Distance_cm,Azimuth_deg,Elevation_deg
552.2,0.0,0
552.0,0.5,0
551.8,1.0,0
552.1,1.5,0
551.8,2.0,0
552.0,2.5,0
552.2,3.0,0
551.8,3.5,0
475.0,10.0,0
376.0,12.5,0
341.0,15.0,0
331.0,18.0,0
333.0,20.5,0
363.0,23.5,0
297.0,26.0,0
392.0,29.0,0
292.0,31.5,0
302.0,34.5,0
300.0,37.0,0
320.0,40.0,0
405.0,41.5,0
452.0,44.0,0
495.0,46.0,0
489.0,47.5,0
456.0,49.0,0
429.0,50.0,0
409.0,52.0,0
388.0,53.5,0
373.0,56.0,0
350.0,59.0,0
348.0,62.0,0
305.0,65.0,0
287.0,68.0,0
273.0,71.0,0
262.0,74.0,0
255.0,77.0,0
246.0,80.5,0
236.0,83.5,0
202.0,87.0,0
184.0,90.0,0
179.0,93.0,0
175.0,96.5,0
172.0,99.5,0
170.0,103.0,0
169.0,106.0,0
168.0,109.0,0
167.0,112.5,0
167.0,115.5,0
168.0,118.5,0
169.0,122.0,0
171.0,125.0,0
174.0,128.5,0
209.0,131.5,0
224.0,135.0,0
227.0,138.0,0
234.0,141.0,0
241.0,144.5,0
250.0,147.5,0
262.0,150.5,0
273.0,153.0,0
262.0,156.5,0
261.0,159.5,0
281.0,162.5,0
279.0,166.0,0
267.0,168.5,0
181.0,172.0,0
36.0,175.5,0
32.0,179.0,0
425.0,182.0,0
599.0,185.5,0
710.0,188.5,0
737.0,192.0,0
750.0,195.5,0
982.0,198.5,0
744.0,201.5,0
90.0,205.0,0
52.0,208.5,0
47.0,211.5,0
34.0,215.0,0
15.0,218.5,0
18.0,221.5,0
20.0,224.5,0
28.0,228.0,0
35.0,231.0,0
24.0,233.5,0
22.0,236.5,0
20.0,240.0,0
19.0,243.0,0
19.0,246.5,0
21.0,249.5,0
22.0,253.0,0
24.0,256.0,0
27.0,259.5,0
30.0,263.0,0
39.0,266.0,0
80.0,269.5,0
94.0,272.5,0
136.0,276.0,0
134.0,279.0,0
132.0,282.0,0
129.0,285.0,0
140.0,288.5,0
544.0,291.5,0
582.0,295.0,0
580.0,298.0,0
586.0,301.5,0
286.0,305.0,0
306.0,308.5,0
549.0,311.5,0
564.0,315.0,0
560.0,317.5,0
606.0,321.0,0
496.0,324.0,0
498.0,327.0,0
605.0,330.5,0
1154.0,333.5,0
390.0,336.5,0
376.0,339.5,0
501.0,341.5,0
638.0,345.0,0
636.0,348.0,0
619.0,351.0,0
597.0,354.0,0
579.0,357.0,0
580.0,4.0,2
530.0,7.5,2
596.0,10.5,2
570.0,14.0,2
336.0,17.0,2
413.0,20.5,2
327.0,24.0,2
479.0,27.0,2
437.0,30.5,2
310.0,33.5,2
383.0,37.0,2
494.0,40.0,2
491.0,43.5,2
441.0,47.0,2
397.0,50.0,2
366.0,53.5,2
343.0,56.5,2
328.0,60.0,2
291.0,63.0,2
275.0,66.5,2
263.0,70.0,2
255.0,73.0,2
246.0,76.5,2
234.0,79.5,2
198.0,83.0,2
182.0,86.0,2
178.0,89.5,2
175.0,93.0,2
172.0,96.0,2
170.0,99.5,2
168.0,102.5,2
167.0,106.0,2
167.0,109.0,2
168.0,112.5,2
168.0,116.0,2
170.0,119.0,2
173.0,122.5,2
185.0,125.5,2
223.0,129.0,2
225.0,132.0,2
230.0,135.5,2
238.0,138.5,2
244.0,141.5,2
251.0,144.0,2
271.0,149.0,2
277.0,151.5,2
254.0,153.5,2
264.0,156.0,2
280.0,158.5,2
277.0,161.5,2
92.0,167.0,2
26.0,170.0,2
47.0,173.0,2
347.0,176.0,2
590.0,178.5,2
650.0,181.0,2
626.0,184.0,2
329.0,187.0,2
91.0,190.0,2
51.0,193.5,2
47.0,196.5,2
44.0,200.0,2
43.0,203.0,2
43.0,206.5,2
41.0,209.5,2
19.0,212.5,2
19.0,216.0,2
18.0,219.0,2
22.0,225.5,2
24.0,229.0,2
22.0,232.0,2
21.0,235.0,2
19.0,237.0,2
19.0,241.0,2
20.0,244.0,2
21.0,247.5,2
23.0,250.5,2
26.0,253.5,2
26.0,257.0,2
32.0,260.0,2
76.0,263.5,2
86.0,267.0,2
136.0,270.0,2
136.0,273.5,2
133.0,276.0,2
131.0,279.5,2
154.0,282.5,2
544.0,285.5,2
584.0,289.0,2
582.0,291.5,2
579.0,295.0,2
510.0,298.0,2
104.0,301.5,2
514.0,305.0,2
570.0,308.0,2
566.0,311.0,2
587.0,314.0,2
614.0,317.0,2
519.0,320.0,2
589.0,323.5,2
536.0,326.5,2
492.0,329.5,2
357.0,333.0,2
464.0,336.0,2
626.0,339.5,2
639.0,342.5,2
618.0,346.0,2
594.0,349.0,2
576.0,352.5,2
562.0,355.5,2
554.0,359.0,2
553.3,359.5,2
556.5,360.0,2
553.0,0.0,4
553.2,0.5,4
554.0,1.0,4
577.0,3.0,4
358.0,23.0,4
418.0,26.5,4
398.0,29.5,4
497.0,33.0,4
341.0,36.0,4
333.0,39.5,4
426.0,43.0,4
476.0,46.0,4
487.0,49.5,4
429.0,52.5,4
390.0,56.0,4
359.0,59.5,4
336.0,62.5,4
302.0,66.0,4
286.0,69.0,4
272.0,72.5,4
261.0,76.0,4
253.0,79.0,4
244.0,82.5,4
227.0,86.0,4
189.0,89.0,4
181.0,92.0,4
177.0,95.5,4
174.0,98.5,4
172.0,102.0,4
170.0,105.0,4
169.0,108.5,4
168.0,111.5,4
168.0,114.5,4
168.0,118.0,4
169.0,121.0,4
171.0,124.5,4
173.0,127.5,4
187.0,131.0,4
222.0,134.0,4
225.0,137.0,4
231.0,140.5,4
238.0,143.5,4
246.0,147.0,4
257.0,150.0,4
270.0,153.5,4
272.0,156.5,4
257.0,160.0,4
277.0,163.0,4
278.0,166.0,4
265.0,169.5,4
123.0,172.5,4
32.0,176.0,4
66.0,179.0,4
508.0,182.5,4
624.0,185.5,4
724.0,189.0,4
392.0,192.0,4
74.0,195.0,4
53.0,198.5,4
49.0,201.5,4
46.0,205.0,4
48.0,208.0,4
69.0,211.5,4
82.0,214.5,4
19.0,217.5,4
19.0,221.0,4
19.0,224.0,4
19.0,227.5,4
224.0,230.5,4
31.0,234.0,4
20.0,237.0,4
20.0,240.0,4
18.0,243.5,4
19.0,246.5,4
20.0,250.0,4
22.0,253.0,4
24.0,256.5,4
28.0,259.5,4
31.0,262.5,4
40.0,266.0,4
77.0,269.5,4
104.0,272.5,4
141.0,276.0,4
136.0,279.0,4
135.0,282.5,4
133.0,286.0,4
451.0,289.0,4
579.0,292.5,4
585.0,295.5,4
583.0,299.0,4
584.0,302.5,4
183.0,306.0,4
415.0,309.0,4
607.0,312.5,4
630.0,315.5,4
646.0,319.0,4
662.0,322.0,4
672.0,325.5,4
700.0,329.0,4
736.0,332.0,4
471.0,335.5,4
465.0,339.0,4
643.0,342.0,4
654.0,345.5,4
632.0,348.5,4
610.0,352.0,4
588.0,355.5,4
572.0,358.5,4
555.0,20.5,6
500.0,23.5,6
507.0,27.0,6
461.0,30.0,6
481.0,33.5,6
492.0,36.5,6
499.0,40.0,6
493.0,43.0,6
455.0,46.0,6
412.0,49.5,6
381.0,52.0,6
353.0,55.0,6
330.0,58.0,6
301.0,61.5,6
286.0,64.5,6
272.0,67.5,6
262.0,70.5,6
254.0,73.5,6
245.0,77.0,6
232.0,80.0,6
196.0,83.5,6
183.0,86.5,6
179.0,89.5,6
176.0,93.0,6
173.0,96.0,6
171.0,99.0,6
170.0,102.5,6
169.0,105.5,6
168.0,108.5,6
169.0,112.0,6
169.0,115.0,6
171.0,118.5,6
173.0,121.5,6
176.0,124.5,6
202.0,127.0,6
226.0,130.0,6
227.0,133.0,6
232.0,136.0,6
239.0,139.0,6
247.0,142.0,6
257.0,145.0,6
267.0,148.0,6
273.0,150.0,6
281.0,152.0,6
273.0,153.5,6
241.0,155.0,6
271.0,156.5,6
286.0,159.5,6
282.0,161.5,6
54.0,166.0,6
29.0,169.0,6
35.0,172.0,6
160.0,175.0,6
591.0,178.0,6
675.0,181.5,6
662.0,184.5,6
428.0,188.0,6
56.0,191.0,6
52.0,194.0,6
49.0,197.5,6
48.0,200.5,6
54.0,204.0,6
68.0,207.0,6
28.0,210.0,6
19.0,213.5,6
19.0,216.5,6
23.0,220.0,6
123.0,223.0,6
181.0,227.0,6
23.0,230.5,6
18.0,233.5,6
16.0,237.0,6
19.0,240.0,6
20.0,243.5,6
21.0,246.5,6
23.0,250.0,6
25.0,253.0,6
26.0,256.5,6
32.0,260.0,6
72.0,263.0,6
119.0,266.5,6
383.0,270.0,6
129.0,273.0,6
139.0,276.0,6
191.0,279.0,6
460.0,282.5,6
589.0,285.5,6
589.0,288.5,6
586.0,291.5,6
582.0,295.0,6
512.0,298.0,6
105.0,301.5,6
568.0,305.0,6
624.0,308.0,6
638.0,311.5,6
654.0,314.5,6
673.0,318.0,6
697.0,321.5,6
724.0,324.5,6
743.0,328.0,6
706.0,331.0,6
711.0,334.5,6
687.0,337.5,6
654.0,341.0,6
630.0,344.0,6
606.0,347.5,6
585.0,351.0,6
570.0,354.0,6
556.0,357.5,6
554.7,359.0,6
555.1,359.5,6
555.0,360.0,6
555.3,0.0,8
556.4,0.5,8
557.0,1.0,8
600.0,3.0,8
533.0,29.0,8
516.0,32.0,8
521.0,35.0,8
515.0,37.5,8
500.0,40.5,8
501.0,43.5,8
507.0,46.0,8
492.0,49.0,8
439.0,52.0,8
402.0,55.0,8
373.0,58.0,8
348.0,61.0,8
329.0,64.0,8
297.0,67.5,8
280.0,70.5,8
267.0,74.0,8
259.0,77.5,8
250.0,80.5,8
241.0,84.0,8
213.0,87.0,8
192.0,90.5,8
186.0,94.0,8
181.0,97.0,8
178.0,100.5,8
176.0,103.5,8
174.0,107.0,8
173.0,110.5,8
174.0,113.5,8
177.0,117.0,8
180.0,120.0,8
188.0,123.5,8
196.0,127.0,8
210.0,130.0,8
224.0,133.5,8
227.0,136.5,8
230.0,139.5,8
237.0,142.5,8
245.0,146.0,8
254.0,149.0,8
268.0,152.5,8
280.0,156.0,8
258.0,159.0,8
276.0,162.5,8
284.0,165.5,8
273.0,169.0,8
143.0,172.0,8
32.0,175.5,8
33.0,179.0,8
431.0,182.0,8
602.0,185.5,8
710.0,188.5,8
756.0,192.0,8
216.0,195.5,8
63.0,198.5,8
52.0,202.0,8
52.0,205.0,8
60.0,208.5,8
77.0,211.5,8
73.0,215.0,8
19.0,218.0,8
19.0,221.0,8
19.0,224.5,8
312.0,227.5,8
140.0,231.0,8
29.0,234.5,8
24.0,237.5,8
19.0,241.0,8
18.0,244.0,8
20.0,247.5,8
21.0,250.5,8
22.0,253.5,8
25.0,257.0,8
27.0,260.0,8
31.0,263.5,8
60.0,266.5,8
77.0,270.0,8
114.0,273.0,8
127.0,276.0,8
133.0,279.5,8
510.0,282.5,8
589.0,285.5,8
594.0,289.0,8
592.0,292.0,8
592.0,295.5,8
593.0,298.5,8
595.0,302.0,8
224.0,305.0,8
302.0,308.0,8
604.0,311.5,8
631.0,314.5,8
646.0,318.0,8
665.0,321.0,8
685.0,324.5,8
710.0,327.5,8
738.0,330.5,8
742.0,334.0,8
740.0,337.0,8
724.0,340.5,8
679.0,343.5,8
649.0,346.5,8
626.0,350.0,8
605.0,353.0,8
586.0,356.0,8
571.0,359.5,8
514.0,22.5,10
517.0,26.0,10
523.0,29.0,10
525.0,32.5,10
500.0,35.5,10
502.0,38.5,10
502.0,42.0,10
484.0,45.0,10
428.0,48.5,10
390.0,51.5,10
361.0,54.5,10
341.0,58.0,10
303.0,61.0,10
287.0,64.5,10
272.0,68.0,10
263.0,71.0,10
255.0,74.5,10
246.0,78.0,10
233.0,81.0,10
225.0,84.5,10
222.0,88.0,10
219.0,91.0,10
216.0,94.5,10
215.0,97.5,10
214.0,100.5,10
212.0,103.5,10
211.0,107.0,10
213.0,110.0,10
214.0,113.5,10
216.0,117.0,10
218.0,120.0,10
221.0,123.5,10
225.0,127.0,10
229.0,130.0,10
231.0,133.5,10
237.0,137.0,10
246.0,140.0,10
255.0,143.5,10
268.0,146.5,10
280.0,150.0,10
254.0,153.5,10
269.0,156.5,10
282.0,159.5,10
280.0,162.5,10
257.0,165.5,10
40.0,169.0,10
42.0,172.0,10
279.0,175.5,10
618.0,178.5,10
717.0,182.0,10
736.0,185.0,10
608.0,188.5,10
444.0,192.0,10
56.0,195.0,10
58.0,198.5,10
73.0,201.5,10
79.0,205.0,10
79.0,208.5,10
81.0,211.5,10
39.0,215.0,10
39.0,218.0,10
861.0,221.5,10
83.0,229.0,10
19.0,232.5,10
20.0,235.5,10
19.0,239.0,10
20.0,242.5,10
20.0,245.5,10
45.0,249.0,10
463.0,252.0,10
749.0,255.5,10
689.0,259.0,10
598.0,262.0,10
225.0,265.5,10
129.0,268.5,10
132.0,272.0,10
270.0,275.0,10
604.0,278.5,10
602.0,282.0,10
599.0,285.0,10
597.0,288.5,10
598.0,291.5,10
596.0,295.0,10
536.0,298.5,10
132.0,301.5,10
618.0,305.0,10
632.0,308.0,10
646.0,311.5,10
663.0,314.5,10
684.0,318.0,10
710.0,321.5,10
