Phase_deg,Time_s,Placeholder
0.0,1755602150.97,0
-3.249759725388129,1755602151.19,0
-19.442772134883793,1755602152.18,0
-22.665306197996784,1755602152.39,0
-38.852966449728775,1755602152.96,0
-38.83087832347586,1755602153.53,0
-58.54034213383736,1755602153.7,0
-66.35671999513106,1755602154.74,0
-71.30306169777707,1755602155.15,0
-73.8439190617922,1755602155.33,0
-77.34602815175586,1755602155.63,0
-79.93293014648704,1755602155.86,0
-84.54483578041724,1755602155.95,0
-86.60888449780444,1755602156.04,0
-89.76431786913227,1755602156.31,0
-93.34715659259804,1755602156.51,0
-94.41228216223784,1755602156.73,0
-96.90435766170795,1755602156.79,0
-99.1138470880672,1755602156.84,0
-99.4948611468638,1755602156.96,0
-102.0155647718921,1755602157.04,0
-103.92659892098766,1755602157.1,0
-103.5321101487925,1755602157.23,0
-106.46361783398548,1755602157.36,0
-106.05117356396214,1755602157.48,0
-108.03438120907309,1755602157.64,0
-107.7599261607546,1755602157.72,0
-109.37453597323506,1755602157.8,0
-110.20368613795894,1755602157.86,0
-111.79933861220846,1755602157.93,0
-114.20735772020262,1755602158.0,0
-116.80167871939241,1755602158.06,0
-118.6328298855197,1755602158.12,0
-119.80432242713823,1755602158.17,0
-120.7807890998174,1755602158.24,0
-123.31639201077414,1755602158.33,0
-124.70759725675124,1755602158.54,0
-126.42597645467461,1755602158.54,0
-127.95852262778355,1755602158.54,0
-130.0673945229393,1755602158.74,0
-130.68815949792645,1755602158.74,0
-131.0599991807378,1755602158.74,0
