Phase_deg,Time_s,Placeholder
0.0,1755597148.13,0
3.2243494881509207,1755597148.34,0
19.564593580991946,1755597148.76,0
29.50792811219236,1755597150.18,0
29.051495648895425,1755597150.34,0
35.07887058896999,1755597150.63,0
58.10387350406481,1755597153.02,0
58.69772311426185,1755597153.1,0
62.930637298698365,1755597153.19,0
64.70950297171372,1755597153.33,0
66.14890201785859,1755597153.51,0
67.36148301511474,1755597153.51,0
69.36085810744683,1755597153.51,0
71.13217985052988,1755597153.51,0
72.5708782806088,1755597153.51,0
73.63726763266362,1755597153.51,0
74.29749197377535,1755597153.51,0
74.5583523934766,1755597153.51,0
