Phase_deg,Time_s,Placeholder
-1.0204165389357717e-16,1755602150.97,0
-3.3319148171525437,1755602151.19,0
-19.9972752229055,1755602152.18,0
-23.432185218796903,1755602152.39,0
-39.76128051478127,1755602152.96,0
-39.77729945485858,1755602153.53,0
-59.4340542831476,1755602153.7,0
-67.1334852975468,1755602154.74,0
-70.53519880942362,1755602155.15,0
-73.08895847698237,1755602155.33,0
-77.80681334637886,1755602155.63,0
-79.22857479926036,1755602155.86,0
-83.89621653859261,1755602155.95,0
-85.9896766192921,1755602156.04,0
-89.19495700513679,1755602156.31,0
-92.84086339631155,1755602156.51,0
-94.07593016089112,1755602156.73,0
-96.46654110725127,1755602156.79,0
-98.77614185120376,1755602156.84,0
-99.84564116234321,1755602156.96,0
-101.68418724766343,1755602157.04,0
-103.63684437034763,1755602157.1,0
-104.49162341936676,1755602157.23,0
-106.23016898732868,1755602157.36,0
-107.05865615791407,1755602157.48,0
-109.07846884588591,1755602157.64,0
-108.71117409053993,1755602157.72,0
-110.52078238265598,1755602157.8,0
-111.70644903572293,1755602157.86,0
-111.68629130047714,1755602157.93,0
-114.14862023769982,1755602158.0,0
-116.80079828907529,1755602158.06,0
-118.67211888973435,1755602158.12,0
-119.96495209730706,1755602158.17,0
-120.89742824248538,1755602158.24,0
-123.45464035612514,1755602158.33,0
-125.09875674935448,1755602158.54,0
-128.42590489501669,1755602158.74,0
-129.14119822768808,1755602158.88,0
-130.82025815583853,1755602158.94,0
-131.63732131992703,1755602159.04,0
-133.59810052156632,1755602159.18,0
-135.66848966935802,1755602159.25,0
-136.71372957458448,1755602159.43,0
-139.76348664232296,1755602159.5,0
-141.88079904391114,1755602159.56,0
-143.1913420984909,1755602159.63,0
-145.49955114645851,1755602159.7,0
-147.8419013103593,1755602159.76,0
-148.72660430814275,1755602160.05,0
-151.04816869162195,1755602160.16,0
-153.051030357176,1755602160.26,0
-154.97956016545854,1755602160.34,0
-157.01692882412374,1755602160.44,0
-159.38284124268196,1755602160.51,0
-161.23104678218021,1755602160.58,0
-162.31944331383366,1755602160.66,0
-163.17815684037333,1755602160.71,0
-163.99870168202253,1755602160.81,0
-168.21030286345007,1755602160.97,0
-170.61640463964423,1755602161.03,0
-171.95421159336354,1755602161.09,0
-174.47005807500565,1755602161.22,0
-178.41353735596894,1755602161.38,0
-181.20896603997502,1755602161.46,0
-183.188671238305,1755602161.61,0
-183.04492699874535,1755602161.67,0
-183.97453391254615,1755602161.74,0
-186.80014156533747,1755602161.81,0
-189.01681963948076,1755602161.96,0
-192.35322552610745,1755602162.1,0
-194.84518147712518,1755602162.18,0
-196.63651389211202,1755602162.24,0
-197.81510545098436,1755602162.32,0
-200.8117854306409,1755602162.44,0
-203.41780485862634,1755602162.5,0
-205.49741450503336,1755602162.55,0
-206.9562736921123,1755602162.62,0
-208.0654796945065,1755602162.67,0
-208.87630569289053,1755602162.73,0
-210.463985491888,1755602162.83,0
-212.96883813184272,1755602162.96,0
-216.8315575942812,1755602163.12,0
-218.4383679244343,1755602163.26,0
-220.52120753582338,1755602163.36,0
-223.47149274178642,1755602163.49,0
-226.88244413503665,1755602163.57,0
-229.02826500637804,1755602163.7,0
-231.22614811306602,1755602163.79,0
-232.57703268299966,1755602163.79,0
-233.5760295815443,1755602163.79,0
-234.3469679851234,1755602163.79,0
-234.99552400782656,1755602163.79,0
-235.4984291177579,1755602163.79,0
-235.83466163708192,1755602163.79,0
-237.13358742673444,1755602163.98,0
-237.65340375376283,1755602163.98,0
-238.02903041843132,1755602163.98,0
-238.27052401997844,1755602163.98,0
-238.4007866441767,1755602163.98,0
-238.49322032699882,1755602163.98,0
-238.53931232201361,1755602163.98,0
-238.52278247795863,1755602163.98,0
-238.4552690300222,1755602163.98,0
-238.35341437875934,1755602163.98,0
-238.21694607649337,1755602163.98,0
-238.04617158250394,1755602163.98,0
-237.85348707255602,1755602163.98,0
-237.64889620702957,1755602163.98,0
-237.44274435874905,1755602163.98,0
-237.2414224273055,1755602163.98,0
-237.05492780995078,1755602163.98,0
-236.88880890868685,1755602163.98,0
-236.74814650306928,1755602163.98,0
-236.6354433310753,1755602163.98,0
-236.5510395958092,1755602163.98,0
-236.49039355625465,1755602163.98,0
-236.4576385305749,1755602163.98,0
-236.44627810569008,1755602163.98,0
-236.45433053519338,1755602163.98,0
-236.47810683324002,1755602163.98,0
-236.5144585702151,1755602163.98,0
-236.55949745887065,1755602163.98,0
-236.6097844342876,1755602163.98,0
-236.662078748875,1755602163.98,0
-236.71385468106948,1755602163.98,0
-236.76245662782065,1755602163.98,0
-236.80633504444344,1755602163.98,0
-236.8446915958889,1755602163.98,0
-236.87624901524688,1755602163.98,0
-236.90095745312948,1755602163.98,0
-236.91877958639958,1755602163.98,0
-236.93032265697943,1755602163.98,0
-236.93595711703855,1755602163.98,0
-236.93657547042895,1755602163.98,0
-236.93298784809838,1755602163.98,0
-236.9261986495085,1755602163.98,0
-236.91702716558424,1755602163.98,0
-236.90633815847391,1755602163.98,0
-236.8949157758984,1755602163.98,0
-236.88341874674802,1755602163.98,0
