Phase_deg,Time_s,Placeholder
-7.977909724968328e-16,1755679829.64,0
-9.886521506716411,1755679830.7,0
-19.771863804173638,1755679831.48,0
-29.696687749923104,1755679832.58,0
-39.51089258732942,1755679833.44,0
-49.524129827042955,1755679833.74,0
-59.35941355139324,1755679834.16,0
-68.75346891253332,1755679834.98,0
-70.23786202566927,1755679835.43,0
-75.41256244246321,1755679836.34,0
-75.7340206245977,1755679836.6,0
-76.78964722694698,1755679836.72,0
-78.05960285977602,1755679836.79,0
-79.39299982585848,1755679836.89,0
-80.47724747054684,1755679836.96,0
-82.22985217156935,1755679837.09,0
-84.29448787239888,1755679837.32,0
-85.74816297144216,1755679837.57,0
-86.64937938526447,1755679837.68,0
-87.98194843370129,1755679837.76,0
-89.53475140650004,1755679837.86,0
-90.50337855260015,1755679838.02,0
-91.43789540048968,1755679838.18,0
-92.26211280203837,1755679838.39,0
-92.97687399131296,1755679838.54,0
-94.1618111425675,1755679838.62,0
-95.47344202225662,1755679838.71,0
-96.92439452913086,1755679838.79,0
-97.53668057012648,1755679838.93,0
-97.92384721170058,1755679839.02,0
-97.48331535803409,1755679839.08,0
-97.12525316178868,1755679839.14,0
-97.89600408626923,1755679839.21,0
-99.54740801417918,1755679839.28,0
-100.46305582631322,1755679839.35,0
-101.77613428468594,1755679839.42,0
-102.78933653361786,1755679839.5,0
-104.36987300828301,1755679839.69,0
-107.85566417267383,1755679840.59,0
-108.43516533892432,1755679841.21,0
-109.32150115360054,1755679841.39,0
-109.55994642828463,1755679841.52,0
-109.777165014633,1755679841.59,0
-110.32948803022053,1755679841.67,0
-111.78881457184863,1755679841.76,0
-112.87816484786735,1755679841.85,0
-113.30578538146047,1755679841.96,0
-113.62374500260906,1755679842.02,0
-114.54325548067959,1755679842.12,0
-115.70589930844915,1755679842.28,0
-117.11446402057828,1755679842.35,0
-118.08336065675988,1755679842.47,0
-119.36176245097921,1755679842.53,0
-119.98350410869229,1755679842.59,0
-119.99530945092545,1755679842.64,0
-119.96362777354467,1755679842.7,0
-119.98800513139427,1755679842.76,0
-120.40114304098724,1755679842.84,0
-121.75834045068726,1755679842.92,0
-122.63695051025483,1755679843.0,0
-123.59535383032835,1755679843.09,0
-124.82318832125677,1755679843.15,0
-125.8213311495489,1755679843.21,0
-125.98761396839765,1755679843.27,0
-126.59982398649024,1755679843.33,0
-126.47530042317864,1755679843.39,0
-126.39571604266585,1755679843.45,0
-127.06889155720486,1755679843.52,0
-128.3263040331043,1755679843.59,0
-128.96747830081222,1755679843.65,0
-129.31762541183153,1755679843.77,0
-130.3633129644987,1755679843.86,0
-131.44733226568025,1755679843.94,0
-132.31310622084754,1755679844.02,0
-132.8372810893023,1755679844.02,0
-133.10677052227854,1755679844.02,0
-133.4957642616026,1755679844.1,0
-133.69311282760353,1755679844.1,0
-133.7557394330105,1755679844.1,0
-133.95850560874158,1755679844.15,0
-134.0546523536781,1755679844.15,0
-134.0772127656443,1755679844.15,0
-134.3248943147868,1755679844.21,0
-134.4792336577045,1755679844.21,0
-134.56213374259548,1755679844.21,0
