Distance_cm,Azimuth_deg,Elevation_deg
621.5,0.0,0
632.9,0.5,0
633.2,1.0,0
633.0,1.5,0
633.0,2.0,0
633.6,2.5,0
633.2,3.0,0
633.3,3.5,0
631.5,4.0,0
611.0,5.5,0
482.0,41.0,0
489.0,44.0,0
496.0,47.0,0
497.0,50.5,0
484.0,53.5,0
417.0,57.0,0
347.0,60.0,0
415.0,63.0,0
427.0,66.5,0
473.0,69.5,0
505.0,72.0,0
467.0,75.0,0
432.0,78.0,0
492.0,81.5,0
427.0,91.0,0
336.0,94.0,0
310.0,97.5,0
291.0,100.5,0
286.0,103.5,0
278.0,107.0,0
126.0,110.0,0
88.0,113.0,0
84.0,116.5,0
81.0,119.5,0
79.0,123.0,0
79.0,126.0,0
79.0,129.5,0
79.0,132.5,0
69.0,135.5,0
51.0,139.0,0
47.0,142.0,0
48.0,145.5,0
62.0,148.5,0
71.0,151.5,0
75.0,155.0,0
78.0,158.0,0
78.0,161.5,0
44.0,164.5,0
20.0,168.0,0
21.0,171.0,0
18.0,174.5,0
16.0,178.0,0
15.0,181.0,0
14.0,184.5,0
11.0,187.5,0
10.0,191.0,0
9.0,194.0,0
10.0,197.5,0
9.0,201.0,0
10.0,204.0,0
15.0,207.5,0
19.0,210.5,0
74.0,214.0,0
361.0,217.5,0
120.0,221.0,0
650.0,224.0,0
970.0,227.5,0
1034.0,231.0,0
1052.0,234.0,0
1062.0,237.5,0
1071.0,240.5,0
1074.0,244.0,0
1072.0,247.0,0
1075.0,250.5,0
1061.0,254.0,0
970.0,257.0,0
902.0,260.5,0
832.0,263.5,0
782.0,267.0,0
163.0,270.0,0
127.0,273.5,0
120.0,277.0,0
117.0,280.0,0
183.0,283.5,0
248.0,286.5,0
495.0,290.0,0
507.0,293.0,0
543.0,296.5,0
543.0,299.5,0
537.0,303.0,0
532.0,306.0,0
527.0,309.5,0
511.0,313.0,0
525.0,316.0,0
526.0,319.5,0
503.0,322.5,0
525.0,326.0,0
533.0,329.0,0
428.0,332.0,0
398.0,335.5,0
370.0,338.5,0
523.0,341.5,0
556.0,344.5,0
627.0,347.5,0
