Phase_deg,Time_s,Placeholder
0.0,1755602150.97,0
-3.3287456243111504,1755602151.19,0
-19.97272930122174,1755602152.18,0
-23.409505232811586,1755602152.39,0
-39.6943933514166,1755602152.96,0
-39.710958657584634,1755602153.53,0
-59.338847276208725,1755602153.7,0
-67.03389336436722,1755602154.74,0
-70.46089206558149,1755602155.15,0
-73.015934488979,1755602155.33,0
-77.71003399818717,1755602155.63,0
-79.15850788134156,1755602155.86,0
-83.82821239564342,1755602155.95,0
-85.92252894939091,1755602156.04,0
-89.12902406815523,1755602156.31,0
-92.77615312861569,1755602156.51,0
-94.00698071538926,1755602156.73,0
-96.40286014441328,1755602156.79,0
-98.71118059664829,1755602156.84,0
-99.75789767882104,1755602156.96,0
-101.62162853879012,1755602157.04,0
-103.57458992387353,1755602157.1,0
-104.38399586748682,1755602157.23,0
-106.16821729502509,1755602157.36,0
-106.94987898740553,1755602157.48,0
-108.96877129379857,1755602157.64,0
-108.60501656756392,1755602157.72,0
-110.40734677408507,1755602157.8,0
-111.57876708789462,1755602157.86,0
-111.62459005229131,1755602157.93,0
-114.08685849853003,1755602158.0,0
-116.73885104333158,1755602158.06,0
-118.60996646233446,1755602158.12,0
-119.89828744704023,1755602158.17,0
-120.83352579883456,1755602158.24,0
-123.39169142340134,1755602158.33,0
-124.98140212468472,1755602158.54,0
-128.36173393336256,1755602158.74,0
-129.00387902185733,1755602158.88,0
-130.70595270239835,1755602158.94,0
-131.5168109335839,1755602159.04,0
-133.47666440883864,1755602159.18,0
-135.546092933592,1755602159.25,0
-136.64279716047633,1755602159.43,0
-139.69523926452308,1755602159.5,0
-141.79219494666606,1755602159.56,0
-143.12158113981965,1755602159.63,0
-145.42871664575932,1755602159.7,0
-147.73654835773166,1755602159.76,0
-148.65421068118997,1755602160.05,0
-150.95800220508892,1755602160.16,0
-152.94264332748617,1755602160.26,0
-154.90402137465347,1755602160.34,0
-156.94034970996506,1755602160.44,0
-159.25213817618467,1755602160.51,0
-161.15232563560582,1755602160.58,0
-162.24017545140708,1755602160.66,0
-163.09846057705542,1755602160.71,0
-163.86732024750484,1755602160.81,0
-168.1281690496842,1755602160.97,0
-170.53316387498757,1755602161.03,0
-171.8703759058066,1755602161.09,0
-174.38514883824038,1755602161.22,0
-178.32708118895553,1755602161.38,0
-181.12152758228797,1755602161.46,0
-183.0987655378564,1755602161.61,0
-182.9352765215347,1755602161.67,0
-183.88622749243655,1755602161.74,0
-186.71106344255347,1755602161.81,0
-188.9272224287228,1755602161.96,0
-192.22855846799018,1755602162.1,0
-194.72212462287973,1755602162.18,0
-196.54575249686894,1755602162.24,0
-197.72425343655533,1755602162.32,0
-200.7208138597083,1755602162.44,0
-203.31191782166775,1755602162.5,0
-205.40657650788378,1755602162.55,0
-206.86555674403698,1755602162.62,0
-207.97487975353846,1755602162.67,0
-208.78525968511275,1755602162.73,0
-210.37371138833842,1755602162.83,0
-212.87392607568842,1755602162.96,0
-216.74261403730813,1755602163.12,0
-218.34974336326613,1755602163.26,0
-220.16806449755296,1755602163.36,0
-221.63598439814285,1755602163.36,0
-222.95608499473664,1755602163.36,0
-224.76236009750212,1755602163.49,0
-225.68218906032152,1755602163.49,0
-226.30317258089158,1755602163.49,0
-227.33647671257836,1755602163.57,0
-228.13613752086565,1755602163.57,0
-228.77927354164208,1755602163.57,0
-229.89794714014826,1755602163.7,0
-230.4230840995565,1755602163.7,0
-230.76916897072576,1755602163.7,0
