Phase_deg,Time_s,Placeholder
5.474607111142953e-18,1755679942.82,0
-9.970381739943855,1755679943.62,0
-19.952480427291075,1755679944.1,0
-29.899747306394374,1755679944.52,0
-39.91716735093045,1755679944.98,0
-49.883046750542874,1755679945.37,0
-59.896755942762034,1755679945.69,0
-68.10268607629527,1755679946.22,0
-68.04269480578901,1755679946.5,0
-67.932710765832,1755679946.57,0
-72.11206630533083,1755679946.69,0
-75.09082506272631,1755679946.88,0
-74.55165740371659,1755679946.99,0
-75.11083314934866,1755679947.06,0
-74.7516229376922,1755679947.15,0
-78.76202295640904,1755679947.26,0
-82.96011081645788,1755679947.35,0
-85.78272496207002,1755679947.5,0
-90.29866669790782,1755679947.69,0
-93.56112233316088,1755679948.03,0
-93.20332287737935,1755679948.17,0
-95.46765037258169,1755679948.27,0
-100.77664676000543,1755679948.35,0
-102.57632188016872,1755679948.5,0
-102.55632543788117,1755679948.6,0
-103.05594024191979,1755679948.66,0
-102.64630943781711,1755679948.72,0
-103.86609506808678,1755679948.79,0
-109.28363279955992,1755679948.89,0
-112.57745777266499,1755679949.01,0
-113.96596656453325,1755679949.22,0
-122.3736498902732,1755679949.63,0
-126.06052306561736,1755679949.7,0
-129.08325140051923,1755679949.92,0
-133.4391789911004,1755679950.09,0
-135.6231561723664,1755679950.21,0
-137.63404314218585,1755679950.39,0
-138.40320514650793,1755679950.51,0
-141.36331546982592,1755679950.68,0
-141.3233135834075,1755679950.77,0
-143.89002641206955,1755679950.85,0
-147.53373248416895,1755679951.01,0
-151.6241404502931,1755679951.16,0
-154.17095563791904,1755679951.38,0
-154.82452670252982,1755679951.49,0
-159.12512927080843,1755679951.6,0
-159.23514583981645,1755679951.71,0
-161.0154213383339,1755679951.78,0
-165.53839510500367,1755679951.92,0
-166.65300067933867,1755679952.01,0
-171.04718648399128,1755679952.12,0
-172.62748871075118,1755679952.26,0
-177.0683568606529,1755679952.58,0
-180.83910377805785,1755679952.78,0
-184.71986744386032,1755679953.0,0
-199.11154709040642,1755679954.3,0
-202.1962531349559,1755679956.13,0
-204.84289901092734,1755679956.8,0
-209.1611900541408,1755679956.96,0
-209.92379540527457,1755679957.17,0
-209.83378670448184,1755679957.23,0
-210.88388514814753,1755679957.3,0
-214.77707011457318,1755679957.43,0
-218.5843925059924,1755679957.59,0
-221.4744809183824,1755679957.93,0
-226.27450065000738,1755679958.2,0
-229.37442886023825,1755679958.28,0
-232.60173170370075,1755679958.4,0
-233.66422183146878,1755679958.49,0
-236.39566739474327,1755679958.58,0
-240.06743953069093,1755679958.66,0
-241.95348639760684,1755679958.76,0
-243.03336039504714,1755679958.86,0
-245.18550376808759,1755679959.02,0
-245.02583065399284,1755679959.11,0
-247.63242794420606,1755679959.21,0
-251.45217300138697,1755679959.29,0
-254.23171226227615,1755679959.4,0
-257.431148650882,1755679959.58,0
-261.35041963015243,1755679959.75,0
-262.80014170280424,1755679959.97,0
-264.51980773201524,1755679960.09,0
-267.6258247086618,1755679960.39,0
-270.17401726936026,1755679961.3,0
-273.2549337797578,1755679961.53,0
-276.4307954062233,1755679962.01,0
-279.4968831069506,1755679962.15,0
-282.1462137105512,1755679962.3,0
-282.91648226582186,1755679962.43,0
-286.5380846126075,1755679962.53,0
-287.6251820131768,1755679962.62,0
-289.3697279492362,1755679962.74,0
-292.94288691312283,1755679963.13,0
