Phase_deg,Time_s,Placeholder
1.3959282446907686e-15,1755679942.82,0
-9.894803873481944,1755679943.62,0
-19.83297685627822,1755679944.1,0
-29.655385940034673,1755679944.52,0
-39.70257895699894,1755679944.98,0
-49.59018970544586,1755679945.37,0
-59.525523782870785,1755679945.69,0
-67.80089368909458,1755679946.22,0
-67.74078457615767,1755679946.5,0
-67.63058459573561,1755679946.57,0
-71.8182130792941,1755679946.69,0
-74.6448564536283,1755679946.88,0
-74.26265472717456,1755679946.99,0
-74.6647522635401,1755679947.06,0
-74.46301708878984,1755679947.15,0
-78.29573482622352,1755679947.26,0
-82.68739508628362,1755679947.35,0
-85.27914010607729,1755679947.5,0
-90.03880098640974,1755679947.69,0
-93.0185798441033,1755679948.03,0
-92.78624815284273,1755679948.17,0
-95.21558578360091,1755679948.27,0
-100.53121181720287,1755679948.35,0
-102.33277510018938,1755679948.5,0
-102.31275873499136,1755679948.6,0
-102.46923521965981,1755679948.66,0
-102.40283219859103,1755679948.72,0
-103.62378209554474,1755679948.79,0
-108.93004994384233,1755679948.89,0
-111.95044555278294,1755679949.01,0
-113.33343869904735,1755679949.22,0
-122.13696630110444,1755679949.63,0
-125.38443911336665,1755679949.7,0
-128.84284351754923,1755679949.92,0
-132.74112139664837,1755679950.09,0
-135.37636385765472,1755679950.21,0
-137.27687507368233,1755679950.39,0
-138.1529526793165,1755679950.51,0
-141.10894002312867,1755679950.68,0
-141.06899668561297,1755679950.77,0
-143.53270147498668,1755679950.85,0
-147.26950293247472,1755679951.01,0
-151.35262094817818,1755679951.16,0
-153.7618482280811,1755679951.38,0
-154.54699401131896,1755679951.49,0
-158.83923056334342,1755679951.6,0
-158.949030265369,1755679951.71,0
-160.7257849661728,1755679951.78,0
-164.66717313471395,1755679951.92,0
-166.25544213520786,1755679952.01,0
-170.73787259437663,1755679952.12,0
-172.31519783016782,1755679952.26,0
-176.74804473096205,1755679952.58,0
-180.51248965035296,1755679952.78,0
-184.38737728343068,1755679953.0,0
