Phase_deg,Time_s,Placeholder
-3.990540133303933e-16,1755673090.99,0
-10.056111113542649,1755673091.82,0
-19.970869161672077,1755673092.61,0
-29.727572662908916,1755673093.37,0
-39.768124753020906,1755673094.09,0
-49.66235069864585,1755673094.5,0
-59.503121114229764,1755673094.95,0
-61.3311438268562,1755673095.19,0
-62.781611529120276,1755673095.26,0
-65.30573607307934,1755673095.33,0
-67.2691982782481,1755673095.4,0
-69.44441394072139,1755673095.47,0
-71.10782290282532,1755673095.55,0
-72.26827714630383,1755673095.63,0
-74.29729448224748,1755673095.7,0
-75.2810181234749,1755673095.79,0
-77.059157833244,1755673095.86,0
-79.71515000025235,1755673095.94,0
-81.79996226113178,1755673096.01,0
-84.07529094079901,1755673096.09,0
-86.61128448215231,1755673096.2,0
-90.52053081647195,1755673096.49,0
-92.32945580935731,1755673096.82,0
-94.69740397886981,1755673096.94,0
-96.25378616211995,1755673097.13,0
-97.97200487729125,1755673097.33,0
-100.64339865845739,1755673097.55,0
-103.11263484370228,1755673097.71,0
-106.88578813091054,1755673097.82,0
-109.06967163920402,1755673097.88,0
-111.09673608084337,1755673098.02,0
-111.95438205039065,1755673098.12,0
-113.63209182457035,1755673098.3,0
-115.48943961482917,1755673098.46,0
-119.4340660474137,1755673098.64,0
-123.06730523349438,1755673098.72,0
-125.09558714266424,1755673098.78,0
-126.31850963781208,1755673098.94,0
-129.5652576043555,1755673099.17,0
-131.00073527242378,1755673099.36,0
-133.7807151871698,1755673099.45,0
-135.92026454701622,1755673099.52,0
-138.16217414874552,1755673099.59,0
-140.02677398837437,1755673099.66,0
-141.95025918141073,1755673099.82,0
-144.67552818856095,1755673100.05,0
-146.63247536467549,1755673100.18,0
-147.98976494414012,1755673100.29,0
-150.33776906940014,1755673100.37,0
-152.06525526794937,1755673100.45,0
-154.08207950987264,1755673100.53,0
-155.5504789110238,1755673100.6,0
-156.33357438638575,1755673100.69,0
-158.1249941236666,1755673100.78,0
-160.091235041755,1755673100.86,0
-162.0173766998465,1755673100.94,0
-163.963319807069,1755673101.01,0
-165.89914406712484,1755673101.09,0
-167.83484815976578,1755673101.17,0
-170.41895969068264,1755673101.25,0
-172.7435488586341,1755673101.31,0
-174.30274525599202,1755673101.39,0
-175.9240893713879,1755673101.46,0
-177.92749047508465,1755673101.54,0
-180.06469107020254,1755673101.62,0
-184.4903034614492,1755673101.87,0
-185.63352089492938,1755673101.87,0
-186.44086099514666,1755673101.87,0
