Phase_deg,Time_s,Placeholder
4.969627260580697e-16,1755679942.82,0
9.899693826742242,1755679943.62,0
19.81025222376568,1755679944.1,0
29.781060960341158,1755679944.52,0
39.53693731776915,1755679944.98,0
49.45890156645235,1755679945.37,0
59.09793656930608,1755679945.69,0
68.18605515540366,1755679946.22,0
68.12619207374347,1755679946.5,0
68.01644151217565,1755679946.57,0
72.18556097305215,1755679946.69,0
74.40442063399726,1755679946.88,0
74.61793685134084,1755679946.99,0
74.42424887063207,1755679947.06,0
74.81727250243566,1755679947.15,0
78.04322221585575,1755679947.26,0
82.99538240415991,1755679947.35,0
86.01090530272282,1755679947.5,0
87.71974187866476,1755679947.5,0
88.47368300343993,1755679947.5,0
