Phase_deg,Time_s,Placeholder
1.4915431256405448e-16,1755673090.99,0
-9.92348943591779,1755673091.82,0
-19.805954125475296,1755673092.61,0
-29.780006980399214,1755673093.37,0
-39.54957639325222,1755673094.09,0
-49.42291496202151,1755673094.5,0
-59.40608374221864,1755673094.95,0
-61.08088781407278,1755673095.19,0
-63.344268959468856,1755673095.26,0
-65.85952696767806,1755673095.33,0
-67.81475188543772,1755673095.4,0
-69.15462939910702,1755673095.47,0
-70.21994959668893,1755673095.55,0
-72.51472065783449,1755673095.63,0
-73.1937131503095,1755673095.7,0
-74.96123106997388,1755673095.79,0
-77.54773293447585,1755673095.86,0
-80.18426775117041,1755673095.94,0
-82.25281171111635,1755673096.01,0
-84.50949573187822,1755673096.09,0
-87.02375354949984,1755673096.2,0
-90.89790268097627,1755673096.49,0
