Phase_deg,Time_s,Placeholder
-9.945589498909197e-17,1755804315.67,0
7.162519994456296,1755804321.13,0
14.031975473400136,1755804321.53,0
20.874765336351558,1755804321.92,0
27.779624343888866,1755804322.32,0
34.7534297127308,1755804322.71,0
41.83124801598335,1755804323.1,0
42.6262128475404,1755804323.63,0
43.93275985561074,1755804323.68,0
44.58164132142715,1755804323.74,0
45.73621144271906,1755804323.82,0
46.82167255869219,1755804323.89,0
48.148720813850495,1755804323.96,0
49.615669464684956,1755804324.03,0
51.129235925465785,1755804324.09,0
53.33758984112439,1755804324.17,0
55.12132659986581,1755804324.23,0
57.64918084364567,1755804324.31,0
59.79893795638207,1755804324.38,0
61.97449676774601,1755804324.44,0
64.9529299289445,1755804324.52,0
67.33694319827062,1755804324.58,0
70.54683356025456,1755804324.66,0
73.21649909666968,1755804324.73,0
75.98601440805284,1755804324.8,0
82.46828190553744,1755804325.36,0
89.15251414278887,1755804325.42,0
91.88780920147079,1755804325.48,0
95.45440092458797,1755804325.56,0
98.29389104471174,1755804325.62,0
101.97404858673336,1755804325.69,0
105.77443499323627,1755804325.77,0
108.6184629576605,1755804325.82,0
113.21839070113846,1755804325.95,0
120.73985382626067,1755804325.99,0
124.94375555454373,1755804326.07,0
128.43356253994156,1755804326.14,0
132.01371401227834,1755804326.21,0
135.7187902079165,1755804326.28,0
139.57047942428014,1755804326.34,0
144.56839896975475,1755804326.42,0
148.79192313170296,1755804326.48,0
154.29819342911637,1755804326.56,0
159.01250722746227,1755804326.64,0
162.86142062936494,1755804326.7,0
168.2192732196122,1755804326.77,0
173.93683277154804,1755804326.83,0
181.41422082386546,1755804326.91,0
187.87311133668962,1755804326.98,0
194.786641841758,1755804327.05,0
