Distance_cm,Azimuth_deg,Elevation_deg
279.0,0.0,0
268.2,0.5,0
263.0,1.0,0
263.3,1.5,0
263.0,2.0,0
263.0,2.5,0
263.4,3.0,0
263.2,3.5,0
262.0,4.0,0
259.0,6.0,0
256.0,9.0,0
254.0,12.5,0
254.0,15.5,0
256.0,19.0,0
256.0,22.0,0
258.0,25.0,0
261.0,28.5,0
204.0,31.5,0
97.0,35.0,0
81.0,38.0,0
56.0,41.0,0
60.0,44.0,0
89.0,47.0,0
95.0,50.5,0
103.0,53.5,0
194.0,56.5,0
321.0,59.5,0
323.0,63.0,0
343.0,66.0,0
331.0,69.5,0
317.0,72.5,0
317.0,75.5,0
269.0,79.0,0
37.0,82.0,0
29.0,85.0,0
36.0,88.5,0
40.0,91.5,0
42.0,95.0,0
31.0,98.0,0
42.0,101.0,0
85.0,104.5,0
88.0,107.5,0
88.0,111.0,0
89.0,114.0,0
65.0,117.5,0
49.0,120.5,0
45.0,124.0,0
39.0,127.5,0
33.0,130.5,0
39.0,134.0,0
39.0,137.0,0
68.0,140.5,0
94.0,143.5,0
87.0,147.0,0
82.0,150.0,0
79.0,153.5,0
76.0,157.0,0
93.0,160.0,0
80.0,163.5,0
119.0,167.0,0
119.0,170.0,0
116.0,173.5,0
383.0,176.5,0
552.0,180.0,0
553.0,183.0,0
547.0,186.5,0
542.0,189.5,0
538.0,193.0,0
536.0,196.5,0
536.0,199.5,0
538.0,203.0,0
540.0,206.0,0
545.0,209.5,0
351.0,212.5,0
245.0,216.0,0
256.0,219.0,0
319.0,222.5,0
338.0,225.5,0
341.0,229.0,0
307.0,232.0,0
255.0,235.5,0
250.0,238.5,0
201.0,242.0,0
87.0,245.0,0
75.0,248.5,0
77.0,252.0,0
78.0,255.0,0
76.0,258.0,0
604.0,268.0,0
494.0,288.5,0
472.0,291.5,0
248.0,301.5,0
235.0,305.0,0
235.0,308.0,0
256.0,311.5,0
382.0,314.5,0
420.0,318.0,0
273.0,321.0,0
266.0,324.5,0
380.0,328.0,0
377.0,331.0,0
357.0,334.5,0
337.0,337.5,0
322.0,341.0,0
309.0,344.0,0
298.0,347.5,0
288.0,351.0,0
280.0,354.0,0
274.0,357.5,0
260.0,0.5,2
257.0,4.0,2
254.0,7.0,2
254.0,10.5,2
256.0,13.5,2
257.0,17.0,2
259.0,20.0,2
260.0,23.5,2
237.0,26.5,2
101.0,30.0,2
93.0,33.0,2
86.0,36.5,2
91.0,39.5,2
92.0,43.0,2
97.0,46.0,2
122.0,49.5,2
300.0,53.0,2
325.0,56.0,2
323.0,58.5,2
345.0,61.5,2
334.0,64.5,2
347.0,68.0,2
126.0,75.0,2
23.0,78.0,2
26.0,81.5,2
34.0,84.5,2
40.0,88.0,2
39.0,91.0,2
32.0,94.5,2
53.0,97.5,2
101.0,101.0,2
89.0,104.0,2
79.0,107.5,2
81.0,110.5,2
54.0,114.0,2
48.0,117.5,2
42.0,120.5,2
38.0,124.0,2
38.0,127.0,2
39.0,130.5,2
44.0,134.0,2
94.0,137.0,2
91.0,140.5,2
84.0,144.0,2
80.0,147.0,2
89.0,150.5,2
365.0,153.5,2
76.0,157.0,2
109.0,160.0,2
123.0,163.5,2
124.0,166.5,2
219.0,170.0,2
551.0,173.5,2
558.0,176.5,2
551.0,180.0,2
544.0,183.0,2
540.0,186.5,2
538.0,189.5,2
537.0,193.0,2
538.0,196.0,2
540.0,199.5,2
542.0,202.5,2
525.0,205.5,2
286.0,209.0,2
248.0,212.0,2
435.0,215.5,2
548.0,218.5,2
573.0,221.5,2
567.0,225.0,2
452.0,226.5,2
314.0,229.5,2
259.0,232.0,2
253.0,234.5,2
286.0,238.0,2
552.0,241.0,2
259.0,244.0,2
83.0,247.5,2
492.0,279.5,2
488.0,282.5,2
277.0,292.0,2
270.0,295.0,2
237.0,298.0,2
236.0,301.5,2
245.0,304.5,2
365.0,307.5,2
411.0,311.0,2
302.0,314.0,2
266.0,317.5,2
328.0,320.5,2
392.0,323.5,2
370.0,327.0,2
349.0,330.0,2
332.0,333.0,2
318.0,336.5,2
306.0,339.5,2
296.0,342.5,2
287.0,346.0,2
279.0,349.0,2
274.0,352.0,2
267.0,355.5,2
264.0,358.5,2
264.0,359.0,2
263.6,359.5,2
265.0,360.0,2
263.5,0.0,4
264.0,0.5,4
264.0,1.0,4
264.0,1.5,4
261.0,4.5,4
258.0,8.0,4
255.0,11.0,4
254.0,14.5,4
256.0,18.0,4
257.0,21.0,4
258.0,24.5,4
261.0,27.5,4
264.0,31.0,4
151.0,34.0,4
98.0,37.0,4
95.0,40.0,4
95.0,43.0,4
97.0,46.5,4
101.0,49.5,4
128.0,53.0,4
299.0,56.0,4
333.0,59.0,4
322.0,62.5,4
342.0,65.5,4
337.0,69.0,4
323.0,72.0,4
319.0,75.5,4
353.0,78.5,4
201.0,81.5,4
36.0,85.0,4
32.0,88.0,4
34.0,91.0,4
41.0,94.5,4
31.0,97.5,4
32.0,101.0,4
119.0,104.0,4
136.0,107.5,4
258.0,110.5,4
299.0,114.0,4
43.0,123.5,4
40.0,126.5,4
37.0,130.0,4
39.0,133.0,4
41.0,136.0,4
54.0,139.5,4
91.0,142.5,4
86.0,146.0,4
81.0,149.0,4
78.0,152.0,4
72.0,155.5,4
151.0,165.0,4
130.0,168.0,4
123.0,171.5,4
136.0,174.5,4
495.0,178.0,4
557.0,181.0,4
553.0,184.5,4
547.0,187.5,4
543.0,190.5,4
540.0,194.0,4
539.0,197.0,4
539.0,200.0,4
542.0,203.5,4
544.0,206.5,4
551.0,210.0,4
484.0,213.0,4
260.0,216.5,4
455.0,219.5,4
589.0,223.0,4
614.0,226.0,4
629.0,229.5,4
567.0,233.0,4
465.0,236.0,4
273.0,239.5,4
431.0,242.5,4
613.0,246.0,4
833.0,249.0,4
492.0,288.5,4
270.0,302.0,4
244.0,305.0,4
239.0,308.5,4
235.0,312.0,4
352.0,315.0,4
307.0,318.5,4
285.0,321.5,4
288.0,325.0,4
335.0,328.0,4
372.0,331.5,4
353.0,334.5,4
334.0,338.0,4
319.0,341.5,4
306.0,344.5,4
296.0,348.0,4
287.0,351.5,4
279.0,354.5,4
273.0,358.0,4
261.0,0.5,6
258.0,4.0,6
255.0,7.5,6
255.0,10.5,6
257.0,14.0,6
258.0,17.0,6
260.0,20.5,6
264.0,23.5,6
268.0,27.0,6
272.0,30.0,6
276.0,33.5,6
259.0,36.5,6
89.0,40.0,6
77.0,43.0,6
80.0,46.5,6
82.0,49.5,6
85.0,53.0,6
89.0,56.0,6
108.0,58.5,6
282.0,62.0,6
331.0,65.0,6
322.0,68.5,6
362.0,71.5,6
504.0,75.0,6
744.0,78.5,6
26.0,82.0,6
32.0,85.0,6
37.0,88.5,6
36.0,91.5,6
35.0,94.5,6
