Distance_cm,Azimuth_deg,Elevation_deg
312.5,0.0,0
281.3,0.5,0
262.0,1.0,0
262.0,1.5,0
262.3,2.0,0
262.2,2.5,0
262.0,3.0,0
262.0,3.5,0
262.0,4.0,0
265.0,4.5,0
269.0,7.5,0
275.0,11.0,0
281.0,14.5,0
280.0,17.5,0
142.0,21.0,0
110.0,24.0,0
108.0,27.5,0
107.0,31.0,0
110.0,34.0,0
114.0,37.5,0
149.0,41.0,0
310.0,44.0,0
313.0,47.5,0
345.0,50.5,0
280.0,54.0,0
41.0,57.0,0
33.0,60.5,0
35.0,63.5,0
43.0,67.0,0
35.0,70.5,0
37.0,74.0,0
85.0,77.0,0
92.0,80.5,0
93.0,83.5,0
83.0,86.5,0
44.0,93.0,0
44.0,96.5,0
38.0,99.5,0
35.0,102.5,0
37.0,106.0,0
39.0,109.0,0
65.0,112.0,0
97.0,115.5,0
90.0,118.5,0
84.0,122.0,0
80.0,125.0,0
60.0,128.5,0
54.0,131.5,0
115.0,134.5,0
124.0,138.0,0
121.0,141.0,0
118.0,144.5,0
291.0,147.5,0
542.0,150.5,0
557.0,154.0,0
552.0,157.0,0
545.0,160.5,0
541.0,163.5,0
538.0,166.5,0
537.0,170.0,0
537.0,173.0,0
540.0,176.0,0
542.0,179.5,0
491.0,182.5,0
258.0,186.0,0
244.0,189.0,0
320.0,192.0,0
308.0,195.0,0
369.0,198.5,0
366.0,201.5,0
255.0,211.0,0
246.0,214.5,0
250.0,217.5,0
269.0,221.0,0
575.0,240.5,0
486.0,250.5,0
488.0,261.0,0
406.0,264.0,0
362.0,267.5,0
265.0,270.5,0
237.0,274.0,0
229.0,277.5,0
235.0,280.5,0
327.0,284.0,0
408.0,287.0,0
347.0,290.5,0
267.0,293.5,0
272.0,297.0,0
367.0,300.5,0
371.0,303.5,0
352.0,306.5,0
334.0,310.0,0
318.0,313.5,0
306.0,316.5,0
296.0,319.5,0
288.0,323.0,0
281.0,326.0,0
274.0,329.5,0
268.0,333.0,0
262.0,336.0,0
259.0,339.5,0
256.0,342.5,0
253.0,346.0,0
254.0,349.0,0
255.0,352.5,0
256.0,356.0,0
258.0,359.0,0
270.0,3.0,2
275.0,6.0,2
282.0,9.5,2
281.0,13.0,2
201.0,16.0,2
109.0,19.5,2
109.0,22.5,2
110.0,26.0,2
113.0,29.0,2
124.0,32.5,2
213.0,35.5,2
322.0,39.0,2
313.0,42.0,2
300.0,45.5,2
62.0,50.0,2
27.0,53.0,2
29.0,56.5,2
36.0,59.5,2
44.0,63.0,2
34.0,66.0,2
40.0,69.5,2
129.0,72.5,2
385.0,76.0,2
547.0,79.0,2
205.0,82.5,2
140.0,85.5,2
50.0,88.5,2
46.0,92.0,2
41.0,95.0,2
39.0,98.0,2
41.0,101.5,2
42.0,104.5,2
70.0,108.0,2
95.0,111.0,2
90.0,114.0,2
84.0,117.5,2
79.0,120.5,2
60.0,124.0,2
57.0,127.0,2
119.0,130.0,2
127.0,133.5,2
125.0,136.5,2
129.0,139.5,2
294.0,142.5,2
538.0,145.5,2
563.0,148.0,2
558.0,151.0,2
550.0,153.0,2
545.0,156.5,2
541.0,159.5,2
539.0,163.0,2
538.0,166.0,2
539.0,169.0,2
542.0,172.5,2
543.0,175.5,2
508.0,178.5,2
276.0,182.0,2
305.0,185.0,2
538.0,188.5,2
507.0,191.5,2
424.0,194.5,2
430.0,198.0,2
565.0,201.0,2
462.0,204.0,2
377.0,207.5,2
230.0,210.5,2
238.0,214.0,2
491.0,252.0,2
488.0,255.0,2
427.0,265.0,2
245.0,268.0,2
233.0,271.5,2
235.0,274.5,2
272.0,278.0,2
415.0,281.0,2
332.0,284.5,2
270.0,288.0,2
335.0,291.0,2
404.0,294.5,2
380.0,297.5,2
359.0,301.0,2
340.0,304.0,2
322.0,307.5,2
309.0,310.5,2
298.0,314.0,2
289.0,317.0,2
281.0,320.5,2
274.0,324.0,2
269.0,327.0,2
263.0,330.5,2
259.0,333.5,2
256.0,337.0,2
254.0,340.0,2
253.0,343.5,2
255.0,346.5,2
256.0,350.0,2
258.0,353.0,2
261.0,356.5,2
262.0,359.0,2
262.0,359.5,2
261.5,360.0,2
263.5,0.0,4
263.0,0.5,4
263.0,1.0,4
263.0,2.0,4
266.0,5.5,4
270.0,8.5,4
276.0,12.0,4
283.0,15.0,4
286.0,18.5,4
204.0,21.5,4
116.0,25.0,4
112.0,28.0,4
114.0,31.5,4
118.0,35.0,4
174.0,38.0,4
316.0,41.5,4
321.0,44.5,4
319.0,48.0,4
357.0,51.0,4
