Phase_deg,Time_s,Placeholder
0.0,1755805353.07,0
6.469529403052179,1755805353.46,0
13.228669926179835,1755805353.86,0
19.427770510641004,1755805354.23,0
26.451660885035604,1755805354.61,0
34.78678654865343,1755805355.25,0
41.693037266260596,1755805355.65,0
44.99915200703332,1755805356.19,0
48.33864713819489,1755805356.68,0
51.86022185547482,1755805356.76,0
54.670325794241144,1755805356.82,0
56.31298672736894,1755805356.95,0
60.57037089087502,1755805357.07,0
65.73373961975129,1755805359.35,0
71.27478234925985,1755805359.44,0
77.54864435541617,1755805359.64,0
84.39925638634755,1755805360.13,0
92.00938931206998,1755805360.48,0
93.23150110252159,1755805360.53,0
96.0643429744478,1755805360.62,0
101.5765924182853,1755805360.71,0
109.13854463029571,1755805360.82,0
119.17292756412296,1755805361.28,0
125.80675587447705,1755805361.41,0
137.0879392153792,1755805361.91,0
146.31578667446598,1755805362.54,0
150.56863188262895,1755805362.67,0
160.12539647194046,1755805363.24,0
162.6400374024383,1755805363.3,0
166.20777987087092,1755805363.38,0
175.48686984779013,1755805363.89,0
185.5491809452351,1755805364.5,0
