Distance_cm,Azimuth_deg,Elevation_deg
569.8,0.0,0
569.9,0.5,0
568.9,1.0,0
569.2,1.5,0
570.0,2.0,0
570.4,2.5,0
571.0,3.0,0
569.6,3.5,0
522.0,4.0,0
405.0,7.5,0
183.0,10.5,0
166.0,14.0,0
162.0,17.5,0
159.0,20.5,0
157.0,24.0,0
155.0,27.0,0
154.0,30.5,0
154.0,34.0,0
154.0,37.0,0
154.0,40.5,0
156.0,43.5,0
157.0,46.5,0
159.0,49.5,0
162.0,53.0,0
242.0,56.5,0
563.0,59.5,0
571.0,63.0,0
583.0,66.5,0
515.0,69.5,0
467.0,73.0,0
387.0,76.0,0
301.0,79.5,0
264.0,82.5,0
261.0,85.5,0
337.0,89.0,0
596.0,105.0,0
897.0,111.5,0
577.0,115.0,0
539.0,118.0,0
538.0,121.5,0
545.0,125.0,0
546.0,128.0,0
337.0,131.5,0
125.0,134.5,0
109.0,138.0,0
107.0,141.0,0
107.0,144.5,0
109.0,147.5,0
242.0,151.0,0
465.0,154.0,0
336.0,157.0,0
110.0,160.5,0
104.0,163.5,0
109.0,167.0,0
120.0,170.0,0
284.0,173.0,0
288.0,176.5,0
91.0,180.0,0
35.0,183.0,0
33.0,186.0,0
33.0,189.5,0
33.0,192.5,0
74.0,196.0,0
92.0,199.0,0
92.0,202.5,0
91.0,205.5,0
61.0,209.0,0
137.0,212.0,0
144.0,215.0,0
135.0,218.5,0
255.0,221.5,0
262.0,225.0,0
265.0,228.0,0
270.0,231.5,0
275.0,234.5,0
286.0,237.5,0
274.0,241.0,0
296.0,244.0,0
297.0,247.5,0
298.0,250.5,0
280.0,254.0,0
264.0,257.0,0
262.0,260.0,0
278.0,263.5,0
479.0,266.5,0
216.0,273.0,0
111.0,276.0,0
100.0,279.5,0
96.0,282.5,0
96.0,286.0,0
100.0,289.0,0
88.0,292.0,0
741.0,294.5,0
942.0,296.5,0
927.0,299.5,0
945.0,302.0,0
979.0,305.5,0
984.0,308.5,0
994.0,311.5,0
917.0,338.0,0
894.0,341.5,0
860.0,344.5,0
813.0,348.0,0
740.0,351.0,0
605.0,354.5,0
354.0,358.0,0
440.0,2.5,2
175.0,5.5,2
165.0,9.0,2
162.0,12.0,2
159.0,15.0,2
157.0,18.5,2
155.0,21.5,2
154.0,25.0,2
154.0,28.0,2
154.0,31.5,2
154.0,34.5,2
155.0,37.5,2
157.0,41.0,2
159.0,44.0,2
163.0,47.5,2
192.0,50.5,2
559.0,54.0,2
617.0,57.0,2
637.0,60.0,2
605.0,63.5,2
371.0,66.5,2
375.0,70.0,2
305.0,73.0,2
297.0,76.5,2
278.0,79.5,2
554.0,112.0,2
540.0,115.0,2
541.0,118.0,2
546.0,121.5,2
540.0,124.5,2
390.0,128.0,2
116.0,131.0,2
109.0,134.5,2
107.0,137.5,2
111.0,141.0,2
131.0,144.0,2
418.0,147.5,2
433.0,150.5,2
130.0,153.5,2
107.0,157.0,2
115.0,160.0,2
144.0,163.5,2
275.0,166.5,2
303.0,170.0,2
192.0,173.0,2
35.0,176.5,2
35.0,180.0,2
37.0,183.0,2
38.0,186.5,2
68.0,189.5,2
156.0,193.0,2
112.0,196.5,2
115.0,200.0,2
69.0,203.0,2
133.0,206.5,2
171.0,209.5,2
146.0,213.0,2
260.0,216.0,2
262.0,219.5,2
265.0,223.0,2
270.0,226.0,2
276.0,229.5,2
286.0,232.5,2
277.0,236.0,2
295.0,239.0,2
299.0,242.5,2
298.0,246.0,2
278.0,249.0,2
264.0,252.5,2
266.0,255.5,2
290.0,259.0,2
388.0,262.0,2
463.0,265.5,2
439.0,269.0,2
136.0,272.0,2
108.0,275.5,2
105.0,278.5,2
104.0,282.0,2
132.0,285.0,2
754.0,288.5,2
983.0,291.5,2
951.0,295.0,2
968.0,298.5,2
979.0,301.5,2
987.0,304.5,2
992.0,308.0,2
991.0,311.0,2
985.0,327.5,2
914.0,331.0,2
859.0,334.0,2
813.0,337.5,2
767.0,340.5,2
723.0,344.0,2
653.0,347.0,2
453.0,350.5,2
432.0,354.0,2
513.0,357.0,2
521.3,359.0,2
541.2,359.5,2
500.2,360.0,2
407.5,0.0,4
350.0,0.5,4
351.0,1.0,4
356.0,2.5,4
514.0,6.0,4
241.0,9.0,4
171.0,12.5,4
164.0,16.0,4
160.0,19.0,4
158.0,22.5,4
156.0,26.0,4
155.0,29.0,4
154.0,32.5,4
154.0,36.0,4
154.0,39.5,4
155.0,42.5,4
157.0,46.0,4
159.0,49.5,4
162.0,52.5,4
199.0,56.0,4
581.0,59.0,4
621.0,62.5,4
646.0,66.0,4
524.0,69.5,4
452.0,72.5,4
495.0,76.0,4
564.0,79.0,4
509.0,82.5,4
358.0,86.0,4
542.0,119.0,4
541.0,122.5,4
550.0,126.0,4
550.0,129.5,4
492.0,132.5,4
143.0,136.0,4
110.0,139.5,4
107.0,142.5,4
111.0,146.0,4
151.0,149.5,4
473.0,152.5,4
250.0,156.0,4
118.0,159.5,4
138.0,162.5,4
239.0,166.0,4
304.0,169.5,4
320.0,172.5,4
300.0,176.0,4
115.0,179.5,4
37.0,183.0,4
34.0,186.5,4
36.0,190.0,4
38.0,193.0,4
190.0,196.5,4
187.0,200.0,4
129.0,203.0,4
