Distance_cm,Azimuth_deg,Elevation_deg
1036.2,0.0,0
1036.4,0.5,0
1035.8,1.0,0
1035.1,1.5,0
1035.8,2.0,0
1035.2,2.5,0
1035.1,3.0,0
1035.6,3.5,0
1035.0,4.0,0
1034.0,4.5,0
1037.0,8.0,0
1043.0,11.0,0
1052.0,14.5,0
1074.0,18.0,0
1054.0,21.0,0
964.0,24.5,0
887.0,28.0,0
830.0,31.0,0
782.0,34.5,0
735.0,38.0,0
514.0,41.0,0
672.0,44.5,0
662.0,47.5,0
599.0,51.0,0
573.0,54.5,0
483.0,57.5,0
486.0,61.0,0
591.0,64.0,0
596.0,67.5,0
593.0,71.0,0
591.0,74.0,0
592.0,77.5,0
594.0,81.0,0
241.0,84.0,0
271.0,87.5,0
585.0,91.0,0
572.0,94.0,0
638.0,97.5,0
607.0,100.5,0
457.0,103.5,0
62.0,106.5,0
37.0,109.5,0
33.0,113.0,0
30.0,116.0,0
29.0,119.0,0
30.0,122.5,0
32.0,126.0,0
30.0,129.0,0
1055.0,132.5,0
220.0,143.5,0
250.0,146.5,0
388.0,150.0,0
119.0,169.5,0
136.0,173.0,0
314.0,176.0,0
346.0,179.5,0
91.0,183.0,0
71.0,186.0,0
68.0,189.5,0
66.0,193.0,0
63.0,196.0,0
62.0,199.5,0
66.0,202.5,0
224.0,206.0,0
275.0,209.0,0
261.0,212.0,0
250.0,215.5,0
240.0,218.5,0
230.0,222.0,0
223.0,225.0,0
190.0,228.0,0
154.0,231.5,0
148.0,234.5,0
145.0,237.5,0
143.0,241.0,0
141.0,244.0,0
140.0,247.0,0
139.0,250.5,0
139.0,253.5,0
139.0,257.0,0
121.0,260.0,0
86.0,263.0,0
84.0,266.0,0
84.0,269.0,0
84.0,271.5,0
84.0,274.5,0
85.0,277.5,0
85.0,280.5,0
87.0,283.5,0
89.0,287.0,0
90.0,290.0,0
93.0,293.5,0
95.0,296.5,0
99.0,300.0,0
103.0,303.0,0
107.0,305.5,0
110.0,307.5,0
115.0,310.5,0
119.0,313.0,0
123.0,315.5,0
131.0,318.5,0
142.0,322.0,0
399.0,325.0,0
600.0,328.5,0
721.0,331.5,0
989.0,341.5,0
965.0,344.5,0
958.0,347.5,0
990.0,351.0,0
997.0,354.0,0
1006.0,357.5,0
1050.0,6.0,2
1053.0,9.0,2
1048.0,12.5,2
1012.0,15.5,2
938.0,18.0,2
898.0,20.5,2
856.0,24.0,2
813.0,27.0,2
774.0,30.5,2
729.0,33.5,2
515.0,36.5,2
672.0,40.0,2
662.0,43.0,2
603.0,46.5,2
572.0,49.5,2
505.0,52.5,2
472.0,56.0,2
586.0,59.0,2
598.0,62.5,2
595.0,65.0,2
593.0,68.5,2
592.0,71.5,2
590.0,75.0,2
522.0,78.0,2
96.0,81.5,2
492.0,84.5,2
613.0,88.0,2
631.0,91.0,2
638.0,94.0,2
507.0,97.5,2
100.0,100.5,2
39.0,104.0,2
36.0,107.0,2
33.0,110.5,2
30.0,113.5,2
28.0,117.0,2
30.0,120.5,2
47.0,123.5,2
387.0,137.0,2
159.0,140.5,2
217.0,144.0,2
139.0,160.5,2
127.0,163.5,2
128.0,167.0,2
267.0,170.0,2
427.0,173.5,2
247.0,176.5,2
80.0,180.0,2
72.0,183.0,2
68.0,186.5,2
66.0,190.0,2
63.0,193.0,2
68.0,196.5,2
127.0,199.5,2
287.0,203.0,2
268.0,206.0,2
254.0,209.5,2
244.0,212.5,2
238.0,215.5,2
229.0,218.5,2
220.0,221.0,2
179.0,224.5,2
150.0,227.5,2
147.0,230.5,2
146.0,234.0,2
145.0,237.0,2
144.0,240.5,2
143.0,244.0,2
142.0,247.0,2
142.0,250.5,2
140.0,253.5,2
103.0,257.0,2
84.0,260.0,2
84.0,263.5,2
84.0,267.0,2
84.0,270.0,2
85.0,273.5,2
86.0,276.5,2
88.0,280.0,2
89.0,283.5,2
91.0,286.5,2
94.0,289.5,2
95.0,292.5,2
98.0,295.5,2
102.0,299.0,2
107.0,302.0,2
113.0,305.5,2
120.0,309.0,2
128.0,312.0,2
144.0,315.5,2
272.0,318.5,2
647.0,322.0,2
823.0,325.0,2
966.0,328.5,2
987.0,332.0,2
988.0,334.5,2
976.0,338.0,2
958.0,341.5,2
987.0,344.5,2
996.0,348.0,2
1007.0,351.0,2
1020.0,354.5,2
1031.0,357.5,2
1034.0,359.0,2
1033.1,359.5,2
1028.5,360.0,2
1028.3,0.0,4
1037.1,0.5,4
1037.0,1.0,4
1037.0,4.5,4
1038.0,7.5,4
1046.0,11.0,4
1050.0,14.0,4
1074.0,17.0,4
1058.0,20.5,4
967.0,23.5,4
894.0,27.0,4
840.0,30.0,4
792.0,33.5,4
753.0,36.5,4
719.0,40.0,4
694.0,43.5,4
672.0,46.5,4
617.0,50.0,4
581.0,53.0,4
565.0,56.5,4
552.0,59.5,4
587.0,63.0,4
598.0,66.5,4
598.0,69.5,4
595.0,73.0,4
594.0,76.0,4
