Phase_deg,Time_s,Placeholder
0.0,1755597148.13,0
-3.2195890039840456,1755597148.34,0
-19.505489118648335,1755597148.76,0
-29.3271049042745,1755597150.18,0
-29.467854058532396,1755597150.34,0
-36.09236206281745,1755597150.63,0
-58.950572778865244,1755597153.02,0
-59.88402603723975,1755597153.1,0
-61.26145019634688,1755597153.19,0
-63.43753665097639,1755597153.33,0
-65.80775786492384,1755597153.51,0
-68.15701017647808,1755597153.82,0
-69.80124294422697,1755597154.16,0
-71.90794610123272,1755597154.26,0
-73.9741992036477,1755597154.33,0
-75.21779555001095,1755597154.43,0
-76.46397431188473,1755597154.52,0
-77.41107761339659,1755597154.63,0
-78.9978780563048,1755597154.73,0
-80.01292320341508,1755597154.82,0
-81.34808194672637,1755597154.95,0
-81.83452616615264,1755597155.08,0
-83.65834993844535,1755597155.14,0
-84.98979733473587,1755597155.23,0
-86.34329925943109,1755597155.35,0
-87.6377137441792,1755597155.41,0
-87.5365706314413,1755597155.48,0
-88.94728946019225,1755597155.55,0
-90.6394386781628,1755597155.61,0
-91.17281900848626,1755597155.76,0
-92.89174176247789,1755597155.9,0
-94.3084063830491,1755597155.96,0
-94.67885392366462,1755597156.06,0
-95.52360883493594,1755597156.15,0
-96.4498826764018,1755597156.24,0
-97.54442991515175,1755597156.3,0
-98.03846298289112,1755597156.41,0
-98.64451323036053,1755597156.48,0
-99.12469795114158,1755597156.58,0
-100.81306046547817,1755597156.68,0
-101.62371326030241,1755597156.76,0
-102.87401647808015,1755597156.86,0
-104.2033311600665,1755597156.94,0
-105.83217753138071,1755597157.04,0
-107.72003211493595,1755597157.11,0
-109.0189351342346,1755597157.17,0
-109.68085170557947,1755597157.23,0
-109.73946155533689,1755597157.3,0
-111.41565735873903,1755597157.37,0
-112.77348997009639,1755597157.42,0
-113.84163112686277,1755597157.49,0
-114.73996494345567,1755597157.58,0
-116.50642120461224,1755597157.64,0
-117.49428888138573,1755597157.74,0
-119.16045631677925,1755597157.83,0
-120.91610958368608,1755597157.89,0
-121.21059874765025,1755597157.99,0
-122.3902992376253,1755597158.06,0
-123.18500495032589,1755597158.13,0
-124.65587112727732,1755597158.19,0
-125.9320961142097,1755597158.27,0
-126.51775624193083,1755597158.45,0
-128.33464049957428,1755597158.52,0
-129.03226478863658,1755597158.59,0
-130.78377812796106,1755597158.68,0
-132.0900814549941,1755597158.76,0
-133.367754301776,1755597158.83,0
-133.74318503777047,1755597158.95,0
-135.53007473562067,1755597159.1,0
-136.04859352269176,1755597159.42,0
-135.64976726715972,1755597159.68,0
-135.8358363818007,1755597159.94,0
-137.24526572341404,1755597160.3,0
-148.8481908088118,1755597161.16,0
