Distance_cm,Azimuth_deg,Elevation_deg
55.0,0.0,0
55.0,0.5,0
55.0,1.0,0
55.0,1.5,0
55.0,2.0,0
55.0,2.5,0
55.0,3.0,0
55.0,3.5,0
55.5,4.0,0
56.0,7.0,0
57.0,10.5,0
58.0,13.5,0
59.0,17.0,0
61.0,20.5,0
62.0,23.5,0
65.0,26.5,0
68.0,29.5,0
72.0,32.0,0
74.0,34.5,0
78.0,38.0,0
82.0,41.5,0
84.0,44.5,0
81.0,48.0,0
78.0,51.0,0
76.0,54.5,0
74.0,58.0,0
72.0,61.0,0
71.0,64.5,0
69.0,68.0,0
68.0,71.0,0
67.0,74.5,0
67.0,78.0,0
67.0,81.0,0
67.0,84.5,0
68.0,88.0,0
69.0,91.0,0
70.0,94.5,0
71.0,97.0,0
73.0,100.0,0
75.0,103.0,0
77.0,105.5,0
78.0,108.5,0
81.0,112.0,0
84.0,115.0,0
88.0,118.5,0
93.0,121.5,0
112.0,125.0,0
235.0,128.5,0
256.0,131.5,0
275.0,135.0,0
295.0,138.0,0
321.0,141.5,0
347.0,145.0,0
381.0,148.0,0
425.0,151.5,0
148.0,155.0,0
60.0,158.0,0
50.0,161.5,0
48.0,164.5,0
48.0,168.0,0
47.0,171.0,0
46.0,174.5,0
56.0,178.0,0
48.0,181.0,0
43.0,184.5,0
50.0,188.0,0
54.0,191.0,0
54.0,194.5,0
54.0,197.5,0
55.0,200.5,0
56.0,203.5,0
23.0,206.5,0
64.0,209.5,0
586.0,215.0,0
302.0,218.5,0
82.0,222.0,0
35.0,225.0,0
31.0,228.0,0
30.0,231.0,0
27.0,234.0,0
27.0,236.5,0
30.0,239.5,0
34.0,242.5,0
40.0,245.5,0
339.0,248.5,0
607.0,251.5,0
612.0,254.5,0
605.0,257.5,0
208.0,261.0,0
352.0,264.0,0
584.0,267.0,0
597.0,270.5,0
599.0,273.0,0
603.0,276.0,0
602.0,279.5,0
565.0,282.5,0
569.0,285.5,0
580.0,289.0,0
598.0,292.0,0
661.0,295.0,0
689.0,298.0,0
713.0,301.5,0
712.0,304.5,0
118.0,307.5,0
85.0,311.0,0
80.0,314.0,0
76.0,317.5,0
73.0,320.5,0
69.0,323.5,0
66.0,327.0,0
63.0,330.0,0
61.0,333.5,0
60.0,336.5,0
58.0,340.0,0
58.0,343.0,0
57.0,346.5,0
56.0,349.5,0
56.0,352.0,0
56.0,354.0,0
56.0,356.5,0
56.0,359.0,0
57.0,3.0,2
58.0,6.0,2
58.0,9.0,2
60.0,12.5,2
61.0,15.5,2
63.0,18.5,2
66.0,22.0,2
69.0,25.0,2
73.0,28.0,2
76.0,31.5,2
80.0,34.5,2
85.0,38.0,2
84.0,41.0,2
81.0,44.5,2
78.0,47.5,2
76.0,51.0,2
74.0,54.0,2
73.0,57.0,2
71.0,60.5,2
70.0,63.5,2
69.0,67.0,2
68.0,70.0,2
68.0,73.5,2
68.0,76.5,2
69.0,80.0,2
69.0,83.0,2
70.0,86.5,2
71.0,89.5,2
72.0,93.0,2
74.0,96.0,2
76.0,99.5,2
78.0,103.0,2
81.0,106.0,2
84.0,109.5,2
88.0,112.5,2
90.0,116.0,2
101.0,119.5,2
209.0,122.5,2
252.0,126.0,2
270.0,129.0,2
289.0,132.5,2
313.0,135.5,2
340.0,139.0,2
366.0,142.0,2
403.0,145.0,2
412.0,148.5,2
64.0,151.5,2
54.0,155.0,2
49.0,158.0,2
48.0,161.5,2
48.0,165.0,2
48.0,168.0,2
58.0,171.5,2
80.0,174.5,2
51.0,184.5,2
55.0,187.5,2
55.0,190.5,2
55.0,194.0,2
56.0,196.5,2
