Phase_deg,Time_s,Placeholder
-1.943963428246012e-15,1755679942.82,0
-9.964299705546104,1755679943.62,0
-19.936356958661037,1755679944.1,0
-29.90057770238244,1755679944.52,0
-39.87808028176209,1755679944.98,0
-49.85161582751552,1755679945.37,0
-59.83576508041703,1755679945.69,0
-68.14315852400242,1755679946.22,0
-68.08315724088158,1755679946.5,0
-67.97315485995443,1755679946.57,0
-72.15321911683314,1755679946.69,0
-75.06690941390187,1755679946.88,0
-74.59323144652372,1755679946.99,0
-75.08693159167878,1755679947.06,0
-74.793231628141,1755679947.15,0
-78.74082488013491,1755679947.26,0
-83.00313122602287,1755679947.35,0
-85.76741060511408,1755679947.5,0
-90.34286963641028,1755679947.69,0
-93.55323271657608,1755679948.03,0
-93.21808754973716,1755679948.17,0
-95.51259707738946,1755679948.27,0
-100.82225147403977,1755679948.35,0
-102.62212123455366,1755679948.5,0
-102.60212271448576,1755679948.6,0
-103.05811731246547,1755679948.66,0
-102.69211604915719,1755679948.72,0
-103.9120242988976,1755679948.79,0
-109.31863908826435,1755679948.89,0
-112.59048597774446,1755679949.01,0
-113.98061861287532,1755679949.22,0
-122.42043250818851,1755679949.63,0
-126.08951830132405,1755679949.7,0
-129.12984196815248,1755679949.92,0
-133.47692045490737,1755679950.09,0
-135.66930870053574,1755679950.21,0
-137.67923576466518,1755679950.39,0
-138.4491016360577,1755679950.51,0
-141.40889724139967,1755679950.68,0
-141.36889988344717,1755679950.77,0
-143.93627935269282,1755679950.85,0
-147.57853364600533,1755679951.01,0
-151.66834570495737,1755679951.16,0
-154.21978376300208,1755679951.38,0
-154.86823121931263,1755679951.49,0
-159.1681250905553,1755679951.6,0
-159.27812311354677,1755679951.71,0
-161.05809632361567,1755679951.78,0
-165.62072142648856,1755679951.92,0
-166.70188025935894,1755679952.01,0
-171.08813061646222,1755679952.12,0
-172.66816454393114,1755679952.26,0
-177.1082999583863,1755679952.58,0
-180.87845937016255,1755679952.78,0
-184.75866299459219,1755679953.0,0
-199.27355793079627,1755679954.3,0
-202.40140973454587,1755679956.13,0
-204.9712340019395,1755679956.8,0
-209.25149592354586,1755679956.96,0
-209.96065012034416,1755679957.17,0
-209.87064201549265,1755679957.23,0
-210.92073655717064,1755679957.3,0
-214.88340697227497,1755679957.43,0
-218.6214182469476,1755679957.59,0
-221.5116624378721,1755679957.93,0
-226.31204414373488,1755679958.2,0
-229.41227056504127,1755679958.28,0
-232.68215525599146,1755679958.4,0
-233.70255214681188,1755679958.49,0
-236.44613080862516,1755679958.58,0
-240.1776691148498,1755679958.66,0
-241.99297103154112,1755679958.76,0
-243.0730119743388,1755679958.86,0
-245.28139712140683,1755679959.02,0
-245.12163457008472,1755679959.11,0
-247.68968322160435,1755679959.21,0
-251.49321257673427,1755679959.29,0
-254.27323089444047,1755679959.4,0
-257.4732219372531,1755679959.58,0
-261.3931673548194,1755679959.75,0
-262.84313516885123,1755679959.97,0
-264.5630887506053,1755679960.09,0
-267.7269354176294,1755679960.39,0
-270.2823271083361,1755679961.3,0
-273.3523356798405,1755679961.53,0
-276.5161093538686,1755679962.01,0
-279.5423402777578,1755679962.15,0
-282.2365053611393,1755679962.3,0
-283.0060879711831,1755679962.43,0
-286.62432134086623,1755679962.53,0
-287.6807402359352,1755679962.62,0
-289.45316975683954,1755679962.74,0
-292.9980885639723,1755679963.13,0
-295.69103681061324,1755679964.27,0
-299.39788364506177,1755679964.34,0
-302.05060138225014,1755679964.42,0
-305.7401367765202,1755679964.53,0
-308.1006333974135,1755679964.64,0
-310.3697367486965,1755679964.82,0
-313.90944645309645,1755679964.96,0
