Phase_deg,Time_s,Placeholder
-2.4354938135468225e-15,1755679829.64,0
-9.87444348650539,1755679830.7,0
-19.762149715705558,1755679831.48,0
-29.63606862486568,1755679832.58,0
-39.583889423076634,1755679833.44,0
-49.23033367733872,1755679833.74,0
-59.033456817899626,1755679834.16,0
-69.12922668974498,1755679834.98,0
-70.60894837689987,1755679835.43,0
-75.76435790394112,1755679836.34,0
-75.90755586161242,1755679836.6,0
-76.68324056252702,1755679836.72,0
-78.3998724646559,1755679836.79,0
-79.72708001291436,1755679836.89,0
-80.67721685330456,1755679836.96,0
-82.5499852984277,1755679837.09,0
-84.6038672797265,1755679837.32,0
-85.70308897979494,1755679837.57,0
-86.94595218613978,1755679837.68,0
-88.27104977852115,1755679837.76,0
-89.81496820776599,1755679837.86,0
-90.35304679861692,1755679838.02,0
-91.70699781330218,1755679838.18,0
-92.10669506623289,1755679838.39,0
-93.15491976031545,1755679838.54,0
-94.41466593452931,1755679838.62,0
-95.71836814356168,1755679838.71,0
-97.09278338022106,1755679838.79,0
-97.05441892741858,1755679838.93,0
-97.44425143840147,1755679839.02,0
-97.12552366029168,1755679839.08,0
-97.36013092048609,1755679839.14,0
-98.12617755362012,1755679839.21,0
-99.7674886387329,1755679839.28,0
-100.46977802266726,1755679839.35,0
-101.89978886622302,1755679839.42,0
-102.98966058313518,1755679839.5,0
-104.56065304534906,1755679839.69,0
