Distance_cm,Azimuth_deg,Elevation_deg
53.0,0.0,0
53.0,0.5,0
53.0,1.0,0
53.0,1.5,0
53.0,2.0,0
53.0,2.5,0
53.0,3.0,0
53.0,3.5,0
53.0,4.0,0
54.0,5.5,0
54.0,8.5,0
55.0,11.5,0
56.0,14.5,0
57.0,18.0,0
58.0,21.0,0
60.0,24.0,0
62.0,27.0,0
64.0,30.0,0
68.0,33.5,0
71.0,36.5,0
75.0,39.5,0
79.0,42.5,0
84.0,46.0,0
91.0,49.0,0
94.0,52.0,0
91.0,55.0,0
89.0,58.0,0
87.0,61.5,0
85.0,64.5,0
83.0,67.5,0
83.0,70.5,0
82.0,73.5,0
81.0,76.5,0
81.0,79.5,0
81.0,82.5,0
81.0,85.0,0
81.0,88.5,0
82.0,91.5,0
83.0,94.5,0
84.0,97.0,0
85.0,98.5,0
87.0,101.5,0
88.0,104.5,0
91.0,107.5,0
93.0,109.5,0
96.0,112.0,0
98.0,114.0,0
101.0,117.0,0
105.0,119.5,0
110.0,122.5,0
177.0,126.0,0
255.0,129.0,0
274.0,132.5,0
293.0,135.5,0
182.0,139.0,0
34.0,142.5,0
24.0,145.5,0
22.0,149.0,0
22.0,152.0,0
20.0,155.0,0
20.0,158.5,0
19.0,162.0,0
19.0,165.0,0
19.0,168.5,0
19.0,171.5,0
18.0,175.0,0
49.0,178.0,0
75.0,181.0,0
80.0,184.0,0
79.0,187.5,0
292.0,207.5,0
282.0,211.0,0
212.0,214.0,0
123.0,217.5,0
103.0,220.0,0
97.0,223.5,0
91.0,226.5,0
87.0,230.0,0
83.0,233.5,0
198.0,236.5,0
664.0,240.0,0
643.0,243.5,0
628.0,246.5,0
616.0,250.0,0
608.0,253.5,0
602.0,256.5,0
597.0,260.0,0
595.0,263.5,0
594.0,266.5,0
596.0,270.0,0
599.0,273.5,0
573.0,277.0,0
554.0,280.0,0
533.0,283.0,0
567.0,286.5,0
620.0,289.5,0
665.0,293.0,0
690.0,296.0,0
716.0,299.5,0
746.0,302.5,0
783.0,306.0,0
859.0,309.5,0
