Distance_cm,Azimuth_deg,Elevation_deg
57.0,0,32
57.0,2,32
142.6,4,32
145.7,6,32
150.0,8,32
152.0,12,32
154.0,16,32
157.0,18,32
161.0,22,32
165.0,26,32
172.0,28,32
179.0,32,32
186.0,36,32
192.0,38,32
199.0,42,32
213.0,46,32
226.0,48,32
243.0,52,32
268.0,56,32
292.0,58,32
316.0,62,32
315.0,66,32
308.0,68,32
302.0,72,32
296.0,76,32
293.0,78,32
326.0,82,32
339.0,86,32
352.0,88,32
353.0,92,32
354.0,96,32
354.0,98,32
355.0,102,32
356.0,106,32
357.0,108,32
356.0,112,32
355.0,116,32
355.0,118,32
