Phase_deg,Time_s,Placeholder
8.97860634461132e-16,1755679829.64,0
-9.889562819195843,1755679830.7,0
-19.776621341337574,1755679831.48,0
-29.70490548948644,1755679832.58,0
-39.512598180647956,1755679833.44,0
-49.54618540097927,1755679833.74,0
-59.383626506418125,1755679834.16,0
-68.73259967749112,1755679834.98,0
-70.21689662515156,1755679835.43,0
-75.3914745977621,1755679836.34,0
-75.72471592645282,1755679836.6,0
-76.7988548823663,1755679836.72,0
-78.0385810299524,1755679836.79,0
-79.3720441021345,1755679836.89,0
-80.46516838639062,1755679836.96,0
-82.20910950061611,1755679837.09,0
-84.2739612106909,1755679837.32,0
-85.75215984578061,1755679837.57,0
-86.62916020552204,1755679837.68,0
-87.96193136355022,1755679837.76,0
-89.51499477145786,1755679837.86,0
-90.5144060050617,1755679838.02,0
-91.41849346400377,1755679838.18,0
-92.27340125647318,1755679838.39,0
-92.96378521914995,1755679838.54,0
-94.14298191841007,1755679838.62,0
-95.4549145565843,1755679838.71,0
-96.91129444657919,1755679838.79,0
-97.57207854296095,1755679838.93,0
-97.95908941756751,1755679839.02,0
-97.50945922626516,1755679839.08,0
-97.10712846170284,1755679839.14,0
-97.87807565261299,1755679839.21,0
-99.52991710606027,1755679839.28,0
-100.46170326864502,1755679839.35,0
-101.76566281863872,1755679839.42,0
-102.7727670707369,1755679839.5,0
-104.35377997139894,1755679839.69,0
-107.87485608345267,1755679840.59,0
-108.42744805648088,1755679841.21,0
-109.3352495108589,1755679841.39,0
-109.60229897364535,1755679841.52,0
-109.81949905540424,1755679841.59,0
-110.31532169109892,1755679841.67,0
-111.7751450123386,1755679841.76,0
-112.86487092167704,1755679841.85,0
-113.31999312498274,1755679841.96,0
-113.63798590543641,1755679842.02,0
-114.54630690179656,1755679842.12,0
-115.69359541692268,1755679842.28,0
-117.10265909086348,1755679842.35,0
-118.07190032183027,1755679842.47,0
-119.35075774888033,1755679842.53,0
-119.998273017906,1755679842.59,0
-120.02752111329215,1755679842.64,0
-119.97839548301509,1755679842.7,0
-119.98426868152806,1755679842.76,0
-120.40463963154986,1755679842.84,0
-121.7481898906416,1755679842.92,0
-122.62711213270919,1755679843.0,0
-123.58585486430233,1755679843.09,0
-124.81412188045044,1755679843.15,0
-125.81261390839121,1755679843.21,0
-126.00801509086823,1755679843.27,0
-126.59137730299285,1755679843.33,0
-126.48628938301982,1755679843.39,0
-126.40670019549255,1755679843.45,0
-127.06060704016254,1755679843.52,0
-128.31845068222503,1755679843.59,0
-128.97184668225228,1755679843.65,0
-129.33256717080818,1755679843.77,0
-130.3614987547306,1755679843.86,0
-131.44545198473634,1755679843.94,0
-132.38062139926703,1755679844.02,0
-133.14630610795095,1755679844.1,0
-133.7180852865762,1755679844.15,0
-134.37632566410562,1755679844.21,0
-135.0630156982668,1755679844.29,0
-135.4504817211152,1755679844.29,0
-135.62443631545543,1755679844.29,0
-136.11122586388652,1755679844.37,0
-136.39328447695664,1755679844.37,0
-136.52429866750322,1755679844.37,0
-136.7086778656872,1755679844.44,0
-136.78881833848064,1755679844.44,0
-136.7984015287603,1755679844.44,0
-136.8792100623707,1755679844.51,0
-136.9087844247183,1755679844.51,0
-136.90466084807346,1755679844.51,0
-137.04071301665593,1755679844.59,0
-137.1272788022978,1755679844.59,0
-137.17549617961117,1755679844.59,0
-137.17130344552777,1755679844.69,0
-137.1515935606896,1755679844.69,0
-137.12672993082924,1755679844.69,0
-137.19723741892952,1755679844.78,0
-137.24496286637634,1755679844.78,0
-137.2750669427606,1755679844.78,0
-137.13398251066351,1755679844.89,0
-137.02106269388875,1755679844.89,0
-136.93635320990467,1755679844.89,0
-136.65846188636064,1755679845.02,0
-136.47573620053186,1755679845.02,0
-136.3318057173837,1755679845.02,0
-136.26330867643694,1755679845.17,0
