Distance_cm,Azimuth_deg,Elevation_deg
809.2,0.0,0
810.1,0.5,0
810.0,1.0,0
810.3,1.5,0
810.7,2.0,0
809.9,2.5,0
810.8,3.0,0
810.4,3.5,0
833.5,4.0,0
946.0,6.5,0
933.0,9.5,0
922.0,12.0,0
953.0,15.0,0
962.0,18.5,0
968.0,21.5,0
975.0,25.0,0
988.0,28.0,0
984.0,31.0,0
983.0,34.5,0
982.0,37.5,0
999.0,40.5,0
1006.0,43.5,0
1028.0,46.0,0
1025.0,48.5,0
820.0,51.0,0
468.0,54.0,0
392.0,57.5,0
182.0,60.5,0
87.0,64.0,0
78.0,67.0,0
77.0,70.0,0
85.0,73.5,0
75.0,76.5,0
73.0,80.0,0
426.0,83.0,0
512.0,86.0,0
508.0,89.0,0
501.0,92.0,0
522.0,95.5,0
543.0,98.5,0
529.0,102.0,0
170.0,105.0,0
517.0,108.5,0
541.0,111.5,0
520.0,114.5,0
53.0,118.0,0
20.0,121.0,0
17.0,124.5,0
17.0,126.5,0
17.0,130.0,0
18.0,133.0,0
18.0,136.0,0
19.0,139.0,0
20.0,142.5,0
19.0,145.5,0
25.0,149.0,0
84.0,152.0,0
121.0,155.0,0
90.0,158.5,0
65.0,161.5,0
62.0,164.5,0
62.0,168.0,0
61.0,171.0,0
61.0,174.0,0
61.0,177.0,0
62.0,180.5,0
86.0,184.0,0
109.0,187.0,0
576.0,197.5,0
480.0,201.0,0
292.0,204.0,0
43.0,207.5,0
22.0,211.5,0
50.0,215.0,0
53.0,218.0,0
55.0,221.5,0
56.0,225.0,0
61.0,228.0,0
56.0,231.5,0
57.0,234.5,0
60.0,238.0,0
63.0,241.0,0
69.0,244.5,0
75.0,248.0,0
81.0,251.0,0
77.0,254.5,0
74.0,257.5,0
72.0,261.0,0
70.0,264.0,0
71.0,267.5,0
73.0,270.5,0
74.0,274.0,0
73.0,277.0,0
163.0,280.5,0
241.0,283.5,0
239.0,287.0,0
239.0,290.5,0
243.0,293.5,0
250.0,297.0,0
254.0,300.0,0
258.0,303.5,0
209.0,306.5,0
23.0,310.0,0
17.0,313.5,0
2.0,316.5,0
79.0,320.0,0
283.0,326.5,0
245.0,330.0,0
244.0,333.0,0
256.0,336.5,0
294.0,340.0,0
968.0,2.0,2
936.0,5.0,2
948.0,8.5,2
957.0,11.5,2
965.0,15.0,2
997.0,24.5,2
1001.0,28.0,2
1002.0,31.0,2
996.0,34.5,2
965.0,37.5,2
901.0,41.0,2
754.0,44.0,2
498.0,47.5,2
409.0,51.0,2
470.0,54.0,2
329.0,57.5,2
80.0,60.5,2
79.0,64.0,2
78.0,67.0,2
75.0,69.5,2
110.0,73.0,2
407.0,76.5,2
519.0,79.5,2
510.0,83.0,2
505.0,86.0,2
528.0,89.5,2
543.0,92.5,2
494.0,96.0,2
155.0,99.0,2
532.0,102.5,2
60.0,109.0,2
26.0,112.5,2
21.0,116.0,2
17.0,119.0,2
17.0,122.5,2
17.0,125.5,2
18.0,129.0,2
19.0,132.0,2
20.0,135.0,2
19.0,138.5,2
20.0,141.5,2
66.0,144.5,2
108.0,148.0,2
94.0,151.0,2
65.0,154.5,2
64.0,157.5,2
63.0,161.0,2
63.0,164.0,2
63.0,167.0,2
63.0,170.5,2
66.0,173.5,2
114.0,176.5,2
211.0,199.5,2
22.0,203.0,2
113.0,206.0,2
538.0,209.5,2
555.0,212.5,2
554.0,216.0,2
512.0,219.0,2
462.0,222.0,2
428.0,225.5,2
389.0,228.5,2
363.0,231.5,2
347.0,234.0,2
334.0,237.0,2
321.0,239.5,2
248.0,242.0,2
93.0,245.0,2
82.0,248.0,2
80.0,251.5,2
78.0,254.5,2
76.0,258.0,2
76.0,261.0,2
78.0,264.0,2
79.0,267.0,2
84.0,270.5,2
179.0,273.5,2
249.0,277.0,2
249.0,280.0,2
250.0,283.0,2
251.0,286.5,2
250.0,289.5,2
252.0,292.5,2
257.0,296.0,2
274.0,299.0,2
30.0,305.5,2
18.0,309.0,2
20.0,312.0,2
156.0,315.5,2
268.0,319.0,2
253.0,322.5,2
241.0,325.5,2
248.0,329.0,2
270.0,332.0,2
391.0,335.5,2
567.0,338.5,2
676.0,342.0,2
700.0,345.0,2
748.0,348.5,2
827.0,351.5,2
861.5,360.0,2
967.0,0.0,4
974.0,6.5,4
957.0,9.5,4
951.0,12.5,4
957.0,16.0,4
961.0,19.5,4
962.0,22.5,4
1012.0,32.5,4
1029.0,35.5,4
1025.0,39.0,4
1014.0,42.5,4
1028.0,45.5,4
1000.0,49.0,4
932.0,52.0,4
608.0,55.5,4
652.0,58.5,4
113.0,62.0,4
80.0,65.5,4
93.0,68.5,4
100.0,72.0,4
151.0,75.0,4
547.0,78.5,4
537.0,81.5,4
524.0,85.0,4
514.0,88.5,4
505.0,91.5,4
523.0,95.0,4
546.0,98.0,4
545.0,101.5,4
138.0,104.5,4
