Phase_deg,Time_s,Placeholder
-2.5350915211458604e-15,1755690902.74,0
-9.815951471502064,1755690903.54,0
-19.76973154890257,1755690904.0,0
-29.666142066263472,1755690904.74,0
-39.57910511803993,1755690905.17,0
-49.42010521628168,1755690905.95,0
-59.2586712389116,1755690906.34,0
-63.43081162706994,1755690906.7,0
-67.39585469408608,1755690906.82,0
-71.49645031382236,1755690906.99,0
-74.34475938355324,1755690907.19,0
-75.9763672627429,1755690907.19,0
-76.81098904090393,1755690907.19,0
-77.13470803622862,1755690907.19,0
-77.06124108475672,1755690907.19,0
-76.7515614624536,1755690907.19,0
-76.29286577083955,1755690907.19,0
-75.77940790250167,1755690907.19,0
-76.9094742262761,1755690907.47,0
-77.48625341391674,1755690907.47,0
-77.84895923207586,1755690907.47,0
-78.25466974063188,1755690907.57,0
-78.48982254214415,1755690907.57,0
-78.59912543927895,1755690907.57,0
-79.0054165513936,1755690907.63,0
-79.2617001457948,1755690907.63,0
-79.40235087012788,1755690907.63,0
-79.34641154087169,1755690907.69,0
