Phase_deg,Time_s,Placeholder
2.1788062116322947e-15,1755673090.99,0
-10.066733708752302,1755673091.82,0
-20.049034218767147,1755673092.61,0
-29.882901958263947,1755673093.37,0
-39.960689496815625,1755673094.09,0
-49.897502652618975,1755673094.5,0
-59.74397102094711,1755673094.95,0
-61.59908640396465,1755673095.19,0
-62.912674242109844,1755673095.26,0
-65.43012428932738,1755673095.33,0
-67.38829478332515,1755673095.4,0
-69.73131263920565,1755673095.47,0
-71.52895705138808,1755673095.55,0
-72.43555343048102,1755673095.63,0
-74.783323616526,1755673095.7,0
-75.57899208893146,1755673095.79,0
-77.15146881071892,1755673095.86,0
-79.80034264943187,1755673095.94,0
-81.87969041097261,1755673096.01,0
-84.14921563452245,1755673096.09,0
-86.67898150245202,1755673096.2,0
-90.5792331486436,1755673096.49,0
-92.61647583939938,1755673096.82,0
-94.99111799467269,1755673096.94,0
-96.30093274755224,1755673097.13,0
-98.30032033837861,1755673097.33,0
-100.68326615630035,1755673097.55,0
-103.44642391062042,1755673097.71,0
-106.91800990325333,1755673097.82,0
-109.10002993372206,1755673097.88,0
-111.43878575599201,1755673098.02,0
-111.98295498031835,1755673098.12,0
-113.97674406476244,1755673098.3,0
-115.51689777053991,1755673098.46,0
-119.46169406716754,1755673098.64,0
-123.09640687306862,1755673098.72,0
-125.17591886814611,1755673098.78,0
-126.64270935929453,1755673098.94,0
-129.86817477764794,1755673099.17,0
-131.03730366635557,1755673099.36,0
-133.82119992950385,1755673099.45,0
-135.9641877090291,1755673099.52,0
-138.3958706140414,1755673099.59,0
-140.4429322838966,1755673099.66,0
-142.32131338975356,1755673099.82,0
-145.04829438315687,1755673100.05,0
-146.69839910941,1755673100.18,0
-148.3252178086072,1755673100.29,0
-150.4127859485687,1755673100.37,0
-152.14470001447955,1755673100.45,0
-154.16681621186058,1755673100.53,0
-155.92662480967797,1755673100.6,0
-156.9930415653928,1755673100.69,0
-158.2206337559881,1755673100.78,0
-160.19226725351132,1755673100.86,0
-162.12371546425334,1755673100.94,0
-164.07501904223554,1755673101.01,0
-166.01615075927512,1755673101.09,0
-167.95711254434488,1755673101.17,0
-170.54812421306855,1755673101.25,0
-172.87876208517326,1755673101.31,0
-174.53726491390935,1755673101.39,0
-176.28304302287418,1755673101.46,0
-178.09964652262212,1755673101.54,0
-180.4150564546138,1755673101.62,0
-183.83059197018122,1755673101.87,0
-186.22385663423844,1755673102.07,0
-189.3157969830653,1755673102.25,0
-191.99411578102675,1755673102.4,0
-193.09713726747987,1755673102.73,0
-196.10094932325376,1755673102.82,0
-198.79850895138398,1755673102.89,0
-200.89642954444946,1755673102.95,0
-202.47865800129608,1755673103.12,0
-205.84096992367336,1755673103.27,0
-208.75556831348914,1755673103.33,0
-210.5477244800672,1755673103.47,0
-214.17039464204302,1755673103.58,0
-216.17487018817073,1755673103.74,0
-216.60017483554395,1755673103.83,0
-216.34743559982564,1755673103.93,0
-217.09295733429988,1755673104.01,0
-220.4217819206641,1755673104.07,0
-223.07350247092234,1755673104.13,0
-225.20508405062088,1755673104.19,0
-226.47930686717535,1755673104.25,0
-228.0111950935869,1755673104.36,0
-231.26678096611528,1755673104.49,0
-234.18928223746153,1755673104.56,0
-236.12051271135854,1755673104.63,0
-239.28670070863222,1755673104.76,0
-244.17137248173592,1755673104.91,0
-245.5338727520944,1755673105.22,0
-252.62413203355496,1755673105.49,0
