Phase_deg,Time_s,Placeholder
-1.347531718761159e-15,1755673090.99,0
-10.060804673476866,1755673091.82,0
-19.982244307828505,1755673092.61,0
-29.740189918419606,1755673093.37,0
-39.7885422158585,1755673094.09,0
-49.68501535500059,1755673094.5,0
-59.52090216468341,1755673094.95,0
-61.35427943625333,1755673095.19,0
-62.774336566681825,1755673095.26,0
-65.29747348210005,1755673095.33,0
-67.26019482287742,1755673095.4,0
-69.46824939897418,1755673095.47,0
-71.1563291282214,1755673095.55,0
-72.26905975848642,1755673095.63,0
-74.35557965867494,1755673095.7,0
-75.3052634327026,1755673095.79,0
-77.04693916234869,1755673095.86,0
-79.70222821154033,1755673095.94,0
-81.7865474653929,1755673096.01,0
-84.0614005680278,1755673096.09,0
-86.59694444360551,1755673096.2,0
-90.50567129629626,1755673096.49,0
-92.34967369299822,1755673096.82,0
-94.71852574009188,1755673096.94,0
-96.23856247829251,1755673097.13,0
-97.9980471380721,1755673097.33,0
-100.62822366090484,1755673097.55,0
-103.13922644125854,1755673097.71,0
-106.87116873911295,1755673097.82,0
-109.05537761500393,1755673097.88,0
-111.12427307381117,1755673098.02,0
-111.94061729102738,1755673098.12,0
-113.65994191282884,1755673098.3,0
-115.47647041194514,1755673098.46,0
-119.42216149139145,1755673098.64,0
-123.05652961058642,1755673098.72,0
-125.09151278263876,1755673098.78,0
-126.34385805566728,1755673098.94,0
-129.5881441364492,1755673099.17,0
-130.99282675876927,1755673099.36,0
-133.7739106248311,1755673099.45,0
-135.91433403468898,1755673099.52,0
-138.17756058589814,1755673099.59,0
-140.06200426914907,1755673099.66,0
-141.9804674696523,1755673099.82,0
-144.70568503516094,1755673100.05,0
-146.63105944817065,1755673100.18,0
-148.01580623223384,1755673100.29,0
-150.3378926613265,1755673100.37,0
-152.06607982907602,1755673100.45,0
-154.08370428722694,1755673100.53,0
-155.57955065623236,1755673100.6,0
-156.3888776475573,1755673100.69,0
-158.12814885266394,1755673100.78,0
-160.09509079679603,1755673100.86,0
-162.02188750906785,1755673100.94,0
-163.96845753257676,1755673101.01,0
-165.90486781704766,1755673101.09,0
-167.84111768792874,1755673101.17,0
-170.42589086315633,1755673101.25,0
-172.75100577434637,1755673101.31,0
-174.31701604677386,1755673101.39,0
-175.9462521958571,1755673101.46,0
-177.93734675567805,1755673101.54,0
-180.08456034686233,1755673101.62,0
-183.50658509756875,1755673101.87,0
-186.03751427969993,1755673102.07,0
-189.15449890229579,1755673102.25,0
-191.82870453091098,1755673102.4,0
