Phase_deg,Time_s,Placeholder
-2.6815764592852174e-15,1755679942.82,0
-9.96438544920992,1755679943.62,0
-19.936572951313895,1755679944.1,0
-29.900623992401574,1755679944.52,0
-39.87860378313939,1755679944.98,0
-49.852075885168304,1755679945.37,0
-59.83660554258711,1755679945.69,0
-68.1427861640565,1755679946.22,0
-68.08278495954153,1755679946.5,0
-67.9727827223616,1755679946.57,0
-72.15284120476902,1755679946.69,0
-75.06734104274788,1755679946.88,0
-74.5928498973923,1755679946.99,0
-75.08736309547747,1755679947.06,0
-74.79284977325106,1755679947.15,0
-78.74123174840098,1755679947.26,0
-83.00273605872458,1755679947.35,0
-85.76776044413005,1755679947.5,0
-90.34246191163082,1755679947.69,0
-93.55350598592209,1755679948.03,0
-93.21806432891262,1755679948.17,0
-95.51218059855887,1755679948.27,0
-100.82182642287191,1755679948.35,0
-102.62169342577751,1755679948.5,0
-102.60169493585703,1755679948.6,0
-103.05828110615386,1755679948.66,0
-102.69168813495578,1755679948.72,0
-103.9115945705973,1755679948.79,0
-109.31836141339537,1755679948.89,0
-112.59052636058225,1755679949.01,0
-113.9806401250748,1755679949.22,0
-122.41998260216961,1755679949.63,0
-126.08936925552395,1755679949.7,0
-129.12938908587373,1755679949.92,0
-133.47666438444165,1755679950.09,0
-135.6688554763633,1755679950.21,0
-137.67881478067332,1755679950.39,0
-138.4486490410228,1755679950.51,0
-141.40844581679596,1755679950.68,0
-141.3684484396336,1755679950.77,0
-143.93583848307222,1755679950.85,0
-147.57808626031942,1755679951.01,0
-151.66790211254622,1755679951.16,0
-154.2193109717365,1755679951.38,0
-154.8677911585302,1755679951.49,0
-159.16769047102824,1755679951.6,0
-159.27768864275387,1755679951.71,0
-161.05766432015454,1755679951.78,0
-165.619933827898,1755679951.92,0
-166.70139152752108,1755679952.01,0
-171.08771422784105,1755679952.12,0
-172.66775080252,1755679952.26,0
-177.10789378550766,1755679952.58,0
-180.87805966868189,1755679952.78,0
-184.75826987153968,1755679953.0,0
-199.27181543514763,1755679954.3,0
-202.3991779439601,1755679956.13,0
-204.9698497461656,1755679956.8,0
-209.25053269950533,1755679956.96,0
-209.96028995322092,1755679957.17,0
-209.87028177884244,1755679957.23,0
-210.92037710450563,1755679957.3,0
-214.8822569492892,1755679957.43,0
-218.62106265218935,1755679957.59,0
-221.51130739760666,1755679957.93,0
-226.31168891982682,1755679958.2,0
-229.4119144918942,1755679958.28,0
-232.6812977384863,1755679958.4,0
-233.70219397348822,1755679958.49,0
-236.44563021380307,1755679958.58,0
-240.17645235307356,1755679958.66,0
-241.99260594386055,1755679958.76,0
-243.07264573097603,1755679958.86,0
-245.28034967061018,1755679959.02,0
-245.120588304254,1755679959.11,0
-247.68910567806319,1755679959.21,0
-251.49283561682927,1755679959.29,0
-254.27284983222364,1755679959.4,0
-257.4728358862992,1755679959.58,0
-261.39277489153034,1755679959.75,0
-262.8427402716869,1755679959.97,0
-264.562690936081,1755679960.09,0
-267.72579835269363,1755679960.39,0
-270.2810924360808,1755679961.3,0
-273.3512355234786,1755679961.53,0
-276.5151610964815,1755679962.01,0
-279.5419172383381,1755679962.15,0
-282.2354776169961,1755679962.3,0
-283.00506729688504,1755679962.43,0
-286.62333556422783,1755679962.53,0
-287.6801761826775,1755679962.62,0
-289.4522131331345,1755679962.74,0
-292.997523251991,1755679963.13,0
-295.6905923977387,1755679964.27,0
-299.3973358890343,1755679964.34,0
-302.04979317974363,1755679964.42,0
-305.7396850723347,1755679964.53,0
-308.0993804638599,1755679964.64,0
