Phase_deg,Time_s,Placeholder
7.975497379713953e-16,1755679829.64,0
-9.884315418115548,1755679830.7,0
-19.76855354259911,1755679831.48,0
-29.690565027542796,1755679832.58,0
-39.51073047252867,1755679833.44,0
-49.50638611339943,1755679833.74,0
-59.340012030581356,1755679834.16,0
-68.77226299956682,1755679834.98,0
-70.2566898703887,1755679835.43,0
-75.43132618716095,1755679836.34,0
-75.74289199095618,1755679836.6,0
-76.78298887276512,1755679836.72,0
-78.07822520171445,1755679836.79,0
-79.41152352542747,1755679836.89,0
-80.48832786148225,1755679836.96,0
-82.24810612236328,1755679837.09,0
-84.31249552062997,1755679837.32,0
-85.74576746907695,1755679837.57,0
-86.66705651365925,1755679837.68,0
-87.99941591205726,1755679837.76,0
-89.55195470442362,1755679837.86,0
-90.49512092497065,1755679838.02,0
-91.45474682445605,1755679838.18,0
-92.25363102942916,1755679838.39,0
-92.98847673529286,1755679838.54,0
-94.17810807402049,1755679838.62,0
-95.48945188229847,1755679838.71,0
-96.9359086000406,1755679838.79,0
-97.50839738326123,1755679838.93,0
-97.89569844372694,1755679839.02,0
-97.46262484649385,1755679839.08,0
-97.14088416179051,1755679839.14,0
-97.91145201766727,1755679839.21,0
-99.56245101796412,1755679839.28,0
-100.46488097885569,1755679839.35,0
-101.78538626595012,1755679839.42,0
-102.8035388353856,1755679839.5,0
-104.38364604589836,1755679839.69,0
-107.84073933421979,1755679840.59,0
-108.4420517510372,1755679841.21,0
-109.3109981421854,1755679841.39,0
-109.52628130055996,1755679841.52,0
-109.74352192528102,1755679841.59,0
-110.34155508735729,1755679841.67,0
-111.80044849296362,1755679841.76,0
-112.88947290461262,1755679841.85,0
-113.29493680044445,1755679841.96,0
-113.61287232726998,1755679842.02,0
-114.5413899498268,1755679842.12,0
-115.71635497704267,1755679842.28,0
-117.12449353120583,1755679842.35,0
-118.09309716276562,1755679842.47,0
-119.37111316499077,1755679842.53,0
-119.97228020591344,1755679842.59,0
-119.97015530160408,1755679842.64,0
-119.95240453930646,1755679842.7,0
-119.99154870941626,1755679842.76,0
-120.39891656244693,1755679842.84,0
-121.76697291931968,1755679842.92,0
-122.64532208934853,1755679843.0,0
-123.60344276138571,1755679843.09,0
-124.83091858699436,1755679843.15,0
-125.82877311423674,1755679843.21,0
-125.97204282086949,1755679843.27,0
-126.60704337187397,1755679843.33,0
-126.46717925524929,1755679843.39,0
-126.38759736821612,1755679843.45,0
-127.07597787169605,1755679843.52,0
-128.3330378017854,1755679843.59,0
-128.9646051729847,1755679843.65,0
-129.59035594049524,1755679843.77,0
-129.93741578103683,1755679843.77,0
-130.08255508134292,1755679843.77,0
