Phase_deg,Time_s,Placeholder
1.2059357697253697e-15,1755690902.74,0
-9.659917471434115,1755690903.54,0
-19.815236797565237,1755690904.0,0
-29.423962849674822,1755690904.74,0
-39.368761886523515,1755690905.17,0
-49.4058851252507,1755690905.95,0
-59.295394557124006,1755690906.34,0
-62.9491605679223,1755690906.7,0
-66.35292503696984,1755690906.82,0
-71.49202165816577,1755690906.99,0
-75.24412790981366,1755690907.19,0
-76.64083421334978,1755690907.47,0
-77.16286342408277,1755690907.57,0
-78.12675406559359,1755690907.63,0
-79.38262995926713,1755690907.69,0
-81.94022859748844,1755690907.79,0
-86.18596590097535,1755690907.87,0
-88.95912339281355,1755690908.04,0
-88.2415036130292,1755690908.1,0
-91.39212502795732,1755690908.2,0
-95.82517778991348,1755690908.32,0
-99.56317069842089,1755690908.51,0
-103.39704889411082,1755690908.7,0
-106.78449040533998,1755690908.93,0
-110.12395124374193,1755690909.08,0
-111.52522922197653,1755690909.25,0
-111.05031947159843,1755690909.35,0
-114.95662909559049,1755690909.45,0
-118.75100398098407,1755690909.57,0
-121.78780291032301,1755690909.75,0
-121.66257873456236,1755690909.84,0
-124.21890865425436,1755690909.94,0
-128.739106746407,1755690910.02,0
-132.33890227288936,1755690910.09,0
-133.883167804518,1755690910.2,0
-133.97898388537732,1755690910.31,0
-133.67103597496694,1755690910.37,0
-136.97753096751313,1755690910.48,0
-138.02981372876945,1755690910.7,0
-141.03800618481853,1755690910.89,0
-145.32754887145714,1755690911.05,0
-146.2085116767146,1755690911.18,0
-149.01534242197175,1755690911.37,0
-151.75559442889713,1755690911.57,0
-155.64694190678387,1755690911.72,0
-158.7236956224727,1755690911.96,0
-163.9080256025844,1755690912.11,0
-164.14833492002666,1755690912.32,0
-167.8137765763407,1755690912.42,0
-169.65239975290518,1755690912.59,0
-172.69043699381703,1755690912.74,0
-175.1290753941884,1755690912.89,0
-175.1489683008262,1755690912.99,0
-175.63632505644765,1755690913.05,0
-174.78536456325702,1755690913.13,0
-177.16817225235843,1755690913.27,0
-182.28689117757574,1755690913.36,0
-185.3271448859631,1755690913.44,0
-186.94629924518938,1755690913.54,0
-189.84643685493393,1755690913.7,0
-190.9090520317695,1755690913.8,0
-195.35780478752056,1755690913.91,0
-196.05290639275276,1755690914.02,0
-197.0955667756314,1755690914.08,0
-197.50315266695634,1755690914.14,0
-197.22687073737345,1755690914.2,0
-200.63087538682845,1755690914.28,0
-203.81260367380767,1755690914.36,0
-207.783113563626,1755690914.51,0
-212.40594903758037,1755690914.75,0
-214.134607945956,1755690914.75,0
-214.91333746684256,1755690914.75,0
-215.044236403147,1755690914.75,0
