Distance_cm,Azimuth_deg,Elevation_deg
309.0,0.0,0
309.1,0.5,0
308.6,1.0,0
308.8,1.5,0
309.0,2.0,0
309.0,2.5,0
309.0,3.0,0
309.0,3.5,0
301.5,4.0,0
291.0,5.0,0
284.0,8.0,0
276.0,9.5,0
269.0,12.5,0
257.0,15.0,0
250.0,18.0,0
244.0,20.0,0
239.0,22.5,0
239.0,25.0,0
243.0,27.5,0
227.0,34.5,0
226.0,36.5,0
224.0,38.0,0
224.0,39.5,0
223.0,41.0,0
223.0,43.0,0
222.0,44.5,0
222.0,46.5,0
223.0,48.5,0
224.0,50.5,0
228.0,53.0,0
232.0,55.0,0
234.0,57.5,0
236.0,60.0,0
239.0,62.0,0
242.0,64.5,0
247.0,67.0,0
253.0,69.5,0
257.0,72.0,0
257.0,73.5,0
260.0,76.0,0
204.0,77.0,0
129.0,77.5,0
94.0,80.0,0
84.0,82.0,0
82.0,83.5,0
82.0,84.5,0
82.0,86.5,0
83.0,88.5,0
83.0,90.0,0
83.0,92.5,0
85.0,95.0,0
88.0,97.5,0
92.0,100.0,0
100.0,102.5,0
104.0,104.5,0
136.0,107.0,0
414.0,109.5,0
601.0,112.0,0
678.0,114.5,0
754.0,117.0,0
835.0,119.5,0
151.0,128.5,0
643.0,130.0,0
882.0,132.0,0
989.0,134.5,0
1064.0,136.5,0
1090.0,138.0,0
535.0,140.5,0
75.0,143.5,0
91.0,146.0,0
53.0,148.5,0
45.0,151.0,0
39.0,153.5,0
35.0,156.0,0
36.0,159.0,0
37.0,162.0,0
38.0,165.0,0
39.0,168.0,0
487.0,171.0,0
788.0,174.0,0
826.0,177.0,0
793.0,180.0,0
654.0,183.0,0
145.0,185.5,0
115.0,188.5,0
110.0,191.5,0
231.0,194.5,0
547.0,197.0,0
527.0,200.0,0
122.0,202.0,0
89.0,205.0,0
84.0,207.5,0
83.0,209.5,0
83.0,211.5,0
82.0,214.5,0
82.0,216.5,0
82.0,219.0,0
81.0,221.0,0
82.0,223.5,0
288.0,226.0,0
541.0,229.0,0
363.0,232.0,0
321.0,235.0,0
220.0,238.0,0
216.0,241.0,0
279.0,244.0,0
526.0,247.0,0
525.0,249.5,0
539.0,252.5,0
504.0,255.5,0
548.0,258.5,0
455.0,261.5,0
391.0,264.5,0
636.0,271.0,0
624.0,273.0,0
644.0,275.0,0
544.0,292.5,0
931.0,295.5,0
635.0,304.0,0
472.0,307.0,0
460.0,310.0,0
477.0,314.0,0
470.0,317.0,0
398.0,320.0,0
325.0,323.0,0
293.0,326.0,0
303.0,329.0,0
412.0,332.0,0
439.0,335.5,0
455.0,338.5,0
470.0,341.5,0
455.0,344.5,0
414.0,347.5,0
381.0,351.0,0
378.0,354.0,0
380.0,357.0,0
280.0,4.5,2
274.0,7.0,2
269.0,8.5,2
261.0,10.5,2
255.0,12.0,2
251.0,14.0,2
247.0,16.0,2
244.0,17.5,2
240.0,19.0,2
238.0,21.0,2
246.0,23.0,2
224.0,29.5,2
227.0,31.0,2
226.0,32.5,2
224.0,34.0,2
223.0,36.0,2
223.0,37.5,2
223.0,39.0,2
223.0,40.0,2
223.0,41.5,2
223.0,43.5,2
223.0,44.5,2
223.0,46.0,2
224.0,47.5,2
227.0,49.0,2
229.0,50.5,2
232.0,51.0,2
233.0,53.0,2
234.0,54.5,2
236.0,56.5,2
238.0,58.0,2
241.0,60.0,2
244.0,62.5,2
248.0,64.0,2
254.0,66.5,2
257.0,67.5,2
259.0,68.5,2
259.0,70.0,2
257.0,71.0,2
260.0,72.5,2
263.0,73.5,2
265.0,74.5,2
268.0,75.5,2
272.0,76.5,2
250.0,78.0,2
162.0,78.5,2
123.0,79.5,2
88.0,80.5,2
87.0,82.5,2
87.0,84.0,2
87.0,85.5,2
88.0,87.5,2
89.0,89.0,2
91.0,90.5,2
112.0,97.5,2
151.0,99.5,2
283.0,101.0,2
315.0,103.0,2
386.0,105.0,2
509.0,107.0,2
591.0,108.0,2
659.0,109.0,2
774.0,111.5,2
891.0,114.0,2
1072.0,121.5,2
1073.0,124.0,2
1066.0,126.5,2
1042.0,129.0,2
1036.0,131.5,2
948.0,134.0,2
406.0,136.5,2
36.0,139.0,2
83.0,141.5,2
55.0,144.0,2
45.0,146.5,2
39.0,149.0,2
33.0,151.0,2
32.0,153.5,2
33.0,156.0,2
35.0,158.5,2
36.0,160.5,2
59.0,163.0,2
421.0,165.0,2
912.0,167.5,2
870.0,170.0,2
839.0,172.5,2
809.0,174.5,2
811.0,177.0,2
74.0,181.5,2
143.0,186.5,2
248.0,188.5,2
282.0,191.0,2
379.0,193.0,2
354.0,195.5,2
313.0,197.5,2
96.0,199.0,2
87.0,200.0,2
86.0,201.0,2
86.0,203.0,2
84.0,204.5,2
83.0,206.0,2
82.0,207.5,2
82.0,210.0,2
82.0,212.0,2
81.0,214.5,2
81.0,216.5,2
89.0,219.0,2
237.0,221.5,2
550.0,223.5,2
555.0,225.5,2
562.0,226.5,2
564.0,229.0,2
571.0,231.5,2
577.0,233.5,2
577.0,236.0,2
547.0,238.5,2
552.0,243.0,2
559.0,244.5,2
565.0,246.5,2
569.0,247.5,2
572.0,249.0,2
505.0,251.0,2
442.0,253.0,2
428.0,255.5,2
419.0,257.5,2
470.0,260.0,2
647.0,264.5,2
640.0,267.0,2
630.0,268.5,2
629.0,269.5,2
638.0,286.0,2
495.0,297.0,2
446.0,300.0,2
399.0,302.0,2
460.0,304.5,2
460.0,306.5,2
473.0,309.0,2
490.0,310.5,2
477.0,312.5,2
459.0,314.5,2
391.0,317.0,2
314.0,319.0,2
293.0,321.5,2
295.0,323.5,2
314.0,325.5,2
439.0,327.5,2
453.0,330.0,2
462.0,333.0,2
468.0,335.5,2
468.0,338.0,2
443.0,340.5,2
404.0,343.5,2
374.0,346.5,2
308.7,359.0,2
308.4,359.5,2
339.2,360.0,2
304.0,0.0,4
304.2,0.5,4
304.2,1.0,4
299.0,2.0,4
294.0,3.5,4
289.0,5.0,4
282.0,7.0,4
276.0,8.5,4
272.0,10.0,4
266.0,13.5,4
256.0,15.0,4
251.0,17.0,4
247.0,19.0,4
243.0,20.5,4
240.0,22.5,4
238.0,25.0,4
255.0,27.0,4
231.0,33.0,4
227.0,35.5,4
225.0,38.0,4
224.0,40.5,4
224.0,43.5,4
223.0,46.0,4
223.0,48.5,4
225.0,51.5,4
231.0,54.5,4
234.0,57.0,4
237.0,59.0,4
240.0,61.5,4
242.0,63.0,4
245.0,66.0,4
252.0,69.0,4
258.0,72.0,4
260.0,74.0,4
264.0,75.5,4
270.0,77.5,4
276.0,79.5,4
281.0,81.0,4
159.0,82.5,4
94.0,84.5,4
89.0,86.0,4
89.0,88.0,4
91.0,90.0,4
95.0,92.5,4
99.0,95.0,4
109.0,98.0,4
263.0,100.5,4
295.0,103.5,4
307.0,106.5,4
424.0,109.0,4
601.0,111.5,4
668.0,114.0,4
748.0,116.5,4
827.0,118.0,4
835.0,121.0,4
846.0,124.0,4
1030.0,127.0,4
1064.0,129.5,4
1068.0,133.0,4
1068.0,135.5,4
1076.0,138.5,4
432.0,141.5,4
70.0,144.5,4
353.0,147.5,4
51.0,150.0,4
39.0,152.0,4
35.0,155.0,4
36.0,157.5,4
36.0,160.5,4
38.0,163.5,4
38.0,165.5,4
58.0,168.0,4
539.0,170.0,4
810.0,172.5,4
846.0,175.0,4
823.0,177.5,4
787.0,180.0,4
758.0,182.0,4
729.0,184.5,4
704.0,187.0,4
683.0,189.5,4
622.0,191.5,4
447.0,192.5,4
372.0,194.5,4
361.0,197.5,4
327.0,199.5,4
110.0,201.0,4
84.0,204.0,4
84.0,206.5,4
83.0,209.0,4
82.0,210.5,4
82.0,212.5,4
81.0,214.5,4
81.0,216.0,4
81.0,217.5,4
81.0,220.0,4
81.0,222.5,4
86.0,223.5,4
327.0,225.0,4
550.0,226.0,4
560.0,228.0,4
565.0,230.0,4
566.0,232.5,4
574.0,235.0,4
579.0,237.5,4
586.0,239.5,4
594.0,242.0,4
602.0,244.0,4
611.0,246.0,4
622.0,248.0,4
633.0,251.0,4
649.0,253.0,4
663.0,255.0,4
669.0,257.5,4
654.0,259.5,4
654.0,262.0,4
655.0,263.5,4
666.0,265.0,4
668.0,267.5,4
461.0,307.0,4
460.0,308.0,4
461.0,310.5,4
463.0,311.5,4
469.0,313.0,4
469.0,315.5,4
467.0,317.5,4
468.0,319.5,4
469.0,321.5,4
378.0,324.5,4
316.0,327.5,4
467.0,330.5,4
458.0,333.5,4
457.0,337.0,4
466.0,340.0,4
468.0,343.0,4
438.0,344.5,4
417.0,346.0,4
400.0,348.5,4
376.0,351.5,4
378.0,354.5,4
297.0,0.5,6
288.0,2.5,6
280.0,4.0,6
273.0,6.5,6
266.0,9.0,6
255.0,11.0,6
251.0,13.0,6
248.0,15.5,6
245.0,17.0,6
242.0,18.0,6
240.0,19.5,6
239.0,21.0,6
240.0,22.5,6
227.0,31.5,6
226.0,32.5,6
225.0,35.5,6
225.0,37.5,6
225.0,38.5,6
225.0,41.0,6
225.0,43.5,6
226.0,45.5,6
228.0,47.5,6
233.0,49.5,6
235.0,52.0,6
237.0,53.5,6
240.0,55.5,6
241.0,58.0,6
244.0,59.0,6
248.0,61.0,6
252.0,63.5,6
255.0,65.5,6
258.0,67.0,6
261.0,68.5,6
261.0,70.0,6
261.0,71.0,6
265.0,72.5,6
269.0,74.5,6
277.0,76.0,6
283.0,78.0,6
269.0,79.5,6
184.0,81.5,6
114.0,82.0,6
86.0,84.0,6
86.0,85.5,6
93.0,87.5,6
99.0,90.0,6
104.0,93.0,6
188.0,95.0,6
301.0,97.5,6
302.0,99.5,6
325.0,102.0,6
408.0,104.5,6
574.0,106.5,6
657.0,109.0,6
753.0,111.0,6
866.0,113.5,6
989.0,115.5,6
1073.0,121.5,6
1077.0,124.0,6
1075.0,126.5,6
1071.0,129.0,6
1070.0,131.0,6
1058.0,133.0,6
1013.0,135.0,6
814.0,137.0,6
295.0,139.5,6
1117.0,143.5,6
1128.0,146.0,6
34.0,150.5,6
27.0,152.5,6
26.0,155.0,6
17.0,157.0,6
13.0,159.0,6
365.0,163.0,6
806.0,164.5,6
975.0,165.5,6
933.0,167.5,6
894.0,169.5,6
865.0,171.0,6
832.0,173.0,6
803.0,175.0,6
779.0,177.0,6
756.0,179.0,6
730.0,180.5,6
708.0,183.5,6
692.0,185.5,6
668.0,187.0,6
606.0,188.5,6
430.0,190.5,6
367.0,193.0,6
364.0,195.0,6
313.0,196.5,6
142.0,198.5,6
86.0,199.5,6
84.0,202.0,6
85.0,204.0,6
84.0,206.0,6
83.0,208.0,6
83.0,210.0,6
83.0,212.0,6
83.0,213.5,6
83.0,214.5,6
84.0,216.0,6
84.0,218.0,6
120.0,220.5,6
550.0,223.0,6
565.0,225.5,6
567.0,228.5,6
575.0,230.5,6
581.0,233.0,6
589.0,235.5,6
597.0,238.0,6
607.0,241.0,6
621.0,243.5,6
634.0,246.5,6
648.0,249.0,6
663.0,251.0,6
673.0,253.5,6
681.0,255.0,6
675.0,256.0,6
670.0,259.0,6
672.0,262.0,6
464.0,303.0,6
461.0,306.0,6
465.0,308.5,6
469.0,311.5,6
468.0,314.5,6
464.0,317.5,6
365.0,320.5,6
406.0,323.0,6
484.0,326.0,6
457.0,329.0,6
457.0,331.0,6
465.0,333.0,6
471.0,338.0,6
435.0,341.0,6
406.0,344.0,6
386.0,346.0,6
373.0,348.0,6
491.0,356.0,6
305.0,359.0,6
305.0,359.5,6
310.8,360.0,6
304.8,0.0,8
306.0,0.5,8
305.5,1.0,8
299.0,3.0,8
292.0,5.5,8
279.5,7.0,8
276.0,9.5,8
270.0,11.5,8
261.0,13.0,8
256.0,14.5,8
252.0,16.0,8
249.0,18.0,8
245.0,19.5,8
242.0,21.5,8
240.0,23.5,8
254.0,25.5,8
261.0,27.0,8
233.0,34.0,8
228.0,35.5,8
227.0,37.5,8
227.0,39.5,8
227.0,41.0,8
226.0,42.5,8
226.0,44.0,8
226.0,46.0,8
226.0,47.5,8
227.0,48.5,8
228.0,49.5,8
230.0,51.0,8
233.0,52.5,8
236.0,54.0,8
238.0,55.0,8
239.0,57.0,8
240.0,57.5,8
242.0,59.0,8
244.0,61.5,8
247.0,64.5,8
253.0,67.0,8
