Phase_deg,Time_s,Placeholder
-1.6282663183200598e-15,1755679942.82,0
-9.964828467831273,1755679943.62,0
-19.9526346066927,1755679944.1,0
-29.838130665207604,1755679944.52,0
-39.92799528622312,1755679944.98,0
-49.85717419566462,1755679945.37,0
-59.9032517963571,1755679945.69,0
-67.93156082247924,1755679946.22,0
-67.8715921728755,1755679946.5,0
-67.76164978269908,1755679946.57,0
-71.93958964257676,1755679946.69,0
-75.00759401390012,1755679946.88,0
-74.37851989348616,1755679946.99,0
-75.0275482419556,1755679947.06,0
-74.57843688369032,1755679947.15,0
-78.66888172371715,1755679947.26,0
-82.78569961592025,1755679947.35,0
-85.67060345297979,1755679947.5,0
-90.12446884318273,1755679947.69,0
-93.42823365108171,1755679948.03,0
-93.0532130228665,1755679948.17,0
-95.29434139301362,1755679948.27,0
-100.60485416152807,1755679948.35,0
-102.40517357117804,1755679948.5,0
-102.38516962471722,1755679948.6,0
-102.89854072402828,1755679948.66,0
-102.4751874536808,1755679948.72,0
-103.69544677944447,1755679948.79,0
-109.1140124425242,1755679948.89,0
-112.39681549825914,1755679949.01,0
-113.78206492088583,1755679949.22,0
-122.2129609941982,1755679949.63,0
-125.84975630389384,1755679949.7,0
-128.92695251617613,1755679949.92,0
-133.21341125978628,1755679950.09,0
-135.47118293867211,1755679950.21,0
-137.46382139059494,1755679950.39,0
-138.25302885766513,1755679950.51,0
-141.21499752458882,1755679950.68,0
-141.1749709888261,1755679950.77,0
-143.72215876983833,1755679950.85,0
-147.3890214310175,1755679951.01,0
-151.4815561477091,1755679951.16,0
-153.99445891674742,1755679951.38,0
-154.683425700148,1755679951.49,0
-158.9857366088672,1755679951.6,0
-159.09579228644725,1755679951.71,0
-160.8766672239623,1755679951.78,0
-165.21554658600118,1755679951.92,0
-166.4836309508909,1755679952.01,0
-170.91055201699305,1755679952.12,0
-172.49098272588236,1755679952.26,0
-176.93190281165872,1755679952.58,0
-180.70233597285684,1755679952.78,0
-184.58243942236388,1755679953.0,0
-198.63158058853773,1755679954.3,0
-201.61236310742007,1755679956.13,0
-204.46465738334558,1755679956.8,0
-208.88285500805839,1755679956.96,0
-209.7751253985513,1755679957.17,0
-209.68517251233936,1755679957.23,0
-210.73461573848323,1755679957.3,0
-214.46558880764084,1755679957.43,0
-218.43012307824674,1755679957.59,0
-221.31829333264963,1755679957.93,0
-226.1151533108642,1755679958.2,0
-229.21309342047786,1755679958.28,0
-232.35799751168733,1755679958.4,0
-233.50025341372614,1755679958.49,0
-236.208678175906,1755679958.58,0
-239.77619952907403,1755679958.66,0
-241.78501809444464,1755679958.76,0
-242.86437842819305,1755679958.86,0
-244.9247479351358,1755679959.02,0
-244.7650403873347,1755679959.11,0
-247.4351010217911,1755679959.21,0
-251.27989651081595,1755679959.29,0
-254.05865421304264,1755679959.4,0
-257.01782516982894,1755679959.58,0
-258.81728486067897,1755679959.58,0
-259.7409718228823,1755679959.58,0
-260.04682645167725,1755679959.58,0
-259.9513962175477,1755679959.58,0
-259.62473808907646,1755679959.58,0
-259.19200903684725,1755679959.58,0
