Distance_cm,Azimuth_deg,Elevation_deg
592.5,0.0,0
590.5,0.5,0
590.8,1.0,0
590.2,1.5,0
591.1,2.0,0
591.4,2.5,0
591.6,3.0,0
591.0,3.5,0
590.5,4.0,0
505.0,5.5,0
515.0,8.5,0
575.0,11.5,0
576.0,14.5,0
568.0,18.0,0
549.0,21.0,0
485.0,24.0,0
496.0,27.0,0
522.0,30.5,0
538.0,33.5,0
538.0,36.5,0
540.0,40.0,0
543.0,43.0,0
547.0,46.0,0
553.0,49.5,0
562.0,52.5,0
572.0,55.5,0
581.0,58.0,0
585.0,62.0,0
599.0,64.0,0
599.0,67.0,0
587.0,70.0,0
601.0,73.0,0
614.0,76.0,0
656.0,79.5,0
852.0,82.5,0
555.0,92.5,0
530.0,96.0,0
516.0,99.0,0
501.0,102.5,0
491.0,105.5,0
479.0,109.0,0
473.0,112.0,0
465.0,115.5,0
461.0,119.0,0
457.0,122.0,0
454.0,125.5,0
454.0,129.0,0
407.0,132.0,0
393.0,135.5,0
454.0,138.5,0
476.0,142.0,0
485.0,145.0,0
495.0,148.5,0
467.0,152.0,0
458.0,155.0,0
145.0,158.5,0
38.0,161.5,0
29.0,165.0,0
30.0,168.0,0
32.0,171.5,0
33.0,175.0,0
34.0,178.5,0
488.0,181.5,0
643.0,185.0,0
817.0,188.0,0
83.0,198.0,0
39.0,201.5,0
41.0,205.0,0
49.0,208.0,0
159.0,211.5,0
931.0,214.5,0
457.0,218.0,0
169.0,221.5,0
324.0,224.5,0
323.0,228.0,0
193.0,231.0,0
293.0,234.5,0
885.0,238.0,0
818.0,241.0,0
697.0,244.5,0
590.0,247.5,0
539.0,251.0,0
539.0,254.5,0
218.0,257.5,0
98.0,261.0,0
84.0,264.0,0
81.0,267.5,0
78.0,271.0,0
77.0,274.0,0
78.0,277.5,0
79.0,280.5,0
80.0,284.0,0
161.0,287.5,0
238.0,290.5,0
269.0,294.0,0
265.0,297.5,0
257.0,300.5,0
257.0,304.0,0
254.0,307.0,0
277.0,310.5,0
311.0,314.0,0
311.0,317.0,0
282.0,320.5,0
283.0,323.5,0
306.0,327.0,0
306.0,330.0,0
301.0,333.5,0
307.0,337.0,0
316.0,340.0,0
318.0,343.5,0
376.0,347.0,0
450.0,350.0,0
475.0,353.5,0
510.0,356.5,0
550.0,360.0,0
583.0,3.0,2
588.0,6.5,2
