Distance_cm,Azimuth_deg,Elevation_deg
55.0,0.0,0
55.0,0.5,0
55.0,1.0,0
55.0,1.5,0
55.0,2.0,0
55.0,2.5,0
55.0,3.0,0
55.0,3.5,0
55.0,4.0,0
54.0,7.0,0
54.0,10.5,0
53.0,13.5,0
53.0,16.5,0
53.0,20.0,0
53.0,23.0,0
54.0,26.0,0
54.0,29.0,0
55.0,32.0,0
56.0,35.5,0
57.0,38.5,0
59.0,42.0,0
61.0,45.0,0
63.0,48.5,0
66.0,51.5,0
70.0,55.0,0
74.0,58.0,0
78.0,61.5,0
82.0,64.5,0
88.0,67.5,0
95.0,71.0,0
92.0,74.0,0
90.0,77.0,0
87.0,79.5,0
86.0,82.5,0
84.0,85.5,0
83.0,88.5,0
82.0,91.0,0
82.0,93.0,0
81.0,95.5,0
81.0,98.0,0
81.0,101.5,0
81.0,104.5,0
82.0,108.0,0
82.0,111.0,0
83.0,114.0,0
84.0,117.5,0
86.0,120.5,0
88.0,124.0,0
91.0,127.5,0
94.0,130.5,0
97.0,134.0,0
102.0,137.0,0
106.0,140.5,0
118.0,144.0,0
233.0,147.0,0
264.0,150.5,0
284.0,153.5,0
297.0,157.0,0
58.0,160.5,0
26.0,163.5,0
23.0,167.0,0
22.0,170.5,0
21.0,173.5,0
22.0,177.0,0
20.0,180.5,0
20.0,183.5,0
19.0,187.0,0
19.0,190.0,0
19.0,193.5,0
23.0,197.0,0
82.0,200.0,0
181.0,203.5,0
375.0,206.5,0
127.0,230.0,0
117.0,233.5,0
159.0,236.5,0
179.0,240.0,0
152.0,243.0,0
168.0,246.5,0
466.0,249.5,0
468.0,253.0,0
159.0,256.0,0
140.0,259.5,0
137.0,262.5,0
135.0,265.5,0
208.0,269.0,0
589.0,272.0,0
602.0,275.5,0
598.0,278.5,0
595.0,282.0,0
594.0,285.0,0
595.0,288.5,0
598.0,291.5,0
594.0,294.5,0
555.0,298.0,0
495.0,301.0,0
525.0,304.5,0
587.0,307.5,0
651.0,311.0,0
678.0,314.0,0
701.0,317.0,0
728.0,320.5,0
761.0,323.5,0
796.0,327.0,0
516.0,330.0,0
100.0,333.5,0
76.0,336.5,0
71.0,340.0,0
67.0,343.0,0
63.0,346.5,0
61.0,349.5,0
59.0,352.5,0
58.0,356.0,0
56.0,359.0,0
263.0,250.0,2
143.0,253.0,2
140.0,255.5,2
139.0,258.5,2
143.0,261.5,2
257.0,264.5,2
610.0,267.5,2
605.0,270.5,2
599.0,274.0,2
596.0,277.5,2
595.0,280.5,2
597.0,284.0,2
598.0,287.5,2
587.0,290.5,2
557.0,294.0,2
558.0,297.5,2
578.0,300.5,2
613.0,304.0,2
667.0,307.5,2
689.0,310.5,2
714.0,314.0,2
744.0,317.0,2
777.0,320.5,2
731.0,324.0,2
78.0,327.0,2
76.0,330.5,2
72.0,334.0,2
68.0,337.0,2
64.0,340.5,2
62.0,344.0,2
60.0,346.5,2
59.0,349.5,2
58.0,352.0,2
57.0,354.5,2
56.0,356.5,2
55.0,359.0,2
55.0,359.5,2
55.0,360.0,2
