Phase_deg,Time_s,Placeholder
9.494624689414905e-16,1755673090.99,0
-10.068347525934879,1755673091.82,0
-20.007965053784346,1755673092.61,0
-29.77901465275633,1755673093.37,0
-39.841768177843214,1755673094.09,0
-49.74682059221908,1755673094.5,0
-59.577351810613436,1755673094.95,0
-61.420848951032355,1755673095.19,0
-62.78520460227094,1755673095.26,0
-65.30601795759317,1755673095.33,0
-67.26694533066056,1755673095.4,0
-69.53790046698172,1755673095.47,0
-71.27447003982394,1755673095.55,0
-72.29395521932646,1755673095.63,0
-74.49450939534337,1755673095.7,0
-75.37662615736885,1755673095.79,0
-77.04522074761984,1755673095.86,0
-79.69843229145589,1755673095.94,0
-81.7812102282242,1755673096.01,0
-84.05448137815212,1755673096.09,0
-86.58839715818559,1755673096.2,0
-90.49492146948901,1755673096.49,0
-92.41362016405516,1755673096.82,0
-94.78439401891355,1755673096.94,0
-96.2253306477661,1755673097.13,0
-98.07463385260918,1755673097.33,0
-100.61374740681786,1755673097.55,0
-103.21706629684732,1755673097.71,0
-106.85596439929303,1755673097.82,0
-109.04021388738686,1755673097.88,0
-111.20425025619876,1755673098.02,0
-111.92574222804306,1755673098.12,0
-113.74064262514888,1755673098.3,0
-115.46230956622445,1755673098.46,0
-119.40925333381631,1755673098.64,0
-123.0451808566534,1755673098.72,0
-125.09565258348024,1755673098.78,0
-126.4186967615981,1755673098.94,0
-129.65702956434586,1755673099.17,0
-130.98610340191712,1755673099.36,0
-133.76915407163668,1755673099.45,0
-135.91119491140628,1755673099.52,0
-138.22772136122762,1755673099.59,0
-140.16262830743344,1755673099.66,0
-142.06861585669594,1755673099.82,0
-144.794194306607,1755673100.05,0
-146.6370302070162,1755673100.18,0
-148.0941600353303,1755673100.29,0
-150.34725316158992,1755673100.37,0
-152.0770349111936,1755673100.45,0
-154.09652190765502,1755673100.53,0
-155.66806173112792,1755673100.6,0
-156.55039220914526,1755673100.69,0
-158.14466714225492,1755673100.78,0
-160.1133753164108,1755673100.86,0
-162.04187002814692,1755673100.94,0
-163.9901152470732,1755673101.01,0
-165.92814422516653,1755673101.09,0
-167.86595761588137,1755673101.17,0
-170.45271987784855,1755673101.25,0
-172.77951601993723,1755673101.31,0
-174.36847410554236,1755673101.39,0
-176.02571328112995,1755673101.46,0
-177.97454047485041,1755673101.54,0
-180.16035518046598,1755673101.62,0
-183.5788343354985,1755673101.87,0
-186.07944977370607,1755673102.07,0
-189.1911069052142,1755673102.25,0
-191.86589862848453,1755673102.4,0
-192.78013340305614,1755673102.73,0
-195.96784480402002,1755673102.82,0
-198.6625793350442,1755673102.89,0
-200.7585333663352,1755673102.95,0
-202.3058769057694,1755673103.12,0
-205.69929951985705,1755673103.27,0
-208.55056839845219,1755673103.33,0
-211.52845247153894,1755673103.47,0
-212.64447779068303,1755673103.47,0
-213.42243756939618,1755673103.47,0
-214.7537158797078,1755673103.58,0
-215.6590858696322,1755673103.58,0
-216.30169432420988,1755673103.58,0
-216.70196312778126,1755673103.58,0
-216.88834677036903,1755673103.58,0
-216.90659016833592,1755673103.58,0
-216.86101663241047,1755673103.58,0
-216.7342616733465,1755673103.58,0
-216.54075069527133,1755673103.58,0
-216.66576354782717,1755673103.74,0
-216.63608566251943,1755673103.74,0
-216.57627211404917,1755673103.74,0
-216.49534071247234,1755673103.74,0
-216.40156159848914,1755673103.74,0
-216.30187039408045,1755673103.74,0
-216.30553231858886,1755673103.83,0
-216.32098367007188,1755673103.83,0
-216.33979933874826,1755673103.83,0
-216.31070262299423,1755673103.93,0
-216.28233353772995,1755673103.93,0
