Phase_deg,Time_s,Placeholder
6.212322814589461e-18,1755597347.84,0
3.2191608719300486,1755597348.02,0
19.484729399574974,1755597349.47,0
19.280832788076953,1755597349.63,0
32.259746691126914,1755597349.96,0
47.583396864431876,1755597352.57,0
54.21220223890944,1755597352.77,0
59.472510743708966,1755597353.21,0
61.495350066361254,1755597353.42,0
60.78476988274014,1755597353.82,0
61.83653954879545,1755597353.98,0
65.587436976655,1755597354.07,0
67.65693033628243,1755597354.16,0
69.24726377487391,1755597354.4,0
71.8339491274978,1755597354.55,0
72.23085283184886,1755597354.8,0
73.72836172356075,1755597355.02,0
74.18658349793465,1755597355.09,0
73.90585441067302,1755597355.22,0
75.38325833039865,1755597355.3,0
77.200516049995,1755597355.36,0
78.90515206071892,1755597355.49,0
81.2663281747801,1755597355.79,0
80.91319577125168,1755597356.0,0
82.30112769972544,1755597356.06,0
82.87483930458491,1755597356.14,0
83.22229091195277,1755597356.22,0
85.11391406901303,1755597356.3,0
82.97206046543805,1755597356.35,0
84.27147712523364,1755597356.43,0
85.16222864832913,1755597356.5,0
86.95928025867195,1755597356.57,0
87.63835956903263,1755597356.64,0
88.12626624902164,1755597356.64,0
88.43683949071388,1755597356.64,0
89.05236231593139,1755597356.73,0
89.53430991952277,1755597356.73,0
89.88529996563368,1755597356.73,0
90.34580120460964,1755597356.78,0
90.69701628006263,1755597356.78,0
90.94324167092456,1755597356.78,0
91.09316404457057,1755597356.78,0
