Phase_deg,Time_s,Placeholder
1.8981755010109754e-15,1755690902.74,0
-9.613308165257818,1755690903.54,0
-19.724138726533518,1755690904.0,0
-29.35740371793866,1755690904.74,0
-39.29907476441843,1755690905.17,0
-49.30124373335356,1755690905.95,0
-59.187708974129016,1755690906.34,0
-62.98913451589618,1755690906.7,0
-66.56512943233005,1755690906.82,0
-71.41245748428764,1755690906.99,0
-74.64503260678974,1755690907.19,0
-76.89410517472334,1755690907.47,0
-77.41781436458798,1755690907.57,0
-78.38469229063017,1755690907.63,0
-79.13661220911956,1755690907.69,0
-81.93568468496578,1755690907.79,0
-86.46266945158872,1755690907.87,0
-88.61136791401205,1755690908.04,0
-88.18888300837767,1755690908.1,0
-91.39663760982843,1755690908.2,0
-96.10852372434086,1755690908.32,0
-99.18695497954643,1755690908.51,0
-103.67309662499349,1755690908.7,0
-105.910787827645,1755690908.93,0
-110.38468057974225,1755690909.08,0
-111.4079837959325,1755690909.25,0
-111.30833220015067,1755690909.35,0
-115.20169543795352,1755690909.45,0
-118.98136284026867,1755690909.57,0
-121.77718316055945,1755690909.75,0
-121.3107624611346,1755690909.84,0
-123.86796423616565,1755690909.94,0
-128.8239348016124,1755690910.02,0
-132.39537888011037,1755690910.09,0
-133.6017378367362,1755690910.2,0
-134.134846039527,1755690910.31,0
-133.3342534943693,1755690910.37,0
-136.97741083517352,1755690910.48,0
-139.1657383765506,1755690910.48,0
-140.26233528413368,1755690910.48,0
-140.59423412068207,1755690910.48,0
-140.4341242309548,1755690910.48,0
-139.99482009443489,1755690910.48,0
-139.43192982349132,1755690910.48,0
-138.85587317050184,1755690910.48,0
-138.34330485322107,1755690910.48,0
-137.90880941886175,1755690910.48,0
-137.55833834883387,1755690910.48,0
-137.56960823644036,1755690910.7,0
