Distance_cm,Azimuth_deg,Elevation_deg
980.2,0.0,0
964.3,0.5,0
955.1,1.0,0
955.0,1.5,0
955.2,2.0,0
955.3,2.5,0
955.8,3.0,0
955.8,3.5,0
956.0,4.0,0
961.0,4.5,0
964.0,7.0,0
969.0,10.0,0
977.0,12.5,0
986.0,15.5,0
984.0,18.0,0
1009.0,29.0,0
1020.0,32.0,0
1037.0,34.5,0
1011.0,37.5,0
493.0,40.0,0
401.0,43.0,0
115.0,45.5,0
94.0,48.5,0
94.0,51.0,0
97.0,54.0,0
104.0,56.5,0
108.0,59.5,0
100.0,62.0,0
174.0,65.0,0
543.0,67.5,0
526.0,70.5,0
517.0,73.0,0
509.0,76.0,0
503.0,78.5,0
516.0,81.5,0
544.0,84.5,0
533.0,87.0,0
123.0,90.0,0
431.0,92.5,0
190.0,95.5,0
81.0,98.5,0
63.0,101.0,0
44.0,104.0,0
22.0,106.5,0
20.0,109.5,0
19.0,112.0,0
18.0,115.0,0
18.0,117.5,0
19.0,120.5,0
20.0,123.0,0
20.0,126.0,0
21.0,129.0,0
21.0,131.5,0
52.0,134.5,0
356.0,137.0,0
54.0,144.5,0
64.0,147.5,0
66.0,150.0,0
65.0,153.0,0
64.0,155.5,0
64.0,158.5,0
64.0,161.0,0
64.0,164.0,0
64.0,167.0,0
46.0,169.5,0
579.0,183.5,0
583.0,186.5,0
556.0,189.5,0
329.0,191.5,0
51.0,194.5,0
23.0,197.0,0
19.0,200.0,0
993.0,202.5,0
852.0,206.0,0
664.0,208.0,0
547.0,211.0,0
491.0,213.5,0
454.0,217.0,0
419.0,220.0,0
379.0,223.5,0
354.0,227.0,0
336.0,230.0,0
318.0,233.5,0
159.0,237.0,0
80.0,240.0,0
67.0,243.5,0
62.0,247.0,0
62.0,250.0,0
67.0,253.5,0
179.0,256.5,0
246.0,260.0,0
250.0,263.5,0
251.0,266.5,0
250.0,270.0,0
248.0,273.0,0
248.0,276.5,0
249.0,280.0,0
249.0,283.0,0
252.0,286.5,0
257.0,290.0,0
262.0,293.0,0
269.0,296.5,0
261.0,300.0,0
274.0,303.0,0
279.0,306.5,0
287.0,309.5,0
268.0,313.0,0
