Phase_deg,Time_s,Placeholder
-5.974462975791864e-16,1755690902.74,0
-9.65695842567141,1755690903.54,0
-19.72183444310037,1755690904.0,0
-29.44664361063867,1755690904.74,0
-39.391761666960726,1755690905.17,0
-49.34668550825394,1755690905.95,0
-59.22479604146328,1755690906.34,0
-63.18640021001424,1755690906.7,0
-66.93791319061776,1755690906.82,0
-71.46523917044443,1755690906.99,0
-74.17808190204954,1755690907.19,0
-77.26279477270954,1755690907.47,0
-77.78579246336415,1755690907.57,0
-78.7512324334355,1755690907.63,0
-79.01857640131092,1755690907.69,0
-82.04207629464781,1755690907.79,0
-86.8111509118718,1755690907.87,0
-88.40228500467154,1755690908.04,0
-88.23998847706149,1755690908.1,0
-91.49170786718481,1755690908.2,0
-96.42297595289335,1755690908.32,0
-98.96412035069899,1755690908.51,0
-103.95370350283194,1755690908.7,0
-105.3221915134276,1755690908.93,0
-110.63202001754146,1755690909.08,0
-111.3888009732278,1755690909.25,0
-111.55096012268818,1755690909.35,0
-115.42433022699674,1755690909.45,0
-119.03492599705001,1755690909.57,0
-121.21625489836771,1755690909.57,0
-122.3218907883123,1755690909.57,0
-122.67154728243854,1755690909.57,0
-122.53265048966115,1755690909.57,0
-122.11451140401935,1755690909.57,0
-121.57064085122305,1755690909.57,0
-121.00571847341372,1755690909.57,0
-121.55602415451527,1755690909.75,0
-121.89777994568426,1755690909.75,0
-122.09587776386452,1755690909.75,0
-121.91734689358074,1755690909.84,0
