Phase_deg,Time_s,Placeholder
1.9912100024595962e-16,1755597347.84,0
3.1804086841499486,1755597348.02,0
19.390197924837572,1755597349.47,0
19.29636220234685,1755597349.63,0
32.291403193670156,1755597349.96,0
47.93916513379716,1755597352.57,0
54.55227193056632,1755597352.77,0
58.93741167159788,1755597353.21,0
60.986826062932735,1755597353.42,0
61.08618958109547,1755597353.82,0
61.742162633640916,1755597353.98,0
65.13519810968488,1755597354.07,0
67.23414681919745,1755597354.16,0
69.04283211020126,1755597354.4,0
71.47184958163739,1755597354.55,0
72.26694638087439,1755597354.8,0
73.39404538541356,1755597355.02,0
74.18631754160702,1755597355.09,0
73.96253182104326,1755597355.22,0
75.34033747295761,1755597355.3,0
76.91700434595734,1755597355.36,0
78.64633752881392,1755597355.49,0
81.04123867178775,1755597355.79,0
81.05129488615279,1755597356.0,0
82.09058801553154,1755597356.06,0
82.75312229059634,1755597356.14,0
83.24865463414389,1755597356.22,0
84.9420189363913,1755597356.3,0
83.49852517284968,1755597356.35,0
84.30239395141903,1755597356.43,0
84.99098421423888,1755597356.5,0
86.81188129781732,1755597356.57,0
86.7262617012078,1755597356.64,0
88.71972821485826,1755597356.73,0
89.89327932275562,1755597356.78,0
90.81232604559685,1755597356.92,0
90.91368965657232,1755597356.98,0
92.57171201329153,1755597357.05,0
93.55868785877219,1755597357.13,0
94.8972478743798,1755597357.21,0
95.67880223685941,1755597357.31,0
97.01711351132508,1755597357.41,0
97.59826167108238,1755597357.51,0
97.00888393575275,1755597357.71,0
99.53318641054464,1755597357.8,0
98.8060334316637,1755597357.86,0
98.78093364623115,1755597357.92,0
99.23449435445505,1755597357.98,0
97.4113766084786,1755597358.04,0
98.29190321753985,1755597358.11,0
98.98337982119595,1755597358.11,0
99.48904259034515,1755597358.11,0
100.14898309473824,1755597358.2,0
100.65318980612663,1755597358.2,0
101.00759914754184,1755597358.2,0
101.35117341356418,1755597358.25,0
101.57385844022879,1755597358.25,0
101.68869782407397,1755597358.25,0
101.96497584207314,1755597358.31,0
102.16649802829421,1755597358.31,0
102.29813943978175,1755597358.31,0
102.29821627459856,1755597358.37,0
102.24484602107009,1755597358.37,0
102.15138660954179,1755597358.37,0
101.76304843779114,1755597358.43,0
101.35883446974934,1755597358.43,0
100.9621305630767,1755597358.43,0
100.82703483060175,1755597358.49,0
100.73115672678215,1755597358.49,0
100.67144663107781,1755597358.49,0
100.23170026214555,1755597358.55,0
99.81887933145657,1755597358.55,0
99.44823979789668,1755597358.55,0
99.22337301104398,1755597358.61,0
99.0562460216552,1755597358.61,0
98.94366721970702,1755597358.61,0
