Phase_deg,Time_s,Placeholder
4.97843050852397e-16,1755679829.64,0
-9.876896421040442,1755679830.7,0
-19.758830979528653,1755679831.48,0
-29.66747789998536,1755679832.58,0
-39.521450157535156,1755679833.44,0
-49.42434684514675,1755679833.74,0
-59.25041873014137,1755679834.16,0
-68.87506112876288,1755679834.98,0
-70.35909848135232,1755679835.43,0
-75.53146355020162,1755679836.34,0
-75.793854979587,1755679836.6,0
-76.75681321340187,1755679836.72,0
-78.17666988488754,1755679836.79,0
-79.50898533583556,1755679836.89,0
-80.54882786286642,1755679836.96,0
-82.34319873387645,1755679837.09,0
-84.40563679823268,1755679837.32,0
-85.73920546105992,1755679837.57,0
-86.75775305401709,1755679837.68,0
-88.08863152753122,1755679837.76,0
-89.63936099003,1755679837.86,0
-90.45959194268013,1755679838.02,0
-91.53982024391965,1755679838.18,0
-92.21687656161438,1755679838.39,0
-93.04791090650471,1755679838.54,0
-94.25964106764663,1755679838.62,0
-95.56920372505854,1755679838.71,0
-96.99386703243609,1755679838.79,0
-97.37716790066649,1755679838.93,0
-97.76516394014047,1755679839.02,0
-97.36750024175832,1755679839.08,0
-97.21832991244729,1755679839.14,0
-97.98779966528882,1755679839.21,0
-99.63640332951631,1755679839.28,0
-100.47627781974,1755679839.35,0
-101.83150952006386,1755679839.42,0
-102.87264663829653,1755679839.5,0
-104.45033864029146,1755679839.69,0
-107.77355079992893,1755679840.59,0
-108.47592078289748,1755679841.21,0
-109.26441267803567,1755679841.39,0
-109.37251394197595,1755679841.52,0
-109.58992810092782,1755679841.59,0
-110.3989765782609,1755679841.67,0
-111.85559088518178,1755679841.76,0
-112.94291919484438,1755679841.85,0
-113.24708008336357,1755679841.96,0
-113.56493845232238,1755679842.02,0
-114.53460395456261,1755679842.12,0
-115.76543796198848,1755679842.28,0
-117.17143421035992,1755679842.35,0
-118.07615519152294,1755679842.47,0
-118.62523025792379,1755679842.47,0
-118.9060102688272,1755679842.47,0
-119.5081813452427,1755679842.53,0
-119.86013537839823,1755679842.53,0
-120.02676378228225,1755679842.53,0
-120.26912389392578,1755679842.59,0
-120.37999457477754,1755679842.59,0
-120.40088452906903,1755679842.59,0
-120.33982408579112,1755679842.64,0
-120.25510417295244,1755679842.64,0
-120.16466056966117,1755679842.64,0
-120.09774954789557,1755679842.7,0
-120.03820735062087,1755679842.7,0
-119.98904066776815,1755679842.7,0
-119.99313384282533,1755679842.76,0
-119.99718520439416,1755679842.76,0
