Phase_deg,Time_s,Placeholder
0.0,1755679492.18,0
-9.293144614004959,1755679493.04,0
-19.653549192570587,1755679494.12,0
-29.195650867156445,1755679494.98,0
-39.2159682707503,1755679495.79,0
-49.26774326200417,1755679496.07,0
-59.046499238035906,1755679496.49,0
-67.11668543522732,1755679497.42,0
-67.53438395910113,1755679497.42,0
-67.88402299987509,1755679497.42,0
-68.12244008871527,1755679497.42,0
-68.21078114573996,1755679497.42,0
-68.16038895892584,1755679497.42,0
-68.00506445478314,1755679497.42,0
-67.77677224176648,1755679497.42,0
-67.50728274111732,1755679497.42,0
-67.22609751201298,1755679497.42,0
-66.95610052920738,1755679497.42,0
-66.7117009110005,1755679497.42,0
-66.50170104432169,1755679497.42,0
-66.33008348789893,1755679497.42,0
-66.19673472760913,1755679497.42,0
-66.09877624518988,1755679497.42,0
-66.03139249401161,1755679497.42,0
-66.00473441121986,1755679498.15,0
-66.02782197780746,1755679498.15,0
-66.0464128878932,1755679498.15,0
-66.06075375207519,1755679498.26,0
-66.07033928186935,1755679498.26,0
-66.07657723947283,1755679498.26,0
-66.09707472198801,1755679498.38,0
-66.1102864855806,1755679498.38,0
-66.11875676304597,1755679498.38,0
-66.1484317208318,1755679498.49,0
-66.1682024704076,1755679498.49,0
-66.18089347487818,1755679498.49,0
-66.20961168774981,1755679498.6,0
-66.22708593605645,1755679498.6,0
-66.23757478986651,1755679498.6,0
-66.2767235628003,1755679498.72,0
-66.30143699515777,1755679498.72,0
-66.31693677942519,1755679498.72,0
-66.35490741111695,1755679498.83,0
-66.37869490450143,1755679498.83,0
-66.39300301508389,1755679498.83,0
-66.43411800965626,1755679498.94,0
-66.45959190810966,1755679498.94,0
-66.47492461900845,1755679498.94,0
-66.52149618737236,1755679499.06,0
-66.54957250124892,1755679499.06,0
-66.56658382194637,1755679499.06,0
-66.62194255673974,1755679499.19,0
-66.65113929381141,1755679499.19,0
-66.66879415401641,1755679499.19,0
-66.6815750264047,1755679499.19,0
-66.69095729160168,1755679499.19,0
-66.69627926378821,1755679499.19,0
-66.69784210834904,1755679499.19,0
-66.69639532441184,1755679499.19,0
-66.69268245240863,1755679499.19,0
-66.68758117062146,1755679499.19,0
-66.68175714628012,1755679499.19,0
-66.6758361801557,1755679499.19,0
-66.67029853814205,1755679499.19,0
-66.66537747486453,1755679499.19,0
-66.66121050144712,1755679499.19,0
-66.65784840272869,1755679499.19,0
-66.65526884188452,1755679499.19,0
-66.65340124469434,1755679499.19,0
-66.65214656806239,1755679499.19,0
-66.65138664290993,1755679499.19,0
-66.65100414185429,1755679499.19,0
-66.65089441991951,1755679499.19,0
-66.6509662611524,1755679499.19,0
-66.6511461426403,1755679499.19,0
-66.68783844369683,1755679499.55,0
-66.71345619367968,1755679499.55,0
-66.73223615913749,1755679499.55,0
-66.76133697667488,1755679500.14,0
-66.77225424956436,1755679500.14,0
-66.77999619740832,1755679500.14,0
-66.81389235791771,1755679500.25,0
-66.83736538840374,1755679500.25,0
-66.85321915800651,1755679500.25,0
-66.89648441363666,1755679500.36,0
-66.92479047843736,1755679500.36,0
-66.94290378472635,1755679500.36,0
-66.98331518456627,1755679500.47,0
-67.00776219387616,1755679500.47,0
-67.02235230755757,1755679500.47,0
-67.07633744608503,1755679500.59,0
-67.11013113347487,1755679500.59,0
-67.13123279812268,1755679500.59,0
-67.18408950757336,1755679500.7,0
-67.21819337100358,1755679500.7,0
-67.23880251604234,1755679500.7,0
-67.295198675396,1755679500.81,0
-67.33098468809492,1755679500.81,0
-67.3524642676991,1755679500.81,0
-67.36562723275055,1755679500.81,0
-67.37539558085693,1755679500.81,0
-67.38107150148217,1755679500.81,0
-67.38281860204634,1755679500.81,0
-67.38125715074979,1755679500.81,0
-67.37717608687404,1755679500.81,0
-67.37145343468141,1755679500.81,0
