Distance_cm,Azimuth_deg,Elevation_deg
221.0,0.0,0
218.3,0.5,0
217.0,1.0,0
217.0,1.5,0
217.0,2.0,0
217.0,2.5,0
217.0,3.0,0
217.0,3.5,0
217.0,4.0,0
216.0,6.5,0
216.0,9.0,0
217.0,12.0,0
218.0,14.5,0
221.0,17.0,0
225.0,19.5,0
227.0,22.0,0
229.0,24.5,0
233.0,27.0,0
236.0,30.0,0
240.0,32.0,0
245.0,34.5,0
250.0,37.5,0
248.0,40.0,0
254.0,42.5,0
264.0,45.5,0
276.0,48.0,0
289.0,50.5,0
204.0,53.0,0
97.0,55.5,0
90.0,58.5,0
89.0,61.5,0
92.0,63.5,0
68.0,66.0,0
45.0,68.5,0
43.0,71.5,0
43.0,73.5,0
45.0,76.0,0
290.0,79.0,0
587.0,81.5,0
721.0,84.0,0
781.0,86.5,0
1053.0,94.5,0
1036.0,97.5,0
1016.0,100.0,0
1034.0,103.0,0
1045.0,105.5,0
1056.0,108.0,0
1065.0,111.0,0
1094.0,113.5,0
322.0,116.0,0
58.0,119.0,0
123.0,122.0,0
77.0,124.5,0
44.0,127.0,0
38.0,130.0,0
34.0,132.5,0
31.0,135.0,0
32.0,137.5,0
34.0,140.5,0
35.0,143.0,0
38.0,145.5,0
101.0,148.5,0
117.0,151.0,0
115.0,154.0,0
112.0,156.5,0
110.0,159.0,0
116.0,162.0,0
150.0,164.5,0
244.0,167.5,0
528.0,170.0,0
305.0,172.5,0
103.0,175.5,0
89.0,179.0,0
87.0,182.0,0
86.0,185.5,0
86.0,188.5,0
87.0,192.0,0
142.0,195.0,0
541.0,198.5,0
576.0,201.5,0
587.0,205.0,0
567.0,208.5,0
547.0,211.5,0
419.0,215.0,0
245.0,218.0,0
238.0,221.5,0
245.0,225.0,0
340.0,228.0,0
382.0,231.5,0
468.0,234.5,0
365.0,238.0,0
342.0,241.5,0
109.0,251.0,0
90.0,254.5,0
85.0,258.0,0
83.0,261.0,0
81.0,264.5,0
81.0,267.5,0
82.0,271.0,0
83.0,274.5,0
90.0,277.5,0
432.0,281.0,0
451.0,284.5,0
307.0,288.0,0
296.0,291.0,0
424.0,294.5,0
451.0,297.5,0
441.0,301.0,0
389.0,304.5,0
443.0,307.5,0
436.0,311.0,0
397.0,314.5,0
365.0,317.5,0
230.0,321.0,0
208.0,324.0,0
200.0,327.5,0
194.0,331.0,0
188.0,334.0,0
184.0,337.5,0
181.0,341.0,0
178.0,344.0,0
175.0,347.5,0
174.0,350.5,0
173.0,354.0,0
173.0,357.5,0
217.0,0.0,2
216.0,3.5,2
217.0,7.0,2
219.0,10.0,2
224.0,13.5,2
228.0,16.5,2
231.0,20.0,2
236.0,23.5,2
241.0,26.5,2
248.0,30.0,2
250.0,33.0,2
254.0,36.5,2
266.0,40.0,2
282.0,43.0,2
288.0,46.5,2
153.0,49.5,2
92.0,53.0,2
93.0,56.5,2
89.0,59.5,2
49.0,63.0,2
47.0,66.0,2
101.0,69.5,2
625.0,73.0,2
771.0,76.0,2
942.0,79.5,2
1048.0,82.5,2
1049.0,86.0,2
1055.0,89.5,2
1046.0,92.0,2
1027.0,95.0,2
1042.0,98.0,2
1053.0,101.0,2
524.0,111.0,2
46.0,114.0,2
75.0,117.5,2
43.0,121.0,2
43.0,124.5,2
37.0,127.5,2
33.0,131.0,2
29.0,134.5,2
32.0,137.5,2
40.0,141.0,2
107.0,144.5,2
120.0,147.5,2
142.0,151.0,2
139.0,154.0,2
131.0,157.0,2
195.0,160.5,2
508.0,163.5,2
439.0,167.0,2
92.0,170.0,2
91.0,173.5,2
90.0,176.5,2
89.0,179.5,2
89.0,183.0,2
90.0,186.0,2
115.0,189.5,2
559.0,192.5,2
576.0,196.0,2
585.0,199.0,2
582.0,202.5,2
552.0,205.5,2
540.0,209.0,2
382.0,212.0,2
243.0,215.5,2
246.0,218.5,2
301.0,222.0,2
491.0,231.5,2
361.0,234.5,2
289.0,244.5,2
94.0,247.5,2
89.0,251.0,2
85.0,254.0,2
83.0,257.0,2
81.0,260.5,2
81.0,263.5,2
83.0,267.0,2
89.0,270.0,2
193.0,273.5,2
486.0,276.5,2
450.0,280.0,2
298.0,283.0,2
304.0,286.5,2
427.0,289.5,2
468.0,292.5,2
444.0,296.0,2
414.0,299.0,2
451.0,302.5,2
438.0,305.5,2
396.0,309.0,2
360.0,312.0,2
237.0,315.5,2
208.0,318.5,2
200.0,322.0,2
194.0,325.5,2
189.0,328.5,2
184.0,332.0,2
181.0,335.0,2
178.0,338.5,2
176.0,342.0,2
174.0,345.0,2
173.0,348.5,2
174.0,351.5,2
194.0,355.0,2
218.0,358.5,2
218.0,359.0,2
218.0,359.5,2
212.2,360.0,2
217.2,0.0,4
218.0,0.5,4
218.0,1.0,4
218.0,1.5,4
217.0,4.5,4
217.0,8.0,4
217.0,11.0,4
219.0,14.5,4
224.0,18.0,4
228.0,21.0,4
231.0,24.5,4
235.0,27.5,4
239.0,30.5,4
245.0,34.0,4
251.0,37.0,4
251.0,40.5,4
259.0,44.0,4
272.0,47.0,4
290.0,50.5,4
302.0,53.5,4
245.0,57.0,4
115.0,60.5,4
103.0,63.5,4
101.0,67.0,4
108.0,70.5,4
231.0,73.5,4
455.0,77.0,4
617.0,80.5,4
724.0,83.5,4
775.0,87.0,4
788.0,90.0,4
1007.0,93.5,4
1051.0,97.0,4
1054.0,100.0,4
1052.0,103.5,4
1053.0,106.5,4
603.0,116.5,4
71.0,119.5,4
533.0,123.0,4
71.0,126.0,4
40.0,129.5,4
34.0,132.5,4
32.0,136.0,4
33.0,139.0,4
34.0,142.5,4
37.0,145.5,4
170.0,149.0,4
750.0,152.5,4
679.0,155.5,4
196.0,159.0,4
211.0,162.0,4
539.0,165.5,4
553.0,168.5,4
375.0,172.0,4
104.0,175.0,4
90.0,178.5,4
89.0,181.5,4
89.0,185.0,4
89.0,188.5,4
89.0,191.5,4
183.0,195.0,4
553.0,198.0,4
579.0,201.5,4
589.0,204.5,4
599.0,207.5,4
611.0,211.0,4
625.0,214.5,4
622.0,217.5,4
361.0,221.0,4
228.0,224.0,4
316.0,227.5,4
335.0,230.5,4
504.0,234.0,4
101.0,253.5,4
90.0,256.5,4
86.0,259.5,4
84.0,263.0,4
84.0,266.0,4
84.0,269.5,4
83.0,273.0,4
123.0,276.0,4
451.0,279.5,4
473.0,282.5,4
389.0,286.0,4
304.0,289.5,4
355.0,292.5,4
484.0,295.5,4
465.0,299.0,4
451.0,302.5,4
444.0,305.5,4
462.0,309.0,4
419.0,312.0,4
382.0,315.5,4
307.0,319.0,4
216.0,322.0,4
205.0,325.5,4
198.0,328.5,4
193.0,331.5,4
188.0,334.5,4
184.0,338.0,4
181.0,341.0,4
178.0,344.0,4
176.0,347.0,4
175.0,350.0,4
174.0,353.5,4
173.0,356.5,4
218.0,3.0,6
218.0,6.0,6
220.0,9.5,6
225.0,12.5,6
229.0,16.0,6
232.0,19.5,6
236.0,22.5,6
242.0,26.0,6
248.0,29.0,6
252.0,32.5,6
255.0,35.5,6
264.0,39.0,6
279.0,42.0,6
296.0,45.0,6
308.0,48.5,6
289.0,51.5,6
295.0,55.0,6
147.0,58.0,6
97.0,61.5,6
108.0,64.5,6
278.0,68.0,6
525.0,71.0,6
676.0,74.0,6
830.0,77.0,6
983.0,80.5,6
1068.0,87.5,6
1068.0,90.0,6
1064.0,92.0,6
1064.0,95.5,6
1065.0,98.5,6
1065.0,102.0,6
1048.0,105.0,6
970.0,108.0,6
591.0,111.5,6
81.0,114.5,6
797.0,118.0,6
138.0,121.0,6
130.0,124.5,6
44.0,127.5,6
31.0,130.5,6
32.0,134.0,6
35.0,137.0,6
67.0,140.0,6
680.0,143.5,6
736.0,146.5,6
678.0,150.0,6
169.0,153.0,6
162.0,156.0,6
414.0,159.5,6
561.0,162.5,6
533.0,165.5,6
114.0,169.0,6
87.0,172.0,6
86.0,175.5,6
91.0,178.5,6
91.0,181.5,6
90.0,185.0,6
107.0,188.5,6
434.0,191.5,6
578.0,195.0,6
589.0,198.5,6
598.0,201.5,6
609.0,204.5,6
623.0,208.0,6
633.0,211.0,6
536.0,214.5,6
390.0,217.5,6
681.0,221.0,6
690.0,224.5,6
690.0,227.5,6
60.0,247.5,6
92.0,250.5,6
81.0,254.0,6
80.0,257.0,6
86.0,260.5,6
86.0,263.5,6
90.0,266.5,6
211.0,270.0,6
474.0,273.5,6
476.0,276.5,6
474.0,280.0,6
417.0,283.0,6
442.0,286.5,6
491.0,289.5,6
470.0,293.0,6
467.0,296.0,6
474.0,299.5,6
472.0,302.5,6
433.0,306.0,6
393.0,309.5,6
356.0,312.5,6
219.0,316.0,6
207.0,319.0,6
200.0,322.5,6
195.0,325.5,6
189.0,329.0,6
185.0,332.0,6
182.0,335.5,6
179.0,338.5,6
177.0,342.0,6
175.0,345.0,6
174.0,348.5,6
175.0,351.5,6
197.0,355.0,6
219.0,358.0,6
219.0,359.0,6
219.0,359.5,6
212.0,360.0,6
219.0,0.0,8
220.0,0.5,8
220.0,1.0,8
220.0,4.0,8
219.0,7.5,8
219.0,11.0,8
221.0,14.0,8
226.0,17.5,8
229.0,21.0,8
233.0,24.0,8
237.0,27.5,8
242.0,31.0,8
249.0,33.5,8
254.0,37.0,8
254.0,40.5,8
262.0,43.5,8
275.0,47.0,8
293.0,50.0,8
308.0,53.5,8
294.0,57.0,8
287.0,60.0,8
120.0,63.5,8
98.0,67.0,8
99.0,70.5,8
241.0,73.5,8
484.0,77.0,8
633.0,80.0,8
738.0,83.5,8
813.0,87.0,8
823.0,90.0,8
928.0,93.5,8
986.0,97.0,8
1012.0,100.0,8
1025.0,103.5,8
1031.0,107.0,8
1033.0,110.0,8
1037.0,113.5,8
790.0,117.0,8
79.0,120.0,8
137.0,130.0,8
517.0,133.0,8
367.0,136.5,8
755.0,140.0,8
838.0,143.0,8
807.0,146.5,8
762.0,149.5,8
726.0,153.0,8
433.0,156.5,8
162.0,159.5,8
292.0,163.0,8
555.0,166.5,8
558.0,169.5,8
250.0,173.0,8
121.0,176.0,8
92.0,179.5,8
90.0,182.5,8
90.0,186.5,8
92.0,189.5,8
93.0,193.0,8
405.0,196.5,8
574.0,199.5,8
590.0,203.0,8
599.0,206.0,8
611.0,209.5,8
624.0,212.5,8
642.0,216.0,8
592.0,219.0,8
521.0,222.5,8
703.0,225.5,8
704.0,229.0,8
699.0,232.5,8
75.0,258.5,8
77.0,261.5,8
83.0,265.0,8
88.0,268.0,8
209.0,271.5,8
456.0,274.5,8
475.0,278.0,8
479.0,281.0,8
479.0,284.0,8
480.0,287.5,8
485.0,290.5,8
492.0,294.0,8
485.0,297.0,8
469.0,300.5,8
472.0,303.5,8
483.0,307.0,8
449.0,310.0,8
407.0,313.0,8
376.0,316.5,8
344.0,319.5,8
237.0,323.0,8
247.0,326.0,8
244.0,329.5,8
225.0,332.5,8
209.0,336.0,8
204.0,339.0,8
198.0,342.5,8
193.0,345.5,8
191.0,349.0,8
177.0,352.0,8
174.0,355.0,8
185.0,358.5,8
221.0,2.0,10
221.0,5.0,10
221.0,8.0,10
224.0,11.0,10
229.0,14.0,10
232.0,17.0,10
234.0,19.5,10
237.0,22.0,10
241.0,24.5,10
246.0,27.0,10
253.0,30.0,10
255.0,33.0,10
261.0,36.5,10
271.0,39.5,10
287.0,43.0,10
305.0,46.0,10
312.0,49.5,10
272.0,52.5,10
187.0,55.5,10
97.0,59.0,10
97.0,62.0,10
116.0,65.5,10
339.0,68.5,10
619.0,72.0,10
729.0,75.0,10
821.0,78.0,10
856.0,80.0,10
857.0,83.5,10
858.0,86.5,10
861.0,90.0,10
858.0,93.0,10
855.0,96.5,10
857.0,99.5,10
861.0,103.0,10
860.0,106.0,10
892.0,129.0,10
886.0,132.5,10
871.0,136.0,10
837.0,139.0,10
795.0,142.5,10
757.0,145.5,10
713.0,149.0,10
503.0,152.0,10
189.0,155.5,10
502.0,158.5,10
573.0,161.5,10
566.0,165.0,10
603.0,168.0,10
594.0,171.5,10
561.0,175.0,10
289.0,178.0,10
260.0,181.5,10
557.0,184.5,10
575.0,188.0,10
582.0,191.0,10
589.0,194.5,10
596.0,198.0,10
605.0,201.0,10
617.0,204.5,10
630.0,207.5,10
647.0,211.0,10
668.0,214.5,10
691.0,217.5,10
717.0,221.0,10
708.0,224.0,10
697.0,227.5,10
68.0,250.5,10
75.0,253.5,10
78.0,257.0,10
112.0,260.0,10
446.0,263.5,10
457.0,266.5,10
478.0,270.0,10
480.0,273.5,10
482.0,276.5,10
483.0,280.0,10
487.0,283.0,10
491.0,286.5,10
496.0,289.5,10
473.0,293.0,10
472.0,296.5,10
480.0,299.5,10
476.0,303.0,10
433.0,306.0,10
396.0,309.5,10
373.0,312.5,10
342.0,316.0,10
336.0,319.0,10
305.0,322.5,10
294.0,325.5,10
277.0,329.0,10
257.0,332.0,10
251.0,335.5,10
246.0,339.0,10
