Phase_deg,Time_s,Placeholder
5.489130352160327e-16,1755679942.82,0
-9.90657925528776,1755679943.62,0
-19.85297070339112,1755679944.1,0
-29.679284689927528,1755679944.52,0
-39.740481824802245,1755679944.98,0
-49.630995861309074,1755679945.37,0
-59.592057123326136,1755679945.69,0
-67.7956643374378,1755679946.22,0
-67.73558690673356,1755679946.5,0
-67.62544514568498,1755679946.57,0
-71.81099151841607,1755679946.69,0
-74.69891140853898,1755679946.88,0
-74.25435189174483,1755679946.99,0
-74.71881573595795,1755679947.06,0
-74.45463034665048,1755679947.15,0
-78.35135100304065,1755679947.26,0
-82.67624138523122,1755679947.35,0
-85.33775728727912,1755679947.5,0
-90.02640309197612,1755679947.69,0
-93.08057906555766,1755679948.03,0
-92.81587201898579,1755679948.17,0
-95.20305873879961,1755679948.27,0
-100.51920209396361,1755679948.35,0
-102.32108765759871,1755679948.5,0
-102.30106731059279,1755679948.6,0
-102.53541200182033,1755679948.66,0
-102.3911587628153,1755679948.72,0
-103.61237029905766,1755679948.79,0
-108.94438382189222,1755679948.89,0
-112.02068371743118,1755679949.01,0
-113.40423958576837,1755679949.22,0
-122.13312896839612,1755679949.63,0
-125.45950924151387,1755679949.7,0
-128.84302564988386,1755679949.92,0
-132.81794163357364,1755679950.09,0
-135.38080393610673,1755679950.21,0
-137.2994398023057,1755679950.39,0
-138.15925019065,1755679950.51,0
-141.11721825054778,1755679950.68,0
-141.07724821607988,1755679950.77,0
-143.5570724040977,1755679950.85,0
-147.28182932974266,1755679951.01,0
-151.36749744926368,1755679951.16,0
-153.7953710809652,1755679951.38,0
-154.5637517045187,1755679951.49,0
-158.85831424590597,1755679951.6,0
-158.9681700026899,1755679951.71,0
-160.7458056828769,1755679951.78,0
-164.75259524647612,1755679951.92,0
-166.2883129491467,1755679952.01,0
-170.7618096931272,1755679952.12,0
-172.33957015456133,1755679952.26,0
-176.77334895302317,1755679952.58,0
-180.53823583673068,1755679952.78,0
-184.41323451967847,1755679953.0,0
-198.24022838849086,1755679954.3,0
