Distance_cm,Azimuth_deg,Elevation_deg
57.0,0.0,0
56.2,0.5,0
56.0,1.0,0
56.0,1.5,0
56.0,2.0,0
56.0,2.5,0
56.0,3.0,0
56.0,3.5,0
56.0,4.0,0
55.0,6.0,0
55.0,9.0,0
54.0,12.5,0
54.0,15.5,0
54.0,18.5,0
54.0,22.0,0
54.0,25.0,0
55.0,28.0,0
55.0,31.5,0
56.0,34.5,0
57.0,38.0,0
59.0,41.0,0
60.0,44.5,0
62.0,48.0,0
66.0,51.0,0
69.0,54.0,0
73.0,57.5,0
77.0,61.0,0
82.0,64.0,0
83.0,67.5,0
80.0,71.0,0
77.0,74.0,0
75.0,77.5,0
73.0,80.5,0
72.0,84.0,0
70.0,87.5,0
69.0,90.5,0
68.0,94.0,0
68.0,97.5,0
67.0,100.0,0
67.0,106.5,0
68.0,109.5,0
69.0,113.0,0
70.0,116.0,0
72.0,119.0,0
73.0,122.5,0
75.0,125.5,0
77.0,129.0,0
80.0,132.5,0
83.0,135.5,0
86.0,139.0,0
91.0,142.0,0
95.0,145.5,0
171.0,148.5,0
247.0,152.0,0
266.0,155.5,0
285.0,158.5,0
308.0,162.0,0
258.0,165.5,0
69.0,168.5,0
52.0,172.0,0
50.0,175.5,0
50.0,178.5,0
52.0,182.0,0
54.0,185.0,0
55.0,188.5,0
57.0,192.0,0
80.0,195.0,0
113.0,198.5,0
163.0,201.5,0
199.0,219.0,0
111.0,227.0,0
661.0,233.0,0
593.0,236.5,0
358.0,240.0,0
79.0,243.0,0
35.0,246.0,0
32.0,249.0,0
30.0,251.0,0
29.0,253.5,0
28.0,256.0,0
30.0,258.5,0
33.0,261.5,0
38.0,264.5,0
116.0,268.0,0
596.0,271.0,0
587.0,274.0,0
546.0,277.0,0
388.0,280.5,0
167.0,283.5,0
572.0,286.5,0
596.0,290.0,0
598.0,293.0,0
600.0,296.0,0
604.0,299.5,0
584.0,302.5,0
461.0,305.5,0
545.0,309.0,0
584.0,312.0,0
615.0,314.5,0
667.0,317.5,0
692.0,320.5,0
718.0,323.5,0
473.0,327.0,0
104.0,329.5,0
84.0,331.0,0
82.0,332.0,0
80.0,333.5,0
78.0,334.5,0
76.0,336.5,0
75.0,337.5,0
73.0,339.5,0
71.0,340.5,0
70.0,342.0,0
68.0,342.5,0
67.0,345.0,0
65.0,346.0,0
64.0,348.0,0
62.0,349.0,0
62.0,350.0,0
61.0,351.0,0
60.0,353.0,0
59.0,355.0,0
59.0,356.0,0
58.0,357.0,0
58.0,358.5,0
58.0,359.5,0
56.0,0.0,2
56.0,3.0,2
55.0,6.5,2
55.0,9.5,2
55.0,12.5,2
55.0,16.0,2
55.0,19.0,2
55.0,22.0,2
56.0,25.5,2
57.0,28.5,2
58.0,32.0,2
59.0,35.0,2
60.0,38.0,2
62.0,41.5,2
65.0,44.5,2
68.0,47.5,2
72.0,51.0,2
75.0,54.0,2
79.0,57.0,2
84.0,60.5,2
83.0,63.5,2
80.0,67.0,2
78.0,70.5,2
75.0,73.5,2
73.0,77.0,2
72.0,80.5,2
71.0,83.5,2
70.0,86.5,2
69.0,90.0,2
68.0,93.0,2
68.0,96.5,2
68.0,99.5,2
69.0,103.0,2
69.0,106.0,2
70.0,109.5,2
72.0,113.0,2
73.0,116.0,2
74.0,119.0,2
76.0,121.5,2
78.0,124.5,2
80.0,127.0,2
83.0,130.5,2
87.0,133.5,2
89.0,137.0,2
96.0,140.0,2
150.0,143.5,2
248.0,147.0,2
264.0,150.0,2
282.0,153.5,2
296.0,156.5,2
187.0,160.0,2
55.0,163.0,2
49.0,166.0,2
49.0,169.5,2
50.0,172.5,2
51.0,175.5,2
53.0,178.5,2
55.0,181.5,2
56.0,184.5,2
59.0,187.5,2
86.0,190.5,2
112.0,194.0,2
141.0,197.0,2
110.0,215.0,2
161.0,218.0,2
175.0,221.0,2
771.0,228.5,2
655.0,231.5,2
797.0,234.5,2
811.0,238.5,2
30.0,242.0,2
31.0,245.0,2
30.0,247.5,2
29.0,251.0,2
31.0,254.5,2
36.0,257.5,2
55.0,261.0,2
298.0,264.0,2
625.0,267.0,2
572.0,270.5,2
541.0,273.5,2
559.0,275.5,2
282.0,277.5,2
82.0,279.0,2
149.0,280.5,2
586.0,282.0,2
597.0,283.5,2
597.0,286.0,2
598.0,287.5,2
598.0,289.0,2
599.0,290.5,2
601.0,292.5,2
603.0,294.5,2
604.0,296.0,2
595.0,297.5,2
544.0,300.0,2
434.0,302.5,2
550.0,305.0,2
581.0,306.5,2
593.0,309.0,2
650.0,311.5,2
687.0,315.0,2
706.0,318.0,2
672.0,321.5,2
89.0,324.5,2
83.0,327.5,2
79.0,331.0,2
75.0,334.0,2
71.0,337.5,2
67.0,340.5,2
64.0,343.5,2
62.0,347.0,2
60.0,350.0,2
58.0,353.5,2
57.0,356.5,2
57.0,359.0,2
57.0,359.5,2
57.0,360.0,2
57.0,0.0,4
57.0,0.5,4
57.0,1.0,4
57.0,3.5,4
56.0,6.5,4
55.0,9.5,4
55.0,12.5,4
55.0,15.5,4
55.0,18.5,4
55.0,22.0,4
55.0,25.0,4
55.0,28.0,4
56.0,31.5,4
57.0,34.5,4
58.0,38.0,4
59.0,41.0,4
61.0,44.5,4
63.0,47.0,4
65.0,50.5,4
69.0,53.5,4
72.0,56.5,4
76.0,59.5,4
80.0,63.0,4
84.0,66.0,4
82.0,69.5,4
80.0,72.5,4
78.0,75.5,4
75.0,79.0,4
74.0,82.0,4
72.0,85.0,4
71.0,88.5,4
70.0,91.5,4
69.0,95.0,4
68.0,98.0,4
68.0,101.5,4
68.0,104.5,4
69.0,108.0,4
69.0,111.5,4
70.0,114.5,4
72.0,118.0,4
73.0,121.0,4
75.0,124.5,4
77.0,127.5,4
79.0,131.0,4
81.0,134.5,4
85.0,137.5,4
89.0,141.0,4
94.0,144.5,4
109.0,147.5,4
231.0,150.5,4
254.0,154.0,4
274.0,157.0,4
293.0,160.5,4
230.0,164.0,4
61.0,167.0,4
47.0,170.5,4
47.0,174.0,4
49.0,177.0,4
52.0,180.5,4
54.0,183.5,4
56.0,187.0,4
58.0,190.0,4
114.0,193.0,4
127.0,196.5,4
121.0,199.5,4
121.0,203.0,4
184.0,206.0,4
664.0,236.0,4
564.0,239.0,4
57.0,242.5,4
34.0,245.5,4
30.0,249.0,4
30.0,252.5,4
29.0,255.5,4
30.0,259.0,4
34.0,262.0,4
38.0,265.5,4
211.0,268.5,4
611.0,272.0,4
600.0,275.0,4
598.0,278.5,4
430.0,281.5,4
317.0,285.0,4
586.0,288.0,4
599.0,291.5,4
602.0,294.5,4
606.0,298.0,4
606.0,301.0,4
567.0,304.5,4
564.0,308.0,4
582.0,311.0,4
604.0,314.5,4
667.0,318.0,4
696.0,321.0,4
722.0,324.5,4
102.0,329.5,4
84.0,331.5,4
79.0,335.0,4
77.0,337.0,4
75.0,339.0,4
72.0,342.5,4
68.0,346.0,4
65.0,349.0,4
62.0,352.5,4
60.0,356.0,4
58.0,359.0,4
56.0,3.0,6
55.0,6.0,6
55.0,9.5,6
55.0,13.0,6
55.0,16.0,6
55.0,19.5,6
56.0,22.5,6
56.0,26.0,6
57.0,29.0,6
58.0,32.5,6
59.0,36.0,6
61.0,39.0,6
63.0,42.5,6
66.0,46.0,6
70.0,49.0,6
73.0,52.5,6
77.0,55.5,6
82.0,59.0,6
85.0,62.5,6
82.0,65.5,6
79.0,69.0,6
77.0,72.0,6
75.0,75.5,6
73.0,79.0,6
72.0,82.0,6
70.0,85.5,6
70.0,88.5,6
69.0,92.0,6
69.0,95.0,6
69.0,98.5,6
69.0,102.0,6
69.0,105.0,6
70.0,108.5,6
72.0,112.0,6
73.0,115.0,6
74.0,118.5,6
76.0,121.5,6
78.0,125.0,6
81.0,128.0,6
84.0,131.5,6
87.0,135.0,6
89.0,138.0,6
92.0,140.5,6
103.0,142.5,6
213.0,145.5,6
252.0,148.5,6
263.0,151.0,6
281.0,153.5,6
302.0,156.5,6
328.0,160.0,6
354.0,163.0,6
382.0,166.5,6
302.0,169.5,6
55.0,173.0,6
51.0,176.0,6
51.0,179.5,6
53.0,182.5,6
57.0,186.0,6
66.0,189.0,6
102.0,192.5,6
122.0,196.0,6
122.0,199.0,6
656.0,231.0,6
676.0,234.0,6
622.0,237.5,6
69.0,240.5,6
31.0,243.5,6
30.0,247.0,6
30.0,250.0,6
31.0,253.5,6
58.0,256.5,6
543.0,260.0,6
652.0,263.0,6
641.0,266.0,6
630.0,269.5,6
620.0,272.5,6
612.0,276.0,6
605.0,279.0,6
604.0,282.5,6
604.0,285.5,6
606.0,289.0,6
612.0,292.5,6
611.0,295.5,6
585.0,298.5,6
570.0,301.5,6
582.0,305.0,6
596.0,308.0,6
653.0,311.5,6
692.0,315.0,6
713.0,318.0,6
725.0,321.0,6
591.0,323.0,6
91.0,324.5,6
88.0,326.5,6
85.0,328.0,6
79.0,332.0,6
76.0,334.0,6
72.0,337.5,6
68.0,340.5,6
65.0,343.5,6
63.0,346.5,6
61.0,349.5,6
59.0,353.0,6
58.0,356.0,6
58.0,359.0,6
57.4,359.5,6
57.0,360.0,6
57.0,0.0,8
58.0,0.5,8
58.0,1.0,8
58.0,2.5,8
57.0,6.0,8
56.0,9.0,8
56.0,12.5,8
55.0,16.0,8
55.0,19.0,8
55.0,22.5,8
56.0,26.0,8
56.0,29.0,8
57.0,32.5,8
58.0,35.5,8
59.0,39.0,8
60.0,42.0,8
62.0,45.5,8
64.0,48.5,8
68.0,51.5,8
71.0,55.0,8
74.0,58.0,8
78.0,61.5,8
83.0,64.5,8
85.0,68.0,8
82.0,71.0,8
79.0,74.5,8
77.0,77.5,8
75.0,81.0,8
73.0,84.0,8
72.0,87.5,8
71.0,90.5,8
70.0,94.0,8
69.0,97.0,8
69.0,100.5,8
69.0,103.5,8
69.0,107.0,8
70.0,110.0,8
71.0,113.5,8
72.0,116.5,8
73.0,120.0,8
75.0,123.0,8
76.0,126.5,8
78.0,129.5,8
81.0,133.0,8
83.0,136.0,8
87.0,139.5,8
92.0,142.5,8
97.0,145.5,8
145.0,149.0,8
246.0,152.0,8
264.0,155.5,8
284.0,158.5,8
305.0,162.0,8
331.0,165.0,8
355.0,168.5,8
392.0,171.5,8
406.0,175.0,8
78.0,178.0,8
54.0,181.5,8
53.0,184.5,8
55.0,188.0,8
60.0,191.0,8
76.0,194.5,8
230.0,197.5,8
127.0,201.0,8
119.0,204.0,8
186.0,207.5,8
662.0,237.0,8
697.0,240.5,8
734.0,244.0,8
747.0,260.5,8
686.0,264.0,8
665.0,267.0,8
650.0,270.5,8
637.0,274.0,8
627.0,277.0,8
619.0,280.5,8
614.0,284.0,8
610.0,287.0,8
608.0,290.5,8
609.0,293.5,8
612.0,297.0,8
617.0,300.0,8
588.0,303.5,8
577.0,307.0,8
586.0,310.0,8
600.0,313.5,8
665.0,317.0,8
697.0,320.0,8
724.0,323.5,8
591.0,327.0,8
112.0,329.0,8
84.0,332.0,8
81.0,335.0,8
77.0,338.0,8
74.0,340.5,8
71.0,343.5,8
68.0,346.5,8
65.0,349.5,8
62.0,353.0,8
60.0,356.0,8
59.0,359.5,8
