Phase_deg,Time_s,Placeholder
7.460245746286341e-16,1755673090.99,0
-10.011731205368633,1755673091.82,0
-19.89905208111936,1755673092.61,0
-29.70358172286906,1755673093.37,0
-39.666817023963276,1755673094.09,0
-49.55771498650274,1755673094.5,0
-59.4557420103309,1755673094.95,0
-61.23313678462932,1755673095.19,0
-62.96952248239902,1755673095.26,0
-65.49750159188427,1755673095.33,0
-67.46348560782604,1755673095.4,0
-69.3417231013197,1755673095.47,0
-70.78885033622446,1755673095.55,0
-72.36628920856069,1755673095.63,0
-73.89877650999034,1755673095.7,0
-75.17405362879917,1755673095.79,0
-77.2594402488793,1755673095.86,0
-79.91511312762842,1755673095.94,0
-81.99909035156664,1755673096.01,0
-84.27292681933454,1755673096.09,0
-86.80655449033993,1755673096.2,0
-90.71074703096576,1755673096.49,0
-92.24615197236945,1755673096.82,0
-94.6056104177878,1755673096.94,0
-96.43369374618996,1755673097.13,0
-97.84155655206919,1755673097.33,0
-100.81331484625144,1755673097.55,0
-102.97634286584572,1755673097.71,0
-107.03886425061867,1755673097.82,0
-109.21625363892662,1755673097.88,0
-110.95238731257241,1755673098.02,0
-112.09200482123785,1755673098.12,0
-113.48564845533537,1755673098.3,0
-115.61561503539441,1755673098.46,0
-119.54705955005284,1755673098.64,0
-123.16798279239717,1755673098.72,0
-125.15198884407756,1755673098.78,0
-126.19200331195796,1755673098.94,0
-129.45565243961533,1755673099.17,0
-131.07491066919235,1755673099.36,0
-133.8460191769067,1755673099.45,0
-135.97897617764573,1755673099.52,0
-138.10144393040753,1755673099.59,0
-139.85920089960666,1755673099.66,0
