Distance_cm,Azimuth_deg,Elevation_deg
538.2,0.0,0
299.7,0.5,0
165.0,1.0,0
165.0,1.5,0
165.0,2.0,0
165.0,2.5,0
165.0,3.0,0
165.0,3.5,0
163.5,4.0,0
160.0,6.5,0
159.0,8.5,0
157.0,10.0,0
156.0,12.0,0
155.0,14.0,0
154.0,16.0,0
154.0,18.5,0
153.0,20.5,0
153.0,22.5,0
153.0,25.5,0
153.0,27.0,0
154.0,28.5,0
154.0,30.0,0
155.0,31.5,0
156.0,33.0,0
156.0,33.5,0
157.0,35.0,0
158.0,36.5,0
160.0,39.5,0
162.0,42.0,0
201.0,45.0,0
562.0,47.5,0
593.0,50.5,0
590.0,52.5,0
617.0,53.5,0
631.0,55.5,0
573.0,56.5,0
438.0,58.5,0
394.0,59.5,0
462.0,61.5,0
449.0,63.0,0
366.0,65.0,0
436.0,67.5,0
361.0,69.0,0
266.0,71.5,0
258.0,73.5,0
266.0,76.0,0
290.0,77.0,0
592.0,94.5,0
567.0,105.0,0
534.0,107.0,0
538.0,109.0,0
538.0,111.0,0
543.0,113.5,0
547.0,116.5,0
548.0,119.0,0
550.0,121.5,0
551.0,124.0,0
539.0,126.0,0
394.0,128.5,0
154.0,131.5,0
135.0,134.0,0
127.0,137.0,0
131.0,139.5,0
118.0,142.0,0
117.0,144.5,0
123.0,147.0,0
124.0,149.5,0
95.0,152.0,0
94.0,154.5,0
96.0,156.5,0
102.0,159.0,0
106.0,161.5,0
113.0,164.0,0
232.0,166.0,0
138.0,168.5,0
39.0,170.0,0
34.0,172.0,0
34.0,174.0,0
34.0,175.5,0
34.0,177.5,0
34.0,179.5,0
34.0,181.5,0
36.0,183.0,0
76.0,185.5,0
93.0,187.5,0
93.0,189.5,0
92.0,192.0,0
92.0,194.5,0
85.0,197.5,0
63.0,200.0,0
179.0,203.0,0
113.0,206.0,0
132.0,208.5,0
254.0,211.0,0
262.0,213.5,0
263.0,216.5,0
268.0,219.5,0
272.0,222.5,0
278.0,225.0,0
288.0,228.0,0
272.0,231.0,0
296.0,234.0,0
295.0,237.5,0
302.0,239.5,0
288.0,242.0,0
274.0,244.5,0
262.0,247.0,0
262.0,250.0,0
274.0,253.0,0
165.0,256.0,0
82.0,264.0,0
81.0,266.5,0
79.0,269.0,0
79.0,272.0,0
79.0,274.5,0
80.0,277.0,0
79.0,279.5,0
80.0,282.0,0
314.0,284.5,0
808.0,287.5,0
869.0,290.0,0
939.0,293.0,0
976.0,296.0,0
985.0,299.0,0
993.0,302.0,0
917.0,326.0,0
879.0,327.5,0
868.0,329.0,0
860.0,330.5,0
841.0,332.5,0
820.0,334.0,0
786.0,336.0,0
744.0,338.0,0
714.0,340.5,0
689.0,343.5,0
380.0,346.0,0
339.0,349.0,0
461.0,351.5,0
425.0,354.0,0
466.0,356.0,0
276.0,358.5,0
160.0,3.0,2
157.0,6.0,2
155.0,9.5,2
154.0,12.5,2
153.0,16.0,2
153.0,19.0,2
153.0,21.5,2
154.0,24.0,2
155.0,27.5,2
157.0,30.5,2
159.0,34.0,2
167.0,37.0,2
