Distance_cm,Azimuth_deg,Elevation_deg
196.0,0.0,0
195.4,0.5,0
195.7,1.0,0
196.0,1.5,0
196.0,2.0,0
196.0,2.5,0
196.0,3.0,0
196.0,3.5,0
196.0,4.0,0
194.0,4.5,0
194.0,7.5,0
221.0,11.0,0
259.0,14.0,0
368.0,17.5,0
265.0,21.0,0
177.0,24.0,0
236.0,27.5,0
343.0,31.0,0
239.0,34.0,0
208.0,37.5,0
225.0,40.5,0
338.0,44.0,0
324.0,47.5,0
298.0,50.5,0
302.0,54.0,0
276.0,57.5,0
262.0,60.5,0
249.0,64.0,0
237.0,67.5,0
217.0,70.5,0
182.0,74.0,0
176.0,77.0,0
172.0,80.5,0
169.0,84.0,0
166.0,87.0,0
165.0,90.5,0
163.0,93.5,0
163.0,97.0,0
163.0,100.0,0
163.0,103.5,0
164.0,107.0,0
166.0,110.0,0
168.0,113.5,0
189.0,116.5,0
217.0,120.0,0
220.0,123.0,0
226.0,126.5,0
232.0,129.5,0
240.0,133.0,0
249.0,135.5,0
262.0,138.5,0
268.0,142.0,0
251.0,145.0,0
273.0,148.5,0
274.0,151.5,0
266.0,155.0,0
256.0,158.0,0
257.0,161.5,0
304.0,164.5,0
540.0,168.0,0
628.0,171.0,0
450.0,174.5,0
66.0,178.0,0
43.0,181.0,0
39.0,184.0,0
39.0,187.5,0
42.0,190.5,0
46.0,193.5,0
52.0,196.5,0
104.0,200.0,0
381.0,203.0,0
607.0,206.5,0
204.0,209.5,0
198.0,213.0,0
182.0,216.0,0
130.0,219.5,0
29.0,223.0,0
24.0,226.0,0
22.0,229.5,0
21.0,232.5,0
21.0,236.0,0
22.0,239.0,0
24.0,242.5,0
28.0,246.0,0
31.0,249.0,0
38.0,252.5,0
79.0,255.5,0
91.0,259.0,0
131.0,262.0,0
131.0,265.5,0
130.0,268.5,0
243.0,272.0,0
569.0,275.0,0
587.0,278.5,0
586.0,282.0,0
589.0,285.0,0
596.0,288.5,0
601.0,291.5,0
583.0,295.0,0
385.0,298.5,0
283.0,301.5,0
280.0,305.0,0
371.0,308.0,0
522.0,311.5,0
522.0,315.0,0
418.0,318.0,0
359.0,321.5,0
425.0,325.0,0
627.0,328.0,0
645.0,331.5,0
625.0,334.5,0
602.0,338.0,0
581.0,341.5,0
565.0,344.5,0
574.0,348.0,0
309.0,358.0,0
193.0,0.0,2
267.0,3.5,2
274.0,6.5,2
552.0,10.0,2
472.0,13.0,2
378.0,16.5,2
455.0,19.5,2
451.0,23.0,2
408.0,26.0,2
245.0,29.5,2
211.0,32.5,2
249.0,36.0,2
349.0,39.0,2
323.0,42.5,2
299.0,45.5,2
294.0,49.0,2
278.0,52.0,2
263.0,55.0,2
250.0,58.5,2
239.0,61.5,2
224.0,65.0,2
187.0,68.0,2
177.0,71.0,2
173.0,74.5,2
170.0,77.5,2
167.0,81.0,2
165.0,84.0,2
164.0,87.0,2
163.0,90.5,2
163.0,93.5,2
163.0,97.0,2
164.0,100.0,2
165.0,103.0,2
167.0,106.5,2
172.0,109.5,2
208.0,113.0,2
219.0,116.5,2
222.0,119.5,2
228.0,123.0,2
236.0,126.0,2
245.0,129.5,2
260.0,132.5,2
272.0,136.0,2
247.0,139.0,2
268.0,142.5,2
279.0,145.5,2
268.0,149.0,2
257.0,152.0,2
255.0,155.5,2
297.0,158.5,2
497.0,162.0,2
548.0,165.0,2
84.0,168.5,2
47.0,171.5,2
43.0,175.0,2
40.0,178.5,2
40.0,181.5,2
42.0,185.0,2
45.0,188.0,2
52.0,191.5,2
108.0,194.5,2
