Distance_cm,Azimuth_deg,Elevation_deg
869.8,0.0,0
867.0,0.5,0
866.9,1.0,0
867.1,1.5,0
866.9,2.0,0
866.9,2.5,0
866.7,3.0,0
867.0,3.5,0
854.0,4.0,0
791.0,7.5,0
743.0,10.5,0
704.0,14.0,0
419.0,17.5,0
463.0,20.5,0
409.0,24.0,0
509.0,27.5,0
519.0,30.5,0
507.0,34.0,0
497.0,37.5,0
502.0,40.5,0
534.0,44.0,0
530.0,47.0,0
529.0,49.5,0
527.0,52.5,0
526.0,55.5,0
413.0,59.0,0
269.0,62.0,0
515.0,65.0,0
540.0,68.5,0
547.0,71.5,0
559.0,75.0,0
573.0,78.5,0
587.0,81.5,0
606.0,85.0,0
628.0,88.5,0
557.0,91.5,0
362.0,95.0,0
354.0,98.0,0
314.0,101.5,0
295.0,104.5,0
303.0,108.0,0
547.0,111.0,0
615.0,114.5,0
600.0,118.0,0
584.0,121.0,0
569.0,124.0,0
558.0,127.0,0
571.0,130.0,0
596.0,139.5,0
507.0,143.0,0
528.0,146.5,0
477.0,149.5,0
275.0,153.0,0
454.0,156.0,0
542.0,159.0,0
557.0,162.5,0
545.0,165.5,0
542.0,169.0,0
546.0,172.0,0
521.0,175.5,0
478.0,178.5,0
495.0,182.0,0
361.0,191.5,0
339.0,195.0,0
320.0,198.0,0
308.0,201.5,0
298.0,204.5,0
291.0,207.5,0
253.0,211.0,0
151.0,214.0,0
43.0,217.5,0
35.0,221.0,0
35.0,224.0,0
36.0,227.5,0
39.0,230.5,0
186.0,234.0,0
223.0,237.0,0
92.0,240.5,0
171.0,243.5,0
210.0,247.0,0
265.0,250.0,0
272.0,253.5,0
277.0,256.5,0
282.0,260.0,0
293.0,263.0,0
279.0,266.5,0
303.0,269.5,0
172.0,273.0,0
88.0,276.0,0
84.0,279.0,0
83.0,282.5,0
82.0,285.5,0
77.0,289.0,0
71.0,292.0,0
65.0,294.5,0
61.0,297.5,0
51.0,301.0,0
47.0,304.0,0
47.0,307.5,0
51.0,310.5,0
502.0,314.0,0
946.0,317.0,0
979.0,320.0,0
963.0,323.5,0
975.0,326.5,0
986.0,330.0,0
994.0,333.0,0
1006.0,336.5,0
1018.0,340.0,0
1005.0,350.0,0
1021.0,353.0,0
1039.0,356.5,0
976.0,359.5,0
776.0,2.5,2
730.0,6.0,2
651.0,9.0,2
622.0,12.5,2
631.0,15.5,2
604.0,18.5,2
568.0,22.0,2
523.0,25.0,2
510.0,28.0,2
500.0,31.0,2
494.0,34.5,2
532.0,37.5,2
535.0,41.0,2
529.0,44.0,2
527.0,47.0,2
525.0,50.0,2
504.0,52.5,2
363.0,55.5,2
277.0,57.5,2
528.0,60.5,2
542.0,63.5,2
549.0,67.0,2
561.0,70.0,2
574.0,73.0,2
589.0,76.5,2
607.0,79.5,2
626.0,83.0,2
582.0,86.0,2
357.0,89.5,2
371.0,92.5,2
324.0,96.0,2
298.0,99.0,2
314.0,102.5,2
541.0,105.5,2
622.0,109.0,2
603.0,112.0,2
586.0,115.5,2
570.0,118.5,2
555.0,122.0,2
536.0,135.0,2
528.0,138.0,2
526.0,141.0,2
453.0,144.5,2
275.0,147.5,2
454.0,151.0,2
548.0,154.0,2
559.0,157.5,2
534.0,160.5,2
535.0,164.0,2
535.0,167.5,2
516.0,170.5,2
476.0,174.0,2
379.0,183.5,2
356.0,187.0,2
334.0,190.5,2
317.0,193.5,2
305.0,197.0,2
297.0,200.0,2
282.0,203.5,2
237.0,207.0,2
97.0,210.0,2
35.0,213.5,2
35.0,216.5,2
36.0,220.0,2
40.0,223.5,2
81.0,226.5,2
222.0,230.0,2
170.0,233.5,2
109.0,237.0,2
190.0,240.0,2
259.0,243.5,2
270.0,246.5,2
275.0,250.0,2
281.0,253.0,2
290.0,256.5,2
290.0,260.0,2
296.0,263.0,2
295.0,266.5,2
178.0,269.5,2
86.0,273.0,2
84.0,276.5,2
82.0,279.5,2
79.0,283.0,2
73.0,286.0,2
67.0,289.5,2
60.0,293.0,2
52.0,296.0,2
49.0,299.5,2
58.0,302.5,2
206.0,306.0,2
1013.0,309.5,2
1000.0,312.5,2
983.0,316.0,2
962.0,319.5,2
983.0,322.5,2
992.0,326.0,2
1010.0,329.0,2
1017.0,332.5,2
1013.0,342.5,2
1014.0,345.5,2
998.0,349.0,2
957.0,352.0,2
891.0,355.5,2
865.0,358.5,2
864.5,359.0,2
866.1,359.5,2
876.0,360.0,2
850.8,0.0,4
860.6,0.5,4
860.7,1.0,4
855.0,2.5,4
811.0,6.0,4
759.0,9.0,4
715.0,12.5,4
682.0,16.0,4
652.0,19.0,4
