Phase_deg,Time_s,Placeholder
-3.453220314976679e-15,1755679942.82,0
-9.944081846521499,1755679943.62,0
-19.918378717881836,1755679944.1,0
-29.768286046508205,1755679944.52,0
-39.86498775993648,1755679944.98,0
-49.77157153012253,1755679945.37,0
-59.79940638312253,1755679945.69,0
-67.83423971234073,1755679946.22,0
-67.77424576764771,1755679946.5,0
-67.66425716331233,1755679946.57,0
-71.84409283193044,1755679946.69,0
-74.88206702750763,1755679946.88,0
-74.28425246545036,1755679946.99,0
-74.90199462781761,1755679947.06,0
-74.48427387990984,1755679947.15,0
-78.53861953384347,1755679947.26,0
-82.69621927291654,1755679947.35,0
-85.53210997172278,1755679947.5,0
-90.03961558739776,1755679947.69,0
-93.28181048801837,1755679948.03,0
-92.93452800571906,1755679948.17,0
-95.21282726929455,1755679948.27,0
-100.52670876583156,1755679948.35,0
-102.32813577451587,1755679948.5,0
-102.30811964894093,1755679948.6,0
-102.74394911302934,1755679948.66,0
-102.39819225988006,1755679948.72,0
-103.61918783337225,1755679948.79,0
-109.01443463596587,1755679948.89,0
-112.23544891332976,1755679949.01,0
-113.61981336044285,1755679949.22,0
-122.14560486486086,1755679949.63,0
-125.68075393348104,1755679949.7,0
-128.86135280448786,1755679949.92,0
-133.04105907263292,1755679950.09,0
-135.4063644162811,1755679950.21,0
-137.3733515690768,1755679950.39,0
-138.18825223906777,1755679950.51,0
-141.15007377466668,1755679950.68,0
-141.11005054066726,1755679950.77,0
-143.63319066913652,1755679950.85,0
-147.32316470710265,1755679951.01,0
-151.4146322639535,1755679951.16,0
-153.89451156220946,1755679951.38,0
-154.61543313663353,1755679951.49,0
-158.91601036341322,1755679951.6,0
-159.02601750678,1755679951.71,0
-160.80607988074846,1755679951.78,0
-165.0026171753537,1755679951.92,0
-166.38638671561097,1755679952.01,0
-170.8345702702858,1755679952.12,0
-172.41405175301583,1755679952.26,0
-176.85221057918918,1755679952.58,0
-180.6202289659052,1755679952.78,0
-184.49782642449338,1755679953.0,0
-198.39337032062826,1755679954.3,0
-201.33989276999577,1755679956.13,0
-204.28059986872168,1755679956.8,0
-208.74088167874353,1755679956.96,0
-209.6767604881459,1755679957.17,0
-209.5868414791392,1755679957.23,0
-210.63589878048379,1755679957.3,0
-214.32005406544914,1755679957.43,0
-218.32923725414048,1755679957.59,0
