Distance_cm,Azimuth_deg,Elevation_deg
489.8,0.0,0
489.0,0.5,0
489.0,1.0,0
489.0,1.5,0
489.2,2.0,0
489.0,2.5,0
489.0,3.0,0
489.0,3.5,0
488.5,4.0,0
482.0,6.0,0
492.0,9.0,0
524.0,12.5,0
524.0,16.0,0
523.0,19.0,0
524.0,22.5,0
527.0,25.5,0
531.0,29.0,0
537.0,32.5,0
546.0,35.5,0
554.0,39.0,0
565.0,42.5,0
222.0,45.5,0
49.0,49.0,0
35.0,52.5,0
32.0,55.5,0
30.0,59.0,0
32.0,62.5,0
31.0,65.5,0
31.0,69.0,0
31.0,72.0,0
42.0,75.5,0
92.0,79.0,0
72.0,92.5,0
72.0,95.5,0
72.0,99.0,0
73.0,102.5,0
74.0,105.5,0
75.0,109.0,0
162.0,112.5,0
615.0,122.0,0
460.0,125.5,0
243.0,128.5,0
68.0,132.0,0
49.0,135.0,0
41.0,138.5,0
229.0,141.5,0
451.0,145.0,0
348.0,148.5,0
100.0,151.5,0
89.0,155.0,0
113.0,158.0,0
117.0,161.5,0
77.0,165.0,0
75.0,168.0,0
77.0,171.0,0
88.0,174.5,0
83.0,177.5,0
82.0,180.5,0
210.0,184.0,0
269.0,187.0,0
269.0,190.5,0
207.0,193.0,0
37.0,196.0,0
31.0,199.5,0
146.0,202.5,0
259.0,206.0,0
267.0,209.0,0
270.0,212.0,0
273.0,215.5,0
280.0,218.5,0
264.0,222.0,0
292.0,225.0,0
291.0,228.5,0
297.0,231.5,0
271.0,235.0,0
253.0,238.0,0
245.0,241.5,0
257.0,244.5,0
282.0,248.0,0
382.0,251.5,0
410.0,254.5,0
413.0,258.0,0
843.0,277.5,0
922.0,280.5,0
916.0,284.0,0
912.0,287.0,0
941.0,290.0,0
945.0,293.5,0
951.0,296.5,0
959.0,300.0,0
971.0,303.0,0
978.0,306.5,0
989.0,309.5,0
1001.0,313.0,0
992.0,316.0,0
1001.0,319.5,0
293.0,329.0,0
331.0,332.5,0
411.0,335.5,0
467.0,339.0,0
551.0,342.0,0
593.0,352.0,0
561.0,355.5,0
508.0,358.5,0
483.0,0.5,2
488.0,4.0,2
526.0,7.0,2
525.0,10.5,2
524.0,13.5,2
524.0,16.5,2
527.0,20.0,2
530.0,23.0,2
536.0,26.0,2
544.0,29.5,2
553.0,32.5,2
559.0,36.0,2
539.0,38.5,2
162.0,42.0,2
41.0,45.0,2
39.0,48.5,2
35.0,51.5,2
33.0,54.5,2
32.0,57.5,2
29.0,61.0,2
27.0,64.0,2
30.0,67.0,2
48.0,70.5,2
128.0,74.0,2
790.0,77.5,2
601.0,80.5,2
68.0,83.5,2
71.0,86.5,2
71.0,90.0,2
71.0,92.5,2
72.0,95.0,2
73.0,98.5,2
77.0,101.5,2
127.0,104.5,2
706.0,114.0,2
559.0,117.5,2
257.0,120.5,2
67.0,124.0,2
52.0,127.0,2
45.0,130.0,2
60.0,133.5,2
421.0,136.5,2
454.0,140.0,2
407.0,143.0,2
198.0,146.0,2
97.0,149.5,2
100.0,152.5,2
91.0,156.0,2
75.0,159.5,2
76.0,162.5,2
78.0,166.0,2
76.0,169.0,2
85.0,172.5,2
209.0,175.5,2
273.0,179.0,2
271.0,182.5,2
260.0,185.5,2
103.0,189.0,2
32.0,192.0,2
101.0,196.0,2
265.0,199.0,2
267.0,202.5,2
270.0,205.5,2
273.0,209.0,2
278.0,212.0,2
266.0,215.5,2
292.0,218.5,2
289.0,222.0,2
297.0,225.0,2
272.0,228.5,2
253.0,232.0,2
244.0,235.0,2
256.0,238.0,2
278.0,241.5,2
392.0,244.5,2
478.0,248.0,2
867.0,263.0,2
873.0,266.0,2
904.0,269.0,2
898.0,272.0,2
941.0,275.5,2
903.0,278.5,2
922.0,282.0,2
946.0,285.0,2
949.0,288.5,2
953.0,292.0,2
962.0,295.0,2
973.0,298.5,2
989.0,301.5,2
1025.0,305.0,2
1043.0,308.0,2
1092.0,311.5,2
342.0,324.5,2
356.0,327.5,2
574.0,331.0,2
655.0,334.0,2
618.0,337.5,2
605.0,340.5,2
589.0,344.0,2
574.0,347.0,2
556.0,350.5,2
505.0,354.0,2
495.0,357.0,2
493.0,359.0,2
493.0,359.5,2
493.5,360.0,2
489.2,0.0,4
490.0,0.5,4
490.7,1.0,4
487.0,4.0,4
481.0,7.5,4
517.0,10.5,4
526.0,14.0,4
