Phase_deg,Time_s,Placeholder
1.3455366932748856e-15,1755673090.99,0
-10.046775387448028,1755673091.82,0
-19.95049579863726,1755673092.61,0
-29.70888822603911,1755673093.37,0
-39.73374825048156,1755673094.09,0
-49.62497230471086,1755673094.5,0
-59.476846620676966,1755673094.95,0
-61.29393477429926,1755673095.19,0
-62.80679930447104,1755673095.26,0
-65.33267506534953,1755673095.33,0
-67.29742202368371,1755673095.4,0
-69.4060750797489,1755673095.47,0
-71.01994836548482,1755673095.55,0
-72.27623630082506,1755673095.63,0
-74.19020096306683,1755673095.7,0
-75.24187401655597,1755673095.79,0
-77.09256964426775,1755673095.86,0
-79.74956859564936,1755673095.94,0
-81.83503886743232,1755673096.01,0
-84.110948447185,1755673096.09,0
-86.64741635307591,1755673096.2,0
-90.5570287312957,1755673096.49,0
-92.29749348088406,1755673096.82,0
-94.66352292968995,1755673096.94,0
-96.29001019264142,1755673097.13,0
-97.92840700883981,1755673097.33,0
-100.67876796319096,1755673097.55,0
-103.06767058025635,1755673097.71,0
-106.91902233178965,1755673097.82,0
-109.10191958852103,1755673097.88,0
-111.04951768938206,1755673098.02,0
-111.9851515735899,1755673098.12,0
-113.58415610680575,1755673098.3,0
-115.51814535715114,1755673098.46,0
-119.460177772709,1755673098.64,0
-123.09079686511718,1755673098.72,0
-125.10640063633016,1755673098.78,0
-126.27479683670032,1755673098.94,0
-129.52602752232582,1755673099.17,0
-131.01794816252144,1755673099.36,0
-133.79561531089533,1755673099.45,0
-135.93336747044563,1755673099.52,0
-138.1365348584719,1755673099.59,0
-139.96534067594754,1755673099.66,0
-141.8980117073411,1755673099.82,0
-144.6235858261481,1755673100.05,0
-146.6367207453483,1755673100.18,0
-147.94542983524784,1755673100.29,0
-150.33915323205244,1755673100.37,0
-152.06536542299816,1755673100.45,0
-154.08075899291677,1755673100.53,0
-155.5017822701809,1755673100.6,0
-156.23972742368142,1755673100.69,0
-158.1210167864833,1755673100.78,0
-159.83916623284938,1755673100.86,0
-161.22603148024683,1755673100.86,0
-162.27852610609946,1755673100.86,0
