Phase_deg,Time_s,Placeholder
-1.0209077713091752e-16,1755602150.97,0
-3.333033749097805,1755602151.19,0
-20.00657509358418,1755602152.18,0
-23.43995357604172,1755602152.39,0
-39.78933541531974,1755602152.96,0
-39.80499858408722,1755602153.53,0
-59.47584668924439,1755602153.7,0
-67.17792379690161,1755602154.74,0
-70.5717471734983,1755602155.15,0
-73.12499220719107,1755602155.33,0
-77.8512047398463,1755602155.63,0
-79.26339484130861,1755602155.86,0
-83.93016305907977,1755602155.95,0
-86.02325217980258,1755602156.04,0
-89.22799569608397,1755602156.31,0
-92.87334468353465,1755602156.51,0
-94.11003184979192,1755602156.73,0
-96.49853284501935,1755602156.79,0
-98.80858264881212,1755602156.84,0
-99.8870923316558,1755602156.96,0
-101.7156033562554,1755602157.04,0
-103.66808761952356,1755602157.1,0
-104.54106836414543,1755602157.23,0
-106.26122066560322,1755602157.36,0
-107.1086093130533,1755602157.48,0
-109.12882643970053,1755602157.64,0
-108.76008910789622,1755602157.72,0
-110.57268357870188,1755602157.8,0
-111.76419113725679,1755602157.86,0
-111.7170875786403,1755602157.93,0
-114.17936876194881,1755602158.0,0
-116.83154305023923,1755602158.06,0
-118.70289077593519,1755602158.12,0
-119.99755475518555,1755602158.17,0
-120.92885718074781,1755602158.24,0
-123.48559242671375,1755602158.33,0
-125.15243063184509,1755602158.54,0
-128.45720827327827,1755602158.74,0
-129.20330736755557,1755602158.88,0
-130.8726669063917,1755602158.94,0
-131.6923563826629,1755602159.04,0
-133.65353640312884,1755602159.18,0
-135.72434274062948,1755602159.25,0
-136.74763780890748,1755602159.43,0
-139.79615268042855,1755602159.5,0
-141.92214812294782,1755602159.56,0
-143.22454991305355,1755602159.63,0
-145.53315097619372,1755602159.7,0
-147.89040539071394,1755602159.76,0
-148.76078339084515,1755602160.05,0
-151.09002984188595,1755602160.16,0
-153.1008270667935,1755602160.26,0
-155.01493927618498,1755602160.34,0
-157.05271349966495,1755602160.44,0
-159.44248083592905,1755602160.51,0
-161.26767980190152,1755602160.58,0
-162.3562957819429,1755602160.66,0
-163.21518212442152,1755602160.71,0
-164.05872515270744,1755602160.81,0
-168.24832672301082,1755602160.97,0
-170.6548914557321,1755602161.03,0
-171.99295002303606,1755602161.09,0
-174.50925615291948,1755602161.22,0
-178.45341308032118,1755602161.38,0
-181.24928438205598,1755602161.46,0
-183.23013289808884,1755602161.61,0
-183.09554269356158,1755602161.67,0
-184.01525459393127,1755602161.74,0
-186.84123289101433,1755602161.81,0
-189.0581707948513,1755602161.96,0
-192.41133886747903,1755602162.1,0
-194.90271597474165,1755602162.18,0
-196.6785295355572,1755602162.24,0
-197.85719017917592,1755602162.32,0
-200.85400317267386,1755602162.44,0
-203.46761052798183,1755602162.5,0
-205.53971507489743,1755602162.55,0
-206.99856854633606,1755602162.62,0
-208.10776018214736,1755602162.67,0
-208.91885696538725,1755602162.73,0
-210.5062054409414,1755602162.83,0
-213.01375388731373,1755602162.96,0
-216.8734251349201,1755602163.12,0
-218.48017631368873,1755602163.26,0
-220.5627488408413,1755602163.36,0
-223.5127130478551,1755602163.49,0
-226.9232315069661,1755602163.57,0
-229.07116010107433,1755602163.7,0
-230.9836653558034,1755602163.79,0
-236.8880783788545,1755602163.98,0
