Phase_deg,Time_s,Placeholder
6.002733199018719e-16,1755690902.74,0
-9.607903334702254,1755690903.54,0
-19.733077969859004,1755690904.0,0
-29.342620742986668,1755690904.74,0
-39.282238978339656,1755690905.17,0
-49.295866104420334,1755690905.95,0
-59.181945881462326,1755690906.34,0
-62.93382383947309,1755690906.7,0
-66.45483402149488,1755690906.82,0
-71.39761749693486,1755690906.99,0
-74.78972618436806,1755690907.19,0
-76.7788271355399,1755690907.47,0
-77.30244228747195,1755690907.57,0
-78.26918790667271,1755690907.63,0
-79.17232134737573,1755690907.69,0
-81.90012239512417,1755690907.79,0
-86.34815837701781,1755690907.87,0
-88.67410011723919,1755690908.04,0
-88.16867339747341,1755690908.1,0
-91.36130826867608,1755690908.2,0
-95.99995248011537,1755690908.32,0
-99.25373184560802,1755690908.51,0
-103.57240094554312,1755690908.7,0
-106.09930383832784,1755690908.93,0
-110.2928746249863,1755690909.08,0
-111.40747624721972,1755690909.25,0
-111.21786215903664,1755690909.35,0
-115.11709312473165,1755690909.45,0
-118.90274555697049,1755690909.57,0
-121.7530381028875,1755690909.75,0
-121.36150075435114,1755690909.84,0
-123.91694975708545,1755690909.94,0
-128.78145917108608,1755690910.02,0
-132.3595827981824,1755690910.09,0
-133.63016832863246,1755690910.2,0
-134.08093639949405,1755690910.31,0
-133.37341370596198,1755690910.37,0
-136.97292240127697,1755690910.48,0
-137.73686273274353,1755690910.7,0
-140.87547252842535,1755690910.89,0
-145.3833227933728,1755690911.05,0
-146.26061019886342,1755690911.18,0
-148.72473975949475,1755690911.37,0
-151.72636176611428,1755690911.57,0
-155.6606083035064,1755690911.72,0
