Distance_cm,Azimuth_deg,Elevation_deg
48.0,0.0,0
47.4,0.5,0
47.0,1.0,0
47.0,1.5,0
47.7,2.0,0
47.0,2.5,0
47.0,3.0,0
47.0,3.5,0
47.0,4.0,0
47.0,5.5,0
48.0,9.0,0
48.0,12.5,0
49.0,15.5,0
50.0,19.0,0
52.0,22.0,0
53.0,25.5,0
55.0,28.5,0
57.0,32.0,0
59.0,35.5,0
62.0,38.5,0
67.0,42.0,0
71.0,45.0,0
76.0,48.5,0
82.0,51.5,0
80.0,54.5,0
78.0,58.0,0
75.0,61.0,0
72.0,64.5,0
70.0,67.5,0
68.0,70.5,0
67.0,73.5,0
66.0,76.5,0
65.0,80.0,0
64.0,83.0,0
63.0,86.0,0
63.0,89.5,0
63.0,92.5,0
64.0,96.0,0
64.0,99.0,0
65.0,101.0,0
66.0,103.5,0
66.0,106.0,0
68.0,109.0,0
70.0,112.0,0
72.0,115.0,0
74.0,118.0,0
77.0,121.5,0
79.0,124.5,0
82.0,128.0,0
87.0,131.0,0
91.0,134.0,0
98.0,137.0,0
171.0,140.5,0
22.0,144.0,0
13.0,147.0,0
11.0,150.0,0
11.0,153.5,0
10.0,156.5,0
10.0,159.0,0
9.0,162.0,0
9.0,165.5,0
8.0,168.5,0
8.0,171.5,0
8.0,175.0,0
8.0,178.0,0
8.0,181.5,0
8.0,184.5,0
8.0,187.5,0
9.0,191.0,0
9.0,194.0,0
9.0,197.5,0
10.0,200.5,0
10.0,203.5,0
10.0,207.0,0
11.0,210.5,0
20.0,213.5,0
332.0,221.0,0
627.0,224.0,0
369.0,227.5,0
181.0,230.5,0
101.0,234.0,0
197.0,237.0,0
605.0,239.5,0
388.0,243.0,0
272.0,246.0,0
52.0,249.5,0
571.0,253.0,0
605.0,256.0,0
601.0,259.5,0
589.0,262.5,0
529.0,266.0,0
603.0,269.0,0
602.0,272.5,0
600.0,275.5,0
599.0,279.0,0
601.0,282.5,0
605.0,285.5,0
602.0,288.5,0
566.0,292.0,0
571.0,295.0,0
370.0,298.5,0
146.0,301.5,0
617.0,305.0,0
109.0,308.0,0
79.0,311.5,0
73.0,315.0,0
68.0,318.0,0
64.0,321.5,0
60.0,324.5,0
58.0,327.0,0
56.0,329.5,0
55.0,332.0,0
53.0,335.0,0
52.0,338.0,0
51.0,340.5,0
50.0,343.0,0
49.0,346.0,0
48.0,349.5,0
48.0,352.0,0
47.0,355.0,0
47.0,357.0,0
47.0,359.5,0
48.0,2.0,2
48.0,5.5,2
49.0,8.5,2
49.0,12.0,2
51.0,15.0,2
52.0,18.0,2
53.0,21.0,2
55.0,24.5,2
57.0,28.0,2
60.0,31.0,2
63.0,34.5,2
67.0,38.0,2
72.0,41.0,2
77.0,44.5,2
82.0,47.5,2
79.0,51.0,2
77.0,54.0,2
75.0,57.0,2
74.0,58.5,2
72.0,60.5,2
71.0,62.0,2
69.0,64.0,2
68.0,66.5,2
68.0,68.0,2
67.0,69.0,2
67.0,70.0,2
66.0,71.0,2
65.0,72.5,2
65.0,74.0,2
64.0,75.0,2
64.0,77.0,2
63.0,78.5,2
63.0,81.0,2
63.0,83.5,2
63.0,85.5,2
63.0,87.0,2
63.0,88.5,2
63.0,90.5,2
63.0,92.5,2
63.0,93.5,2
61.0,95.5,2
60.0,97.5,2
61.0,99.0,2
61.0,100.0,2
61.0,101.5,2
62.0,102.5,2
63.0,104.0,2
63.0,106.0,2
64.0,107.0,2
65.0,108.5,2
67.0,110.5,2
68.0,112.5,2
69.0,114.0,2
71.0,115.5,2
73.0,117.5,2
75.0,120.0,2
78.0,123.0,2
81.0,125.5,2
84.0,128.0,2
90.0,131.0,2
103.0,134.0,2
13.0,142.5,2
12.0,144.5,2
12.0,147.0,2
12.0,149.0,2
11.0,151.0,2
10.0,154.0,2
10.0,156.0,2
11.0,159.0,2
10.0,161.5,2
8.0,165.0,2
9.0,168.0,2
9.0,171.0,2
8.0,174.5,2
8.0,177.5,2
8.0,180.5,2
8.0,183.5,2
8.0,186.5,2
8.0,189.5,2
9.0,192.0,2
9.0,195.0,2
10.0,198.5,2
10.0,201.5,2
7.0,205.0,2
29.0,208.0,2
808.0,217.0,2
628.0,220.0,2
93.0,223.5,2
87.0,226.5,2
82.0,229.5,2
399.0,238.0,2
195.0,241.5,2
71.0,244.5,2
561.0,247.5,2
654.0,250.5,2
634.0,253.5,2
626.0,257.0,2
610.0,260.0,2
597.0,262.5,2
607.0,265.5,2
604.0,269.0,2
602.0,271.0,2
600.0,272.5,2
601.0,274.5,2
602.0,278.0,2
605.0,281.0,2
606.0,284.5,2
567.0,287.5,2
556.0,291.0,2
282.0,294.0,2
76.0,297.0,2
404.0,300.5,2
