Phase_deg,Time_s,Placeholder
4.972416013640344e-17,1755679942.82,0
-9.882721860262912,1755679943.62,0
-19.804282503994564,1755679944.1,0
-29.684163128767793,1755679944.52,0
-39.61083352080628,1755679944.98,0
-49.51586614798186,1755679945.37,0
-59.31151142394967,1755679945.69,0
-67.9987249528356,1755679946.22,0
-67.93863184372742,1755679946.5,0
-67.82846015707429,1755679946.57,0
-72.01406675601281,1755679946.69,0
-74.5267535899212,1755679946.88,0
-74.45644149658153,1755679946.99,0
-74.54661885630095,1755679947.06,0
-74.6566060100069,1755679947.15,0
-78.17196056672893,1755679947.26,0
-82.86932109217851,1755679947.35,0
-85.14437026778677,1755679947.5,0
-90.20503530136538,1755679947.69,0
-92.87213873840582,1755679948.03,0
-92.7726008657366,1755679948.17,0
-95.36835105453731,1755679948.27,0
-100.66858264195274,1755679948.35,0
-102.46465985251146,1755679948.5,0
-102.44470503440351,1755679948.6,0
-102.31099292073387,1755679948.66,0
-102.53450143888688,1755679948.72,0
-103.75167227697574,1755679948.79,0
-108.9569172348204,1755679948.89,0
-111.7854736596762,1755679949.01,0
-113.16807253020497,1755679949.22,0
-122.20681407831955,1755679949.63,0
-125.53809169210514,1755679949.7,0
-127.50543130006778,1755679949.7,0
-128.45767414374038,1755679949.7,0
-128.70563464447164,1755679949.7,0
-128.50622968936506,1755679949.7,0
-128.05834595626635,1755679949.7,0
-127.50616332968231,1755679949.7,0
