Phase_deg,Time_s,Placeholder
0.0,1755597148.13,0
-3.194840505893031,1755597148.34,0
-19.41665587533449,1755597148.76,0
-29.258368101254938,1755597150.18,0
-29.224750975996248,1755597150.34,0
-35.66180023335347,1755597150.63,0
-58.60721378672892,1755597153.02,0
-59.42924110670264,1755597153.1,0
-61.7759343001747,1755597153.19,0
-63.83124963743621,1755597153.33,0
-66.31598302363214,1755597153.51,0
-68.4460725787563,1755597153.82,0
-70.29918207927123,1755597154.16,0
-72.39872385265538,1755597154.26,0
-74.45683666016528,1755597154.33,0
-75.69501857926647,1755597154.43,0
-76.82457811812976,1755597154.52,0
-77.4907293640701,1755597154.63,0
-79.45638972626088,1755597154.73,0
-80.0856084015405,1755597154.82,0
-81.55021617290392,1755597154.95,0
-82.27692095506144,1755597155.08,0
-84.08952380436315,1755597155.14,0
-85.10101227170279,1755597155.23,0
-86.75684210115072,1755597155.35,0
-87.53916106122435,1755597155.41,0
-87.7206898261528,1755597155.48,0
-89.3425984044134,1755597155.55,0
-91.02237115593339,1755597155.61,0
-91.05289115941433,1755597155.76,0
-93.25764163545759,1755597155.9,0
-94.63072083044592,1755597155.96,0
-94.56544313202092,1755597156.06,0
-95.86892573008166,1755597156.15,0
-96.30461664515218,1755597156.24,0
-97.87354718715234,1755597156.3,0
-97.53559031216376,1755597156.41,0
-98.51073384582753,1755597156.48,0
-99.44096483294365,1755597156.58,0
-100.84066843923151,1755597156.68,0
-101.45030321885206,1755597156.76,0
-103.1593944482456,1755597156.86,0
-104.47769654886254,1755597156.94,0
-106.09305902854538,1755597157.04,0
-107.92590089224876,1755597157.11,0
-109.25362471154418,1755597157.17,0
-109.67881318987062,1755597157.23,0
-109.52142131756509,1755597157.3,0
-111.6309717616799,1755597157.37,0
-112.97800842374757,1755597157.42,0
-114.03776885041415,1755597157.49,0
-114.92913983043621,1755597157.58,0
-116.68215991360933,1755597157.64,0
-117.66267637467543,1755597157.74,0
-119.31673889528768,1755597157.83,0
-121.06007499355827,1755597157.89,0
-120.96168544850067,1755597157.99,0
-122.49449103355506,1755597158.06,0
-122.9392863471398,1755597158.13,0
-124.77530328362602,1755597158.19,0
-126.04374450700448,1755597158.27,0
-126.35167309512418,1755597158.45,0
-128.43252991853325,1755597158.52,0
-129.4515319520297,1755597158.59,0
-130.23393063613779,1755597158.59,0
-130.7879267065297,1755597158.59,0
-131.54351876126225,1755597158.68,0
-132.11359459160582,1755597158.68,0
-132.506753650921,1755597158.68,0
-132.96026189228948,1755597158.76,0
-133.27321865335088,1755597158.76,0
-133.45808639211353,1755597158.76,0
-133.82678105965843,1755597158.83,0
