Distance_cm,Azimuth_deg,Elevation_deg
540.2,0.0,0
533.0,0.5,0
529.0,1.0,0
529.0,1.5,0
529.2,2.0,0
529.0,2.5,0
529.3,3.0,0
529.2,3.5,0
530.0,4.0,0
520.0,4.5,0
512.0,6.0,0
505.0,7.5,0
511.0,9.0,0
543.0,10.0,0
550.0,12.0,0
544.0,13.0,0
515.0,14.0,0
475.0,15.0,0
466.0,16.0,0
468.0,17.0,0
471.0,18.0,0
474.0,19.5,0
479.0,20.0,0
484.0,21.5,0
490.0,22.5,0
498.0,23.5,0
504.0,24.0,0
512.0,25.0,0
518.0,26.0,0
524.0,27.5,0
547.0,30.0,0
660.0,32.5,0
670.0,33.5,0
676.0,34.5,0
688.0,36.5,0
686.0,37.5,0
680.0,38.5,0
680.0,40.5,0
680.0,41.0,0
680.0,43.5,0
668.0,44.5,0
653.0,46.5,0
639.0,47.0,0
629.0,49.5,0
607.0,52.0,0
594.0,52.5,0
591.0,53.5,0
556.0,101.0,0
519.0,104.0,0
521.0,107.0,0
505.0,108.5,0
502.0,111.5,0
506.0,113.5,0
513.0,115.5,0
513.0,118.5,0
476.0,121.5,0
444.0,123.5,0
420.0,126.0,0
392.0,129.0,0
370.0,131.0,0
357.0,133.5,0
349.0,136.5,0
336.0,139.5,0
323.0,142.5,0
306.0,146.0,0
292.0,149.0,0
283.0,152.0,0
277.0,155.5,0
314.0,158.5,0
288.0,162.0,0
264.0,165.0,0
227.0,168.5,0
185.0,171.5,0
120.0,175.0,0
90.0,178.0,0
52.0,181.5,0
28.0,184.5,0
27.0,188.0,0
27.0,191.0,0
27.0,194.5,0
27.0,197.5,0
27.0,201.0,0
27.0,204.0,0
21.0,207.5,0
16.0,211.0,0
14.0,214.0,0
9.0,216.5,0
8.0,220.0,0
5.0,223.0,0
9.0,226.5,0
8.0,229.5,0
9.0,233.0,0
12.0,236.0,0
14.0,239.5,0
16.0,242.5,0
18.0,246.0,0
20.0,249.0,0
142.0,252.5,0
195.0,257.0,0
593.0,260.0,0
605.0,263.5,0
81.0,267.0,0
232.0,270.0,0
688.0,273.5,0
899.0,277.0,0
1000.0,280.0,0
1042.0,283.5,0
1032.0,286.5,0
1043.0,290.0,0
1043.0,293.0,0
1045.0,296.5,0
1040.0,300.0,0
951.0,302.5,0
899.0,305.5,0
836.0,309.0,0
771.0,312.0,0
722.0,315.5,0
685.0,318.5,0
654.0,322.0,0
622.0,325.0,0
552.0,328.5,0
529.0,331.5,0
515.0,335.0,0
504.0,338.0,0
535.0,341.5,0
540.0,345.0,0
535.0,348.0,0
531.0,351.5,0
528.0,354.5,0
527.0,358.0,0
517.0,2.5,2
536.0,5.5,2
547.0,9.0,2
527.0,12.0,2
548.0,15.5,2
574.0,18.5,2
604.0,22.0,2
635.0,25.0,2
662.0,28.5,2
687.0,32.0,2
665.0,35.0,2
660.0,38.5,2
652.0,41.5,2
622.0,45.0,2
599.0,48.0,2
579.0,51.0,2
513.0,95.5,2
519.0,99.0,2
516.0,102.0,2
502.0,105.5,2
510.0,108.5,2
510.0,112.0,2
481.0,115.0,2
440.0,118.5,2
405.0,122.0,2
376.0,125.0,2
357.0,128.5,2
343.0,131.5,2
328.0,135.0,2
315.0,138.5,2
296.0,141.5,2
286.0,145.0,2
280.0,148.0,2
298.0,151.5,2
263.0,154.5,2
262.0,158.0,2
245.0,161.0,2
187.0,164.5,2
179.0,167.5,2
140.0,171.0,2
