Phase_deg,Time_s,Placeholder
0.0,1755602150.97,0
-3.2418537194647006,1755602151.19,0
-19.363942706634095,1755602152.18,0
-22.4910473447352,1755602152.39,0
-38.78031479414265,1755602152.96,0
-38.741394579253914,1755602153.53,0
-58.49568705319017,1755602153.7,0
-66.32956411020164,1755602154.74,0
-71.68214424103826,1755602155.15,0
-74.19731668348622,1755602155.33,0
-77.36263523464324,1755602155.63,0
-80.22268106733803,1755602155.86,0
-84.78578057737212,1755602155.95,0
-86.82819048893478,1755602156.04,0
-89.95112708517188,1755602156.31,0
-93.49835931188213,1755602156.51,0
-94.52329575242977,1755602156.73,0
-97.02208765832027,1755602156.79,0
-99.20171940892871,1755602156.84,0
-99.45350205449152,1755602156.96,0
-102.08949482218294,1755602157.04,0
-103.98570147528064,1755602157.1,0
-103.37542608599438,1755602157.23,0
-106.50451125182306,1755602157.36,0
-105.88663009443857,1755602157.48,0
-107.86517685037843,1755602157.64,0
-109.12373493625576,1755602157.72,0
-110.05467454197037,1755602157.72,0
-110.67697238326906,1755602157.72,0
-111.33824228970786,1755602157.8,0
-111.75987607638349,1755602157.8,0
-111.96871927791479,1755602157.8,0
-112.15182505126556,1755602157.86,0
-112.18898269339576,1755602157.86,0
