Phase_deg,Time_s,Placeholder
1.3430275394041358e-15,1755679942.82,0
-9.95900391550225,1755679943.62,0
-19.92402739130273,1755679944.1,0
-29.893779730618476,1755679944.52,0
-39.84853551025537,1755679944.98,0
-49.822991898746714,1755679945.37,0
-59.786535150272464,1755679945.69,0
-68.15322779586027,1755679946.22,0
-68.09322465948009,1755679946.5,0
-67.98321890292743,1755679946.57,0
-72.16343100403327,1755679946.69,0
-75.03478543339536,1755679946.88,0
-74.60354743023487,1755679946.99,0
-75.05480999680853,1755679947.06,0
-74.8035566964036,1755679947.15,0
-78.70923846714777,1755679947.26,0
-83.01389406913619,1755679947.35,0
-85.73739786815256,1755679947.5,0
-90.35411051380622,1755679947.69,0
-93.52575490744145,1755679948.03,0
-93.20748037966372,1755679948.17,0
-95.52420637800343,1755679948.27,0
-100.83425224120421,1755679948.35,0
-102.63425536515415,1755679948.5,0
-102.61425536522194,1755679948.6,0
-103.03475192290769,1755679948.66,0
-102.7042553587603,1755679948.72,0
-103.92425370963971,1755679948.79,0
-109.32124352684639,1755679948.89,0
-112.57220600437242,1755679949.01,0
-113.9631491271672,1755679949.22,0
-122.43388684789309,1755679949.63,0
-126.07969947746047,1755679949.7,0
-129.14361570430674,1755679949.92,0
-133.47216616741628,1755679950.09,0
-135.6833006145477,1755679950.21,0
-137.68956595970133,1755679950.39,0
-138.46315545294956,1755679950.51,0
-141.42299571190637,1755679950.68,0
-141.3829978989397,1755679950.77,0
-143.94796146911494,1755679950.85,0
-147.59265295655703,1755679951.01,0
-151.6824247186681,1755679951.16,0
-154.23268574449838,1755679951.38,0
-154.8822491287739,1755679951.49,0
-159.18202145933643,1755679951.6,0
-159.2920157998019,1755679951.71,0
-161.07192557896062,1755679951.78,0
-165.64035065824524,1755679951.92,0
-166.7166632473845,1755679952.01,0
-171.10147896200317,1755679952.12,0
-172.68142039790257,1755679952.26,0
-177.12127639458998,1755679952.58,0
-180.8911798809168,1755679952.78,0
-184.7711071341874,1755679953.0,0
-199.3400932447714,1755679954.3,0
-202.48928132879627,1755679956.13,0
-205.02485915780406,1755679956.8,0
-209.2880561629408,1755679956.96,0
-209.97133258892185,1755679957.17,0
-209.88132972661987,1755679957.23,0
-210.93136392428622,1755679957.3,0
-214.92886304037455,1755679957.43,0
-218.63166424638086,1755679957.59,0
-221.5217966001206,1755679957.93,0
-226.32203493769052,1755679958.2,0
-229.42219848103906,1755679958.28,0
-232.71593090013891,1755679958.4,0
-233.712433127298,1755679958.49,0
-236.46282191223318,1755679958.58,0
-240.22957111425853,1755679958.66,0
-242.00289567552161,1755679958.76,0
-243.08295525439675,1755679958.86,0
-245.32545199363807,1755679959.02,0
-245.16561466308085,1755679959.11,0
-247.71016381893367,1755679959.21,0
-251.50339850406172,1755679959.29,0
-254.28353251370385,1755679959.4,0
-257.48367642873524,1755679959.58,0
-261.4038351403722,1755679959.75,0
-262.8538883855198,1755679959.97,0
-264.5739474262359,1755679960.09,0
-267.7784255775643,1755679960.39,0
-270.33968527862214,1755679961.3,0
-273.4027167098105,1755679961.53,0
-276.558334610603,1755679962.01,0
-279.55424617411506,1755679962.15,0
-282.28441470958006,1755679962.3,0
-283.0537419647308,1755679962.43,0
-286.67068762177854,1755679962.53,0
-287.70124140050615,1755679962.62,0
-289.49843008530877,1755679962.74,0
-293.0189901526146,1755679963.13,0
-295.70409101726705,1755679964.27,0
-299.4181287171023,1755679964.34,0
-302.0899181007939,1755679964.42,0
-305.75376027866264,1755679964.53,0
-308.1789063291899,1755679964.64,0
-310.38355933970513,1755679964.82,0
-313.9233894414982,1755679964.96,0
-316.13327749630827,1755679965.44,0
-321.9129688675636,1755679966.35,0
-321.18300882388706,1755679966.47,0
-321.6829814800164,1755679966.53,0
-321.78402001649357,1755679966.59,0
-322.7329237405461,1755679966.66,0
-326.5618169627323,1755679966.76,0
-328.8016944821823,1755679966.87,0
-332.432383229825,1755679966.96,0
-335.00224262817187,1755679967.04,0
-338.54205456905055,1755679967.14,0
-341.3319126268967,1755679967.2,0
