Phase_deg,Time_s,Placeholder
0.0,1755597148.13,0
3.2304899218215906,1755597148.34,0
19.57613527310923,1755597148.76,0
29.51648912673651,1755597150.18,0
29.049753388799722,1755597150.34,0
35.07414430415754,1755597150.63,0
58.12647296271275,1755597153.02,0
58.72794353548029,1755597153.1,0
62.899915769405084,1755597153.19,0
64.6877572603262,1755597153.33,0
67.3393517308467,1755597153.51,0
69.03043630902849,1755597153.82,0
71.22822481212306,1755597154.16,0
73.27639764711373,1755597154.26,0
75.28338254791565,1755597154.33,0
76.49054385368974,1755597154.43,0
77.4011277449763,1755597154.52,0
77.5767901117832,1755597154.63,0
80.15712597359398,1755597154.73,0
80.12908037396575,1755597154.82,0
81.79273435279681,1755597154.95,0
82.90674613308336,1755597155.08,0
84.67420104347266,1755597155.14,0
85.15322519263353,1755597155.23,0
87.27610903588187,1755597155.35,0
87.23039697712457,1755597155.41,0
87.86312303221364,1755597155.48,0
89.800082932569,1755597155.55,0
91.44081284153074,1755597155.61,0
