Phase_deg,Time_s,Placeholder
1.2424414179954707e-16,1755679829.64,0
9.879725985295158,1755679830.7,0
19.773630941525397,1755679831.48,0
29.613721785616924,1755679832.58,0
39.62920514921856,1755679833.44,0
49.068729566216376,1755679833.74,0
58.850415281884715,1755679834.16,0
69.26635682434528,1755679834.98,0
70.74037337346363,1755679835.43,0
75.87542242455268,1755679836.34,0
75.93951575591088,1755679836.6,0
76.59052546685696,1755679836.72,0
78.50039014750377,1755679836.79,0
79.82228968493239,1755679836.89,0
80.71328164067482,1755679836.96,0
82.63397641363287,1755679837.09,0
84.67980680963531,1755679837.32,0
85.6310013369598,1755679837.57,0
87.01288304550422,1755679837.68,0
88.33298689430275,1755679837.76,0
89.87119857966681,1755679837.86,0
90.23726014668577,1755679838.02,0
91.75642165451377,1755679838.18,0
91.98923919806953,1755679838.39,0
93.1674393353136,1755679838.54,0
94.45476249235048,1755679838.62,0
95.75416895843055,1755679838.71,0
97.09884847997381,1755679838.79,0
